,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.71781E-02,2.394157E-03,,,6.384418E-02,2.300268E-03,,,1.084031E+01,,-8.069295E-01
1E-03,5.720659E-02,2.451566E-03,1.525585E-02,3.144726E-02,6.37976E-02,2.37908E-03,-2.231911E-02,4.222625E-02,9.969518E+00,-4.166461E+02,-6.300996E-01
2E-03,5.720861E-02,2.457051E-03,0E+00,0E+00,6.379954E-02,2.384721E-03,1.75459E-04,6.031903E-04,1.000701E+01,-3.143114E+01,-6.287527E-01
3E-03,5.720879E-02,2.454258E-03,-2.541549E-04,-2.541067E-03,6.380091E-02,2.382038E-03,4.661717E-04,-2.643473E-03,9.906656E+00,-4.244365E-01,-6.276817E-01
4E-03,5.72081E-02,2.451969E-03,-7.294048E-04,-2.668411E-03,6.380047E-02,2.379434E-03,4.2055E-04,-2.378402E-03,1.000616E+01,7.618058E+01,-6.303951E-01
5E-03,5.720733E-02,2.448922E-03,-2.558329E-03,1.433145E-03,6.380175E-02,2.377281E-03,-1.579305E-03,2.871923E-03,1.005902E+01,-5.373446E+01,-6.22424E-01
6E-03,5.720298E-02,2.454835E-03,-3.386922E-03,2.495952E-03,6.379732E-02,2.385178E-03,-6.643071E-03,1.849126E-03,9.898695E+00,-1.139635E+02,-6.052088E-01
7E-03,5.720055E-02,2.453913E-03,-6.975031E-03,1.3357E-03,6.378846E-02,2.38098E-03,-7.106189E-03,2.379016E-04,9.83109E+00,-5.136042E+01,-6.342889E-01
8E-03,5.718903E-02,2.457507E-03,-1.721662E-02,2.447398E-03,6.37831E-02,2.385653E-03,-6.061699E-03,-3.42002E-03,9.795975E+00,-2.395973E+01,-6.243082E-01
9E-03,5.716612E-02,2.458808E-03,-2.293542E-02,7.406426E-04,6.377634E-02,2.374139E-03,-7.662772E-03,-1.266274E-02,9.783171E+00,6.195474E+02,-7.338486E-01
1E-02,5.714316E-02,2.458988E-03,-1.372168E-02,-9.558778E-03,6.376778E-02,2.360328E-03,-9.372696E-03,-6.178566E-03,1.103507E+01,4.682232E+03,-8.532407E-01
1.1E-02,5.713868E-02,2.439691E-03,1.134335E-02,-2.657019E-02,6.375759E-02,2.361782E-03,-3.777043E-02,-1.228217E-02,1.914763E+01,1.057009E+04,-6.743724E-01
1.2E-02,5.716585E-02,2.405848E-03,1.503996E-02,-2.326528E-02,6.369224E-02,2.335764E-03,-8.107756E-02,-5.195255E-02,3.217525E+01,1.528878E+04,-6.152512E-01
1.3E-02,5.716876E-02,2.39316E-03,-1.832899E-03,-2.166336E-02,6.359544E-02,2.257877E-03,-1.136726E-01,2.85394E-02,4.97252E+01,1.93596E+04,-1.20591E+00
1.4E-02,5.716218E-02,2.362521E-03,-1.341628E-02,6.127507E-02,6.346489E-02,2.392842E-03,-1.164247E-01,7.289402E-02,7.089446E+01,1.807501E+04,2.756396E-01
