,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.208369E-02,1.189343E-03,,,6.945761E-02,1.110053E-03,,,0E+00,,-6.160599E-01
1E-03,6.206369E-02,1.25096E-03,-6.401655E-03,2.908075E-02,6.945043E-02,1.128707E-03,-1.12807E-03,9.314898E-03,-7.815712E-01,-3.59798E+02,-9.481758E-01
2E-03,6.207089E-02,1.247504E-03,1.716381E-03,-2.681263E-03,6.945536E-02,1.128683E-03,9.632233E-04,-1.835142E-03,-7.195961E-01,1.292945E+02,-9.218488E-01
3E-03,6.206713E-02,1.245597E-03,-1.965795E-03,-8.220359E-04,6.945236E-02,1.125037E-03,-2.561044E-03,-1.055675E-03,-5.229822E-01,5.29786E+01,-9.35244E-01
4E-03,6.206695E-02,1.24586E-03,-1.138727E-03,1.239917E-03,6.945024E-02,1.126572E-03,-1.105575E-03,9.005576E-04,-6.136389E-01,-7.854495E+01,-9.256226E-01
5E-03,6.206559E-02,1.24602E-03,-5.869382E-04,-2.083616E-03,6.945015E-02,1.126838E-03,-2.231477E-03,-7.954012E-05,-6.800721E-01,-1.07834E+01,-9.246395E-01
6E-03,6.206578E-02,1.241693E-03,-7.212719E-05,-2.218081E-03,6.944577E-02,1.126413E-03,-1.553059E-02,5.777342E-03,-6.352057E-01,1.42431E+01,-8.94925E-01
7E-03,6.206545E-02,1.241584E-03,-1.895755E-03,-4.001474E-04,6.941909E-02,1.138393E-03,-2.137507E-02,1.065839E-02,-6.515859E-01,8.434232E-01,-8.039623E-01
8E-03,6.206224E-02,1.239035E-03,-3.244514E-04,2.883511E-04,6.940302E-02,1.147729E-03,-2.97354E-02,7.100395E-03,-6.335188E-01,6.402776E+01,-7.126199E-01
9E-03,6.206467E-02,1.241104E-03,-3.327232E-03,3.91835E-03,6.935949E-02,1.151537E-03,-5.141856E-02,1.849433E-02,-5.235304E-01,2.790761E+02,-7.034551E-01
1E-02,6.205558E-02,1.246872E-03,-9.683837E-03,5.911238E-03,6.930019E-02,1.184718E-03,-4.245756E-02,4.916331E-02,-7.536655E-02,6.949667E+02,-4.915504E-01
1.1E-02,6.20453E-02,1.252927E-03,-1.110643E-02,3.273487E-03,6.927457E-02,1.249864E-03,-3.982911E-02,5.326858E-02,8.66403E-01,1.261422E+03,-2.427805E-02
1.2E-02,6.203337E-02,1.253419E-03,-1.888838E-02,5.950682E-03,6.922053E-02,1.291255E-03,-5.313558E-02,6.486693E-02,2.447477E+00,1.371215E+03,3.016245E-01
1.3E-02,6.200817E-02,1.263803E-03,-3.300051E-02,3.959485E-03,6.91683E-02,1.379597E-03,-8.418044E-02,8.534848E-02,3.608833E+00,1.882224E+03,9.26512E-01
1.4E-02,6.196737E-02,1.261338E-03,-3.69175E-02,1.714748E-02,6.905217E-02,1.461952E-03,-7.180087E-02,7.04631E-02,6.211925E+00,2.096179E+03,1.621961E+00
