,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.199324E-02,2.689205E-03,,,6.916445E-02,2.594846E-03,,,1.088553E+01,,-7.538483E-01
1E-03,6.204086E-02,2.712711E-03,2.042313E-02,1.172354E-02,6.91611E-02,2.603045E-03,-3.26142E-03,3.927651E-03,1.166827E+01,4.06883E+02,-8.823997E-01
2E-03,6.203409E-02,2.712652E-03,2.145454E-14,-1.072727E-14,6.915793E-02,2.602702E-03,2.836072E-03,3.874722E-04,1.169929E+01,1.75414E+01,-8.842364E-01
3E-03,6.204436E-02,2.712125E-03,5.082116E-03,1.359828E-03,6.916678E-02,2.60382E-03,2.67107E-03,2.279702E-03,1.170335E+01,2.32164E+01,-8.711845E-01
4E-03,6.204425E-02,2.715371E-03,-3.90307E-03,-3.020794E-04,6.916327E-02,2.607261E-03,-4.168584E-03,-9.827849E-04,1.174573E+01,-2.460826E+01,-8.70032E-01
5E-03,6.203655E-02,2.711521E-03,-3.245568E-03,-3.715501E-03,6.915844E-02,2.601855E-03,-1.181277E-03,-3.416847E-03,1.165414E+01,-2.905832E+00,-8.821995E-01
6E-03,6.203776E-02,2.70794E-03,0E+00,0E+00,6.916091E-02,2.600427E-03,-1.494024E-03,-1.058286E-03,1.173991E+01,-3.210416E+01,-8.647244E-01
7E-03,6.203595E-02,2.714743E-03,2.230913E-03,9.227207E-04,6.915841E-02,2.604431E-03,2.464802E-03,-1.048065E-04,1.158993E+01,-4.621345E+01,-8.87319E-01
8E-03,6.204222E-02,2.709786E-03,-6.974962E-03,-3.760667E-03,6.916584E-02,2.600218E-03,-1.254499E-03,5.705044E-04,1.164749E+01,6.288261E+01,-8.811927E-01
9E-03,6.2022E-02,2.707222E-03,-2.085302E-02,-1.964537E-03,6.91559E-02,2.605572E-03,-9.771363E-03,-1.509281E-03,1.171569E+01,-1.111935E+02,-8.163401E-01
1E-02,6.200052E-02,2.705857E-03,-2.755721E-02,1.311198E-03,6.91463E-02,2.597199E-03,-1.703349E-02,-2.145134E-03,1.14251E+01,-2.065992E+02,-8.711611E-01
1.1E-02,6.196689E-02,2.709844E-03,-2.596708E-02,-1.334392E-03,6.912184E-02,2.601282E-03,-2.078942E-02,2.641039E-03,1.13025E+01,-4.256055E+00,-8.692827E-01
1.2E-02,6.194858E-02,2.703188E-03,-2.609924E-02,-5.575065E-03,6.910472E-02,2.602481E-03,-2.486725E-02,-6.396419E-04,1.141659E+01,3.591819E+03,-8.062556E-01
1.3E-02,6.191469E-02,2.698694E-03,-2.297779E-02,-7.191068E-03,6.90721E-02,2.600003E-03,-2.705101E-02,-6.969731E-03,1.848613E+01,3.278632E+03,-7.89983E-01
