,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.736587E-02,2.910544E-03,,,6.393807E-02,2.675822E-03,,,-5.566978E+01,,-2.045408E+00
1E-03,5.734157E-02,3.004507E-03,-2.425118E-02,1.300312E-01,6.397105E-02,2.866364E-03,-2.572961E-02,2.02716E-01,-2.887617E+01,2.363472E+04,-1.193737E+00
2E-03,5.731737E-02,3.170606E-03,-4.921249E-02,1.880337E-01,6.388661E-02,3.081254E-03,-9.584328E-02,1.954946E-01,-8.400344E+00,2.05071E+04,-7.792616E-01
3E-03,5.724314E-02,3.380575E-03,-8.921244E-02,1.838312E-01,6.377937E-02,3.257353E-03,-1.033942E-01,1.270152E-01,1.213804E+01,1.813248E+04,-1.080015E+00
4E-03,5.713895E-02,3.538268E-03,-9.671325E-02,1.579221E-01,6.367982E-02,3.335285E-03,-8.144941E-02,1.133825E-01,2.786461E+01,1.341009E+04,-1.777496E+00
5E-03,5.704972E-02,3.696419E-03,-1.083231E-01,1.370131E-01,6.361647E-02,3.484118E-03,-5.513778E-02,8.714407E-02,3.895822E+01,1.079318E+04,-1.851704E+00
6E-03,5.69223E-02,3.812295E-03,-1.121324E-01,1.139836E-01,6.356955E-02,3.509573E-03,-5.21104E-02,1.604238E-02,4.945097E+01,8.296167E+03,-2.607502E+00
7E-03,5.682545E-02,3.924386E-03,-9.226194E-02,9.209452E-02,6.351225E-02,3.516203E-03,-2.625758E-02,5.706614E-03,5.555055E+01,6.014418E+03,-3.493177E+00
8E-03,5.673778E-02,3.996484E-03,-6.186172E-02,8.555509E-02,6.351719E-02,3.521325E-03,-2.698351E-02,4.874565E-02,6.14798E+01,6.316071E+03,-4.009221E+00
9E-03,5.670173E-02,4.095496E-03,-2.296067E-02,6.780522E-02,6.345828E-02,3.613694E-03,-6.884998E-02,8.080577E-02,6.818269E+01,7.427333E+03,-4.078789E+00
1E-02,5.669185E-02,4.132094E-03,5.212965E-03,5.511773E-02,6.337949E-02,3.682936E-03,-1.134786E-01,7.935084E-02,7.633447E+01,8.286293E+03,-3.842356E+00
1.1E-02,5.671215E-02,4.205732E-03,9.086491E-03,6.963483E-02,6.323132E-02,3.772396E-03,-1.58873E-01,8.15912E-02,8.475528E+01,8.439436E+03,-3.802911E+00
1.2E-02,5.671003E-02,4.271364E-03,-5.879797E-02,4.194549E-02,6.306168E-02,3.848034E-03,-9.27999E-02,9.931379E-02,9.321334E+01,6.701599E+03,-3.813054E+00
1.3E-02,5.659456E-02,4.289622E-03,-1.139207E-01,1.240512E-02,6.304572E-02,3.971024E-03,-3.247104E-02,7.538258E-02,9.815848E+01,4.956874E+03,-2.827326E+00
1.4E-02,5.648219E-02,4.296174E-03,-9.721496E-02,1.99341E-02,6.299674E-02,3.998799E-03,-6.269893E-02,5.594544E-02,1.031271E+02,5.962064E+03,-2.613612E+00
1.5E-02,5.640013E-02,4.329491E-03,-6.801316E-02,4.879145E-02,6.292032E-02,4.082915E-03,-7.566107E-02,6.327168E-02,1.100826E+02,7.767776E+03,-2.165738E+00
1.6E-02,5.634616E-02,4.393757E-03,-5.031836E-02,4.015492E-02,6.284542E-02,4.125342E-03,-8.747719E-02,2.654832E-02,1.186626E+02,9.142984E+03,-2.36493E+00
1.7E-02,5.629949E-02,4.409801E-03,-6.069675E-02,3.2301E-02,6.274537E-02,4.136011E-03,-8.996055E-02,1.188834E-02,1.283686E+02,1.068583E+04,-2.432181E+00
1.8E-02,5.622477E-02,4.458359E-03,-7.189399E-02,3.08201E-02,6.26671E-02,4.148876E-03,-8.13218E-02,2.031882E-03,1.400343E+02,1.199207E+04,-2.750316E+00
1.9E-02,5.61557E-02,4.471441E-03,-6.809933E-02,-6.662992E-03,6.258273E-02,4.140075E-03,-1.024536E-01,3.067698E-02,1.523527E+02,1.251268E+04,-2.951453E+00
2E-02,5.608857E-02,4.445033E-03,-8.858782E-02,-3.108223E-02,6.246219E-02,4.21023E-03,-8.669925E-02,3.677767E-02,1.650597E+02,1.301876E+04,-2.109812E+00
2.1E-02,5.597853E-02,4.409276E-03,-1.252577E-01,-4.089844E-02,6.240933E-02,4.21363E-03,-6.86884E-02,2.393565E-02,1.783902E+02,1.411501E+04,-1.742587E+00
2.2E-02,5.583805E-02,4.363236E-03,-1.606082E-01,-4.012558E-02,6.232482E-02,4.258101E-03,-6.923232E-02,2.32532E-02,1.932897E+02,1.651101E+04,-9.285473E-01
2.3E-02,5.565731E-02,4.329025E-03,-1.77007E-01,-4.742214E-02,6.227086E-02,4.260137E-03,-1.021715E-01,-3.130414E-02,2.114122E+02,1.860224E+04,-5.967854E-01
2.4E-02,5.548404E-02,4.268392E-03,-1.527803E-01,-1.0717E-01,6.212047E-02,4.195493E-03,-9.162054E-02,-4.659271E-02,2.304941E+02,1.82601E+04,-6.293499E-01
2.5E-02,5.535175E-02,4.114685E-03,-1.225083E-01,-1.704193E-01,6.208762E-02,4.166951E-03,-3.286543E-02,-5.935901E-02,2.479324E+02,1.73392E+04,4.445709E-01
2.6E-02,5.523902E-02,3.927553E-03,-6.938417E-02,-1.691518E-01,6.205474E-02,4.076775E-03,-8.83546E-02,-4.715063E-02,2.651725E+02,1.513995E+04,1.254217E+00
2.7E-02,5.521298E-02,3.776382E-03,-1.558381E-02,-1.485937E-01,6.190936E-02,4.072002E-03,-1.391458E-01,9.389858E-04,2.782123E+02,1.128118E+04,2.527759E+00
2.8E-02,5.520785E-02,3.630366E-03,1.934506E-03,-1.474795E-01,6.177645E-02,4.078653E-03,-9.087248E-02,1.645477E-02,2.877349E+02,7.270633E+03,3.904209E+00
2.9E-02,5.521685E-02,3.481422E-03,-5.166913E-03,-1.766481E-01,6.172762E-02,4.104912E-03,-1.174086E-01,-1.359027E-03,2.927536E+02,4.054455E+03,5.470124E+00
3E-02,5.519752E-02,3.27707E-03,-4.427585E-02,-1.697577E-01,6.154206E-02,4.075303E-03,-1.642111E-01,-6.980768E-02,2.958438E+02,2.358063E+03,7.170944E+00
