,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.24826E-02,2.347205E-03,,,6.943033E-02,2.347205E-03,,,-7.96961E+00,,0E+00
1E-03,6.240154E-02,2.434921E-03,-3.880544E-02,4.021755E-02,6.936869E-02,2.421242E-03,-2.73569E-02,3.284036E-02,-8.637158E+00,-3.251113E+02,-1.124937E-01
2E-03,6.240499E-02,2.42764E-03,-1.154005E-03,-4.836475E-03,6.937562E-02,2.412886E-03,-1.22458E-03,-3.216743E-03,-8.619833E+00,8.583116E+01,-1.21275E-01
3E-03,6.239923E-02,2.425248E-03,-9.188608E-03,3.245866E-03,6.936624E-02,2.414809E-03,-7.841243E-03,2.417603E-03,-8.465496E+00,-3.532975E+01,-8.585509E-02
4E-03,6.238662E-02,2.434132E-03,1.719667E-03,3.803783E-03,6.935993E-02,2.417721E-03,2.812113E-03,2.058914E-03,-8.690492E+00,-1.409903E+02,-1.348388E-01
5E-03,6.240267E-02,2.432856E-03,6.692146E-03,-4.433628E-03,6.937186E-02,2.418927E-03,3.823445E-03,-1.800099E-03,-8.747476E+00,-1.641317E+01,-1.145183E-01
6E-03,6.24E-02,2.425265E-03,2.242769E-03,-2.706475E-03,6.936758E-02,2.414121E-03,4.906843E-03,-1.80366E-03,-8.723319E+00,-3.866727E+01,-9.163797E-02
7E-03,6.240716E-02,2.427443E-03,4.276012E-03,1.041694E-03,6.938168E-02,2.415319E-03,6.041243E-03,1.39127E-03,-8.824811E+00,3.840483E+01,-9.959755E-02
8E-03,6.240855E-02,2.427348E-03,0E+00,0E+00,6.937966E-02,2.416903E-03,-2.44235E-03,-7.552422E-04,-8.646509E+00,8.721412E+00,-8.584521E-02
9E-03,6.240662E-02,2.428109E-03,-1.926768E-03,-6.985099E-05,6.937424E-02,2.414783E-03,-4.475497E-03,6.773783E-04,-8.807368E+00,6.993416E+01,-1.095779E-01
1E-02,6.24047E-02,2.427208E-03,-5.046883E-03,3.048058E-04,6.937071E-02,2.418258E-03,-7.338473E-03,9.017979E-04,-8.506641E+00,2.07576E+02,-7.361606E-02
1.1E-02,6.239653E-02,2.428718E-03,-4.008957E-03,1.829567E-03,6.935957E-02,2.416587E-03,-1.088607E-02,4.120346E-04,-8.392216E+00,1.060328E+02,-9.982531E-02
1.2E-02,6.239668E-02,2.430868E-03,-3.907479E-03,3.806087E-04,6.934894E-02,2.419082E-03,-1.343478E-02,-1.168799E-03,-8.294575E+00,2.727857E+02,-9.712631E-02
1.3E-02,6.238871E-02,2.42948E-03,-4.203724E-03,3.508016E-04,6.93327E-02,2.414249E-03,-8.524451E-03,1.416888E-03,-7.846645E+00,5.695237E+02,-1.256679E-01
1.4E-02,6.238827E-02,2.431569E-03,2.207411E-03,7.039699E-04,6.933189E-02,2.421916E-03,-3.295769E-03,4.904654E-03,-7.155528E+00,1.427249E+03,-7.965345E-02
1.5E-02,6.239313E-02,2.430888E-03,-7.368769E-03,-1.833624E-03,6.932611E-02,2.424059E-03,-4.689307E-02,-4.998123E-04,-4.992147E+00,1.71112E+03,-5.643668E-02
1.6E-02,6.237354E-02,2.427902E-03,-4.225742E-02,-1.632042E-03,6.923811E-02,2.420916E-03,-7.466637E-02,2.865982E-03,-3.733288E+00,1.2935E+03,-5.830516E-02
1.7E-02,6.230861E-02,2.427624E-03,-7.257544E-02,1.377381E-03,6.917677E-02,2.429791E-03,-4.568465E-02,2.611691E-03,-2.405148E+00,2.208034E+03,1.80778E-02
1.8E-02,6.222838E-02,2.430657E-03,-4.686002E-02,2.413073E-03,6.914674E-02,2.42614E-03,-1.256805E-02,-3.629932E-03,6.827789E-01,5.053982E+03,-3.740753E-02
1.9E-02,6.221489E-02,2.43245E-03,-1.248424E-02,2.128481E-04,6.915164E-02,2.422531E-03,-2.397291E-02,-1.495829E-03,7.702816E+00,5.061829E+03,-8.192831E-02
2E-02,6.220342E-02,2.431082E-03,-2.5535E-02,-2.207788E-03,6.909879E-02,2.423148E-03,-7.004187E-02,-2.067701E-04,1.080644E+01,7.177213E+03,-6.5928E-02
2.1E-02,6.216382E-02,2.428034E-03,-5.444857E-02,-4.643422E-04,6.901155E-02,2.422117E-03,-5.920125E-02,3.57025E-03,2.205724E+01,9.707142E+03,-4.950782E-02
2.2E-02,6.209452E-02,2.430154E-03,-4.781713E-02,2.163538E-03,6.898039E-02,2.430289E-03,-2.360859E-02,-2.074328E-03,3.022072E+01,1.003823E+04,1.122833E-03
2.3E-02,6.206819E-02,2.432361E-03,-2.972128E-02,1.318212E-02,6.896434E-02,2.417969E-03,-4.60363E-02,-3.920336E-02,4.213371E+01,1.201737E+04,-1.195796E-01
2.4E-02,6.203508E-02,2.456518E-03,-2.700314E-02,3.892776E-02,6.888832E-02,2.351882E-03,-9.431198E-02,-3.599224E-03,5.425546E+01,1.695294E+04,-8.747303E-01
2.5E-02,6.201418E-02,2.510217E-03,-4.56867E-02,-1.184054E-02,6.877571E-02,2.41077E-03,-1.421095E-01,2.814141E-02,7.603959E+01,1.697311E+04,-8.426293E-01
2.6E-02,6.19437E-02,2.432837E-03,-9.801012E-02,1.312769E-02,6.86041E-02,2.408165E-03,-9.599158E-02,4.476386E-03,8.820168E+01,1.146354E+04,-2.1224E-01
2.7E-02,6.181816E-02,2.536472E-03,-1.114575E-01,4.421969E-02,6.858373E-02,2.419723E-03,-3.063278E-02,1.534137E-02,9.896666E+01,1.15674E+04,-9.886204E-01
2.8E-02,6.172079E-02,2.521276E-03,-1.007869E-01,6.617077E-03,6.854283E-02,2.438848E-03,-8.131218E-02,1.344948E-02,1.113365E+02,1.230317E+04,-6.922544E-01
2.9E-02,6.161659E-02,2.549706E-03,-1.317412E-01,-2.102263E-02,6.84211E-02,2.446622E-03,-7.748275E-02,1.218099E-02,1.23573E+02,9.510411E+03,-8.679315E-01
3E-02,6.145731E-02,2.479231E-03,-1.241745E-01,-1.84647E-02,6.838787E-02,2.46321E-03,-2.702964E-02,2.97914E-03,1.303573E+02,1.250848E+04,-1.324515E-01
3.1E-02,6.136824E-02,2.512777E-03,-1.018825E-01,3.317537E-02,6.836704E-02,2.45258E-03,-8.270651E-02,2.705742E-02,1.4859E+02,1.708035E+04,-4.927894E-01
3.2E-02,6.125354E-02,2.545582E-03,-1.450709E-01,9.982477E-03,6.822245E-02,2.517324E-03,-7.814428E-02,3.529112E-02,1.64518E+02,1.875433E+04,-2.323206E-01
3.3E-02,6.10781E-02,2.532742E-03,-1.573925E-01,-3.344989E-02,6.821076E-02,2.523162E-03,-8.107359E-02,-2.38493E-02,1.860986E+02,1.9879E+04,-7.695098E-02
3.4E-02,6.093876E-02,2.478682E-03,-1.052457E-01,-4.447522E-02,6.806031E-02,2.469626E-03,-1.018024E-01,-2.71017E-02,2.04276E+02,2.008823E+04,-7.286102E-02
3.5E-02,6.086761E-02,2.443791E-03,-9.247396E-02,-2.081056E-02,6.800715E-02,2.468959E-03,-1.144381E-01,-1.368096E-02,2.262751E+02,2.27953E+04,2.01972E-01
3.6E-02,6.075381E-02,2.437061E-03,-6.059112E-02,1.417889E-04,6.783143E-02,2.442264E-03,-1.639407E-01,-1.583147E-02,2.498666E+02,2.263652E+04,4.211983E-02
3.7E-02,6.074642E-02,2.444075E-03,-2.220812E-02,-1.864433E-03,6.767927E-02,2.437296E-03,-1.039644E-01,-2.724085E-02,2.715481E+02,1.295903E+04,-5.602414E-02
3.8E-02,6.070939E-02,2.433332E-03,-5.540323E-02,8.592044E-05,6.76235E-02,2.387782E-03,-1.318615E-01,2.624769E-03,2.757847E+02,6.297558E+03,-3.774568E-01
3.9E-02,6.063562E-02,2.444247E-03,-5.40999E-02,3.823915E-03,6.741555E-02,2.442545E-03,-1.748632E-01,1.00445E-01,2.841432E+02,9.53322E+03,-1.437717E-02
