,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,5.991736E-02,1.226655E-03,,,6.727729E-02,1.179476E-03,,,-1.101706E+00,,-3.672756E-01
1E-03,5.983669E-02,1.305185E-03,-3.728079E-02,3.833647E-02,6.722467E-02,1.223105E-03,-2.610718E-02,2.174247E-02,-1.906002E+00,-4.039531E+02,-6.365315E-01
2E-03,5.98428E-02,1.303328E-03,-1.020548E-03,2.474337E-03,6.722788E-02,1.221064E-03,-2.854441E-03,1.974108E-03,-1.909612E+00,-7.626991E+00,-6.381984E-01
3E-03,5.983464E-02,1.310134E-03,-2.698589E-03,3.725063E-03,6.721896E-02,1.227053E-03,-1.906092E-03,2.176652E-03,-1.921256E+00,-2.283666E+01,-6.446094E-01
4E-03,5.98374E-02,1.310778E-03,1.76298E-03,-4.125177E-04,6.722406E-02,1.225418E-03,-6.022233E-05,-4.56218E-04,-1.955286E+00,-2.242343E+01,-6.620793E-01
5E-03,5.983817E-02,1.309309E-03,-2.361277E-04,-2.42372E-03,6.722066E-02,1.223594E-03,-1.318336E-03,-1.971416E-05,-1.966103E+00,1.719134E+01,-6.652112E-01
6E-03,5.983693E-02,1.30593E-03,-3.144687E-04,-3.577535E-03,6.722143E-02,1.225378E-03,-1.692463E-03,5.409984E-04,-1.920903E+00,1.323806E+01,-6.249731E-01
7E-03,5.983754E-02,1.302154E-03,3.848342E-03,-6.805317E-04,6.721728E-02,1.224676E-03,1.142256E-04,4.88207E-03,-1.939627E+00,-1.809944E+01,-6.015153E-01
8E-03,5.984463E-02,1.304569E-03,1.405005E-03,1.765917E-03,6.722166E-02,1.235142E-03,-3.576959E-03,1.303364E-02,-1.957102E+00,-1.90222E+01,-5.392076E-01
9E-03,5.984035E-02,1.305686E-03,-4.481099E-03,1.067942E-03,6.721012E-02,1.250743E-03,-1.235399E-02,1.420779E-02,-1.977671E+00,1.758401E+01,-4.271425E-01
1E-02,5.983567E-02,1.306705E-03,-6.266151E-05,2.525587E-03,6.719695E-02,1.263558E-03,-2.294661E-02,2.391154E-02,-1.921934E+00,3.923021E+01,-3.358277E-01
1.1E-02,5.984023E-02,1.310737E-03,4.932086E-04,1.243084E-03,6.716423E-02,1.298566E-03,-4.72613E-02,5.192585E-02,-1.899211E+00,3.877867E+01,-9.521437E-02
1.2E-02,5.983665E-02,1.309191E-03,-2.758614E-03,3.216478E-05,6.710242E-02,1.36741E-03,-5.262539E-02,5.876491E-02,-1.844376E+00,1.092168E+02,4.590835E-01
1.3E-02,5.983471E-02,1.310801E-03,-2.012883E-03,3.061979E-03,6.705898E-02,1.416096E-03,-4.254114E-02,4.094466E-02,-1.680777E+00,1.409451E+02,8.350323E-01
1.4E-02,5.983263E-02,1.315315E-03,-5.010082E-03,2.530551E-03,6.701734E-02,1.449299E-03,-5.960734E-02,3.08704E-02,-1.562486E+00,2.646994E+02,1.068353E+00
1.5E-02,5.982469E-02,1.315862E-03,-2.710946E-04,5.001822E-04,6.693976E-02,1.477836E-03,-6.876022E-02,4.783274E-02,-1.151378E+00,5.908341E+02,1.304109E+00
1.6E-02,5.983209E-02,1.316316E-03,2.019469E-03,-1.322102E-03,6.687982E-02,1.544964E-03,-5.238398E-02,5.93769E-02,-3.808179E-01,1.527561E+03,1.858188E+00
1.7E-02,5.982873E-02,1.313218E-03,-6.04188E-03,1.109386E-02,6.6835E-02,1.59659E-03,-2.973269E-02,3.342333E-02,1.903744E+00,1.684897E+03,2.316095E+00
1.8E-02,5.982E-02,1.338503E-03,-3.622983E-02,7.376497E-02,6.682036E-02,1.611811E-03,-1.556177E-02,2.657621E-02,2.988977E+00,8.47537E+02,2.235806E+00
1.9E-02,5.975627E-02,1.460748E-03,-7.694636E-02,8.046061E-02,6.680387E-02,1.649743E-03,-3.207671E-02,2.296168E-02,3.598818E+00,1.576285E+03,1.536125E+00
2E-02,5.966611E-02,1.499425E-03,-5.932409E-02,2.424477E-02,6.67562E-02,1.657735E-03,-4.463012E-02,4.260455E-02,6.141546E+00,2.821491E+03,1.279106E+00
2.1E-02,5.963762E-02,1.509238E-03,-1.88515E-02,2.213987E-02,6.671597E-02,1.734424E-03,-5.17152E-02,7.644639E-02,9.241801E+00,3.609575E+03,1.822159E+00
2.2E-02,5.962841E-02,1.543704E-03,-6.947773E-02,8.030286E-02,6.665277E-02,1.810627E-03,-5.442159E-02,5.500866E-02,1.33607E+01,1.902151E+03,2.176168E+00
2.3E-02,5.949866E-02,1.669843E-03,-8.628295E-02,8.267523E-02,6.660713E-02,1.844441E-03,-4.866373E-02,7.893651E-02,1.30461E+01,2.595178E+03,1.407016E+00
2.4E-02,5.945584E-02,1.709055E-03,-4.454746E-02,5.866052E-02,6.655545E-02,1.9685E-03,-8.88317E-02,1.053769E-01,1.855105E+01,3.883301E+03,2.092866E+00
2.5E-02,5.940957E-02,1.787164E-03,-8.031506E-02,9.083298E-02,6.642946E-02,2.055195E-03,-7.148949E-02,8.795491E-02,2.08127E+01,2.957234E+03,2.186583E+00
2.6E-02,5.929521E-02,1.890721E-03,-7.817028E-02,9.295284E-02,6.641247E-02,2.14441E-03,-6.059901E-02,7.935887E-02,2.446552E+01,4.75718E+03,2.041402E+00
2.7E-02,5.925323E-02,1.97307E-03,-8.247183E-02,9.919274E-02,6.630827E-02,2.213913E-03,-1.006191E-01,1.075597E-01,3.032706E+01,5.575931E+03,1.955188E+00
2.8E-02,5.913027E-02,2.089106E-03,-8.79673E-02,1.503698E-01,6.621123E-02,2.359529E-03,-1.349447E-01,1.294205E-01,3.561738E+01,6.756657E+03,2.187074E+00
2.9E-02,5.907729E-02,2.27381E-03,-6.651119E-02,1.790191E-01,6.603838E-02,2.472754E-03,-1.424038E-01,9.523642E-02,4.384038E+01,8.580777E+03,1.637039E+00
3E-02,5.899724E-02,2.447144E-03,-8.213209E-02,1.72919E-01,6.592648E-02,2.551534E-03,-1.534013E-01,8.479276E-02,5.277894E+01,1.287483E+04,8.631047E-01
3.1E-02,5.891303E-02,2.619648E-03,-5.708187E-02,1.131063E-01,6.573157E-02,2.64234E-03,-1.455086E-01,9.580034E-02,6.959003E+01,1.638518E+04,1.906772E-01
