,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.060712E-02,2.69335E-03,,,6.766538E-02,2.644285E-03,,,1.30806E+01,,-3.982733E-01
1E-03,6.061004E-02,2.696952E-03,-4.450042E-04,2.116035E-03,6.763299E-02,2.72797E-03,-1.770841E-02,4.239007E-02,1.373015E+01,3.512681E+02,2.530526E-01
2E-03,6.060623E-02,2.697582E-03,0E+00,0E+00,6.762996E-02,2.729066E-03,8.655574E-04,-2.168518E-03,1.378314E+01,1.117543E+01,2.56828E-01
3E-03,6.061214E-02,2.695509E-03,0E+00,0E+00,6.763473E-02,2.723633E-03,-1.216426E-03,-1.000118E-03,1.37525E+01,-1.36064E+01,2.294568E-01
4E-03,6.060677E-02,2.696968E-03,0E+00,0E+00,6.762987E-02,2.726448E-03,1.025333E-03,1.059392E-03,1.375592E+01,-9.609407E+00,2.405018E-01
5E-03,6.061198E-02,2.693783E-03,0E+00,-1.073644E-14,6.763678E-02,2.725752E-03,7.376202E-04,1.023719E-03,1.373328E+01,-9.893919E+00,2.607444E-01
6E-03,6.060602E-02,2.69742E-03,-4.258039E-03,6.555957E-04,6.76309E-02,2.729952E-03,-3.384085E-03,1.414482E-03,1.373613E+01,2.543429E+01,2.653308E-01
7E-03,6.060346E-02,2.695094E-03,-1.908E-03,-3.461454E-04,6.763001E-02,2.728581E-03,-2.556737E-03,-8.112275E-04,1.378415E+01,4.593968E+01,2.730554E-01
8E-03,6.06022E-02,2.696728E-03,2.147289E-14,0E+00,6.762579E-02,2.72833E-03,5.971278E-04,-2.250098E-03,1.382801E+01,2.719101E+00,2.577921E-01
9E-03,6.060092E-02,2.69479E-03,-7.152578E-03,-3.044803E-03,6.762866E-02,2.723777E-03,-3.268152E-03,-4.388438E-03,1.378959E+01,-7.958996E+00,2.363206E-01
1E-02,6.058789E-02,2.690638E-03,-1.57058E-02,-1.96683E-03,6.761925E-02,2.719553E-03,-1.811002E-02,-9.557541E-04,1.38121E+01,2.397269E+01,2.356101E-01
1.1E-02,6.056951E-02,2.690857E-03,-1.906757E-02,2.471161E-03,6.759244E-02,2.721866E-03,-2.01832E-02,7.018556E-04,1.383753E+01,-3.05788E+01,2.529796E-01
1.2E-02,6.054976E-02,2.695581E-03,-2.385141E-02,-1.214249E-02,6.757888E-02,2.720956E-03,-1.659006E-02,9.569618E-03,1.375094E+01,9.981461E+02,2.068414E-01
1.3E-02,6.05218E-02,2.666572E-03,-4.368985E-02,-1.845326E-02,6.755926E-02,2.741005E-03,-4.257379E-02,6.459595E-03,1.583382E+01,1.611991E+03,6.059769E-01
1.4E-02,6.046238E-02,2.658674E-03,-5.830085E-02,-1.718635E-02,6.749374E-02,2.733876E-03,-6.196437E-02,-1.310256E-02,1.697492E+01,1.667171E+03,6.127635E-01
1.5E-02,6.04052E-02,2.632199E-03,-5.693526E-02,-2.864953E-02,6.743533E-02,2.7148E-03,-5.259904E-02,-3.092274E-02,1.916817E+01,3.632568E+03,6.731662E-01
1.6E-02,6.034851E-02,2.601375E-03,-2.235758E-02,-5.306814E-02,6.738854E-02,2.67203E-03,-3.449722E-02,-7.301415E-02,2.424006E+01,6.288176E+03,5.750114E-01
1.7E-02,6.036049E-02,2.526063E-03,9.247641E-03,-7.620825E-02,6.736633E-02,2.568771E-03,-2.614367E-02,-5.945002E-02,3.174452E+01,7.838256E+03,3.492778E-01
1.8E-02,6.0367E-02,2.448959E-03,-8.140816E-03,-8.901179E-02,6.733625E-02,2.55313E-03,-5.285746E-02,-8.705602E-02,3.991657E+01,8.408772E+03,8.563537E-01
1.9E-02,6.03442E-02,2.348039E-03,-2.978474E-02,-8.1218E-03,6.726062E-02,2.394659E-03,-6.538685E-02,-4.153355E-02,4.856206E+01,3.221192E+03,3.861959E-01
2E-02,6.030743E-02,2.432715E-03,-4.847509E-02,1.024947E-01,6.720548E-02,2.470063E-03,-5.38905E-02,8.638202E-02,4.635895E+01,-2.568689E+03,3.102124E-01
2.1E-02,6.024725E-02,2.553029E-03,-2.722614E-02,9.738331E-02,6.715284E-02,2.567423E-03,-7.225431E-02,4.511372E-02,4.342468E+01,-1.076035E+03,1.194326E-01
2.2E-02,6.025298E-02,2.627482E-03,-1.562995E-04,7.474413E-02,6.706097E-02,2.56029E-03,-7.250734E-02,-1.463556E-02,4.420688E+01,2.092622E+03,-5.65461E-01
2.3E-02,6.024694E-02,2.702517E-03,3.656626E-03,6.514459E-02,6.700782E-02,2.538152E-03,-3.974325E-02,-1.136846E-02,4.760993E+01,4.487659E+03,-1.392651E+00
2.4E-02,6.02603E-02,2.757771E-03,7.834322E-03,3.176821E-02,6.698148E-02,2.537554E-03,-7.489804E-02,-2.235078E-03,5.31822E+01,6.399203E+03,-1.876605E+00
2.5E-02,6.026261E-02,2.766053E-03,-1.099784E-02,-1.917274E-02,6.685803E-02,2.533682E-03,-8.047992E-02,4.277684E-03,6.040833E+01,7.154227E+03,-2.017824E+00
2.6E-02,6.02383E-02,2.719425E-03,-2.50447E-02,-4.348174E-02,6.682052E-02,2.546109E-03,-6.187236E-02,1.77213E-02,6.749066E+01,8.681844E+03,-1.508307E+00
2.7E-02,6.021252E-02,2.67909E-03,-2.374882E-02,-4.142328E-03,6.673428E-02,2.569125E-03,-8.918031E-02,8.770172E-03,7.777202E+01,7.339159E+03,-9.659883E-01
2.8E-02,6.01908E-02,2.711141E-03,-3.897757E-02,4.412961E-02,6.664216E-02,2.563649E-03,-9.637712E-02,5.348187E-02,8.216897E+01,3.487307E+03,-1.309673E+00
2.9E-02,6.013457E-02,2.767349E-03,-6.491779E-02,2.550976E-02,6.654153E-02,2.676088E-03,-8.800392E-02,5.131121E-02,8.474664E+01,2.384898E+03,-8.160651E-01
3E-02,6.006097E-02,2.76216E-03,-6.618088E-02,-1.14725E-02,6.646615E-02,2.666272E-03,-5.384352E-02,1.749616E-02,8.693877E+01,2.302238E+03,-8.576801E-01
3.1E-02,6.00022E-02,2.744404E-03,-4.830368E-02,-2.489667E-02,6.643384E-02,2.711081E-03,-5.616756E-02,3.075193E-02,8.935111E+01,1.861992E+03,-2.968562E-01
3.2E-02,5.996436E-02,2.712367E-03,-4.152059E-02,-3.313592E-02,6.635382E-02,2.727776E-03,-8.104245E-02,-1.900336E-02,9.066276E+01,1.595638E+03,1.381725E-01
3.3E-02,5.991916E-02,2.678132E-03,-6.424124E-02,-8.763283E-03,6.627176E-02,2.673074E-03,-6.636145E-02,2.816325E-03,9.254239E+01,1.557732E+03,-4.562196E-02
3.4E-02,5.983588E-02,2.69484E-03,-6.712444E-02,9.08857E-03,6.622109E-02,2.733408E-03,-6.969142E-02,1.434358E-02,9.377822E+01,1.226631E+03,3.460724E-01
3.5E-02,5.978491E-02,2.696309E-03,-6.126921E-02,-1.270301E-02,6.613237E-02,2.701761E-03,-8.511456E-02,-7.142073E-03,9.499565E+01,1.379157E+03,4.921048E-02
3.6E-02,5.971334E-02,2.669434E-03,-7.306672E-02,-1.07521E-02,6.605087E-02,2.719124E-03,-6.96136E-02,1.052671E-02,9.653653E+01,1.542064E+03,4.492214E-01
3.7E-02,5.963878E-02,2.674805E-03,-7.074128E-02,-2.135263E-04,6.599315E-02,2.722815E-03,-7.071039E-02,-2.350968E-02,9.807978E+01,4.312488E+03,4.328805E-01
3.8E-02,5.957186E-02,2.669007E-03,-9.034596E-02,-6.993321E-03,6.590944E-02,2.672105E-03,-7.452351E-02,-5.698852E-03,1.051615E+02,3.731696E+03,2.800253E-02
3.9E-02,5.945809E-02,2.660819E-03,-9.063934E-02,-1.088711E-02,6.58441E-02,2.711417E-03,-7.873568E-02,-4.999896E-03,1.055432E+02,3.354248E+02,4.539623E-01
4E-02,5.939058E-02,2.647233E-03,-8.914565E-02,-1.281543E-02,6.575197E-02,2.662105E-03,-8.527942E-02,-1.980266E-02,1.058324E+02,2.341649E+02,1.339473E-01
4.1E-02,5.92798E-02,2.635188E-03,-8.83701E-02,-1.703943E-02,6.567354E-02,2.671812E-03,-8.507492E-02,-1.003151E-02,1.060115E+02,3.634671E+03,3.281908E-01
4.2E-02,5.921384E-02,2.613154E-03,-7.187715E-02,-2.314608E-02,6.558182E-02,2.642042E-03,-8.882657E-02,-2.833633E-02,1.131017E+02,6.954639E+03,2.599142E-01
4.3E-02,5.913604E-02,2.588896E-03,-9.313235E-02,-6.529938E-02,6.549589E-02,2.615139E-03,-4.904311E-02,-3.304165E-02,1.199208E+02,5.355164E+03,2.364246E-01
4.4E-02,5.902757E-02,2.482555E-03,-1.064176E-01,-8.571983E-02,6.548374E-02,2.575959E-03,-1.680893E-02,-3.60103E-02,1.23812E+02,5.083842E+03,8.28856E-01
4.5E-02,5.892321E-02,2.417456E-03,-9.641735E-02,-8.557032E-02,6.546227E-02,2.543118E-03,-5.365422E-02,-5.830932E-02,1.300885E+02,5.182441E+03,1.100928E+00
4.6E-02,5.883474E-02,2.311415E-03,-8.731147E-02,-6.657404E-02,6.537643E-02,2.45934E-03,-7.566333E-02,-8.221975E-02,1.341769E+02,4.045808E+03,1.29539E+00
4.7E-02,5.874858E-02,2.284308E-03,-8.000686E-02,2.473618E-02,6.531094E-02,2.378679E-03,-3.902264E-02,-4.53756E-02,1.381801E+02,6.553243E+02,8.238938E-01
4.8E-02,5.867472E-02,2.360887E-03,-8.47522E-02,6.379741E-02,6.529838E-02,2.368589E-03,-1.705812E-02,-1.984029E-03,1.354876E+02,-2.570159E+02,6.661976E-02
4.9E-02,5.857908E-02,2.411903E-03,-9.498122E-02,3.396904E-02,6.527683E-02,2.374711E-03,-2.746077E-02,1.308261E-02,1.37666E+02,2.428528E+02,-3.181542E-01
5E-02,5.848476E-02,2.428825E-03,-8.096031E-02,1.715134E-02,6.524346E-02,2.394754E-03,-3.445045E-02,1.714647E-02,1.359733E+02,1.812572E+03,-2.888314E-01
5.1E-02,5.841716E-02,2.446205E-03,-7.561019E-02,6.611738E-05,6.520793E-02,2.409004E-03,-4.273065E-02,1.030195E-02,1.412912E+02,4.405042E+03,-3.138785E-01
5.2E-02,5.833354E-02,2.428957E-03,-7.650086E-02,9.981523E-03,6.5158E-02,2.415358E-03,-4.353001E-02,2.081542E-03,1.447834E+02,3.919779E+03,-1.141776E-01
5.3E-02,5.826416E-02,2.466168E-03,-8.121293E-02,4.102318E-02,6.512087E-02,2.413167E-03,-3.791273E-02,1.394375E-02,1.491307E+02,9.913133E+02,-4.428813E-01
5.4E-02,5.817112E-02,2.511004E-03,-6.580141E-02,1.680243E-02,6.508218E-02,2.443245E-03,-4.04704E-02,3.719279E-02,1.46766E+02,1.438926E+03,-5.617302E-01
5.5E-02,5.813255E-02,2.499773E-03,-3.272675E-02,-6.880826E-03,6.503993E-02,2.487552E-03,-6.080394E-02,4.373518E-02,1.520086E+02,1.892783E+03,-1.013706E-01
5.6E-02,5.810566E-02,2.497242E-03,-2.518939E-02,2.708681E-02,6.496057E-02,2.530716E-03,-6.04853E-02,7.705784E-03,1.505515E+02,2.482191E+03,2.797815E-01
5.7E-02,5.808218E-02,2.553947E-03,-5.431351E-02,3.49698E-02,6.491895E-02,2.502964E-03,-4.047243E-02,1.638637E-02,1.56973E+02,2.3363E+03,-4.272557E-01
5.8E-02,5.799703E-02,2.567182E-03,-8.430334E-02,6.756489E-03,6.487962E-02,2.563488E-03,-6.487058E-02,3.665004E-02,1.552241E+02,1.856579E+03,-3.074606E-02
5.9E-02,5.791357E-02,2.56746E-03,-6.74634E-02,1.04053E-02,6.478921E-02,2.576264E-03,-8.16175E-02,1.220155E-02,1.606861E+02,2.803233E+03,7.33664E-02
6E-02,5.786211E-02,2.587992E-03,-7.659909E-02,1.259034E-02,6.471639E-02,2.587892E-03,-8.348668E-02,2.223441E-02,1.608306E+02,2.382336E+03,-8.428693E-04
6.1E-02,5.776037E-02,2.592641E-03,-9.609589E-02,7.012267E-03,6.462224E-02,2.620733E-03,-9.23367E-02,4.619188E-02,1.654508E+02,3.350875E+03,2.34566E-01
6.2E-02,5.766992E-02,2.602017E-03,-1.066543E-01,2.246862E-02,6.453171E-02,2.680275E-03,-1.027146E-01,6.014045E-02,1.675324E+02,3.749352E+03,6.534265E-01
6.3E-02,5.754706E-02,2.637578E-03,-1.012677E-01,2.983237E-02,6.441681E-02,2.741014E-03,-9.818606E-02,3.431907E-02,1.729495E+02,5.147808E+03,8.626219E-01
