,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
0E+00,6.156863E-02,1.321013E-03,,,6.888138E-02,1.226655E-03,,,-2.202598E+00,,-7.392594E-01
1E-03,6.1549E-02,1.34741E-03,-7.943409E-03,1.031464E-02,6.889703E-02,1.243387E-03,9.786674E-03,6.779125E-03,-2.906236E+00,-3.214697E+02,-8.110602E-01
2E-03,6.155274E-02,1.341642E-03,3.268354E-03,-9.267482E-05,6.890095E-02,1.240213E-03,4.199375E-03,-1.009503E-03,-2.845538E+00,-1.613499E+01,-7.908172E-01
3E-03,6.155553E-02,1.347225E-03,4.850212E-04,2.836835E-03,6.890543E-02,1.241368E-03,9.054544E-04,2.690449E-04,-2.938506E+00,-3.293511E+01,-8.25146E-01
4E-03,6.155371E-02,1.347316E-03,-3.605882E-03,-3.955812E-04,6.890394E-02,1.243772E-03,-4.566813E-03,1.016869E-03,-2.911408E+00,-1.030225E+01,-8.070781E-01
5E-03,6.154832E-02,1.346433E-03,-3.649926E-03,-1.067022E-04,6.88963E-02,1.243401E-03,-2.556785E-03,-1.762351E-04,-2.959111E+00,1.444948E+01,-8.033391E-01
6E-03,6.154641E-02,1.347102E-03,2.022539E-03,-1.504815E-03,6.889883E-02,1.24342E-03,2.230693E-03,-1.123677E-03,-2.882509E+00,3.951016E+01,-8.079216E-01
7E-03,6.155237E-02,1.343424E-03,1.634712E-03,-1.321922E-03,6.890076E-02,1.241154E-03,-1.391401E-03,-4.053067E-04,-2.88009E+00,-3.349976E+01,-7.973512E-01
8E-03,6.154968E-02,1.344458E-03,-3.78236E-03,1.96619E-03,6.889604E-02,1.242609E-03,9.799108E-05,3.701497E-04,-2.949508E+00,-5.487523E+01,-7.942922E-01
9E-03,6.15448E-02,1.347356E-03,-2.299269E-03,1.943419E-04,6.889856E-02,1.244344E-03,1.732777E-03,1.856311E-04,-2.989841E+00,2.897479E+01,-8.025532E-01
1E-02,6.154508E-02,1.344847E-03,1.557543E-03,4.595781E-04,6.889848E-02,1.241738E-03,-1.461779E-03,6.443252E-04,-2.891559E+00,2.086154E+01,-8.033454E-01
