id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f20,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f20,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f20,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f20,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f20,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f20,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f20,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f20,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f20,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f20,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f20,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f20,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
c1c7f137,3.06931512570611,0.8,0.08476677636508954,0.11636537418016821,0.21101933316032756,0.2875346152561941,1.2975389953595136,1.390196211243945,0.31405514391915224,0.034435557808066036,0.040915854422229704,0.07491712543336979,0.10157363509362356,0.12166049051113516,0.06270409064177525,0.10491998459523208,0.1245919952908198,0.1732454261928457,0.1026980622410953,0.15332474225930576,0.23927213398120653,0.34878239415970275,0.14735473324576498,0.28691527108409565,0.4283338414387218,0.20174110671491127,0.8296776976913814,0.10410512818200497,0.16201506277121597,0.3034596128844871,0.026176793833308086,0.469047011620643,0.591512792905507,0.03519631884591698,0.13979417612468387,0.0831705866962194,0.055894062252331955,0.004389912471965164,0.019097997507562567,0.010947647828538304,0.00048540842434395304,0.006422882027983494,0.0020675441476012426,0.011625571170787701,0.002455976750721592,0.0014627172472157246,0.006419631685601651,0.011239134946047887,0.0016809612489444962,0.0014191818097749785,0.0014018264077668642,0.009997026314118439,0.0006719658299032367,0.002509436480533302,0.002879347229531649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516692508143069,3.3624091546561123,3.6425379488988208,31.9193148103124,2.074427337977628,3.923821637525783,8.13538260182384,16.577772093073925,1.1331780205354332,2.7236544781277208,2.505970870907156,30.109587614917054,1.6120388861372632,1.6092609584428246,1.2495194665499425,2.1800827096275555,7.9499555665766195,12.347310303988305,10.373718242027612,4.651584270390696,6.879280581237524,6.552841192382761,7.050505560947905,1.8049046722585818,1.3044884909359644,1.9648368542678238,2.839674521567334,0.23131201501705922,0.2092048122882473,0.26418388074269833,0.2307159396484594,0.0002960299152014914,2.0327980291935163e-06,0.002442761494678056,3.027565870055387,0.44742667107946593,0.3134771523439055,1.638652681925287e-05,0.2795443067802434,5.275623482132399,0.50891930013299,1.1896200342840475,4.140928500492816e-10,0.15333273194318014,1.0026504838922423e-06,0.00019017408411480368,0.6206144369754328
a82d66f3,2.25900075195566,0.8,0.11105373677815372,0.15659218707009726,0.22528871484312224,0.3098599745754787,1.0305878166483229,0.9989280270431243,0.10637978208800176,0.06794352643755114,0.07084070787328264,0.11928491289692052,0.13459518555148275,0.11949414079092896,0.1086036819342509,0.1403734956944846,0.17033101242814558,0.2070605582235079,0.1094526216182128,0.17971679635461263,0.2551571280507481,0.35682831334891535,0.133199512415712,0.3057271389016284,0.49065327240909573,0.7357738647249017,0.01584370442105933,0.08982636793853367,0.18914387956382814,0.46614778493866665,0.290794640852741,0.01338685975226534,0.22859874149945125,0.002850536086046458,0.006568954967381012,0.025973084753353012,0.07098720628122128,0.02438598479810014,9.773432547067329e-05,0.04345980731398032,0.0003192026551635879,0.0022718526856565944,0.0057646176183243575,0.029801356570452436,0.0013423819322424685,0.0005646105588217209,0.007110152300027079,0.009855037517958819,0.002416436476019624,0.0262990837747962,0.011547621233346902,0.04848891585511877,0.001391704991441906,0.004410551333322798,0.01452090675177602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172568091310672,0.25861567198625146,2.7592850131795075,23.224529548223003,2.830723260863698,2.5849463242371806,3.19930436165302,6.762843042105947,5.387131408595338,4.7229100737334555,8.226418817395496,18.380479514695722,2.1870854761060396,0.23555997216976493,1.6051600029143847,2.011910856248039,8.166681944776368,7.823350272046312,7.56908819629068,1.8251189948132953,5.634179726944533,3.960812126840975,5.749756688696259,0.9864267764208167,1.2960597965790706,1.7458429010831287,2.7780125938035556,0.03648360200943623,0.04225293063377005,0.09915290169769521,0.6651990143032538,0.00024459676410475205,4.094430126069717e-06,0.002018351375039492,2.876533597919,0.4491778246175582,0.5089810054992285,7.963867343344754e-06,0.3166803541318775,4.945671123073572,0.7898182166079848,0.8180138511983639,6.162233995650465e-10,0.0017903200792633938,1.0450721707969293e-06,0.0001311478234313829,0.7294849511944359
47238954,11.946782849288082,0.8,0.07120505551241765,0.13393406728335847,0.18924338102057053,0.09875667048339305,2.685269594522902,0.7479981476387564,0.5571938408598643,7.846471526348978,0.03354086971959422,0.06459332380887792,0.08792039646107899,0.09876563206011946,0.05861171653210824,0.10832996049819911,0.14447213209458898,0.22432246000853753,0.0976351159350458,0.16774647713824475,0.25548581120342795,0.23610611980556365,0.014939043282295329,0.13560040810946264,0.14573056005842117,0.594798787906263,1.195533761556696,0.3362575834099267,0.5586794616500161,0.43671120205052943,0.00889685728170055,0.1914010725187929,0.1109890157877335,0.08325158299561608,0.039751756189235835,0.02496831327659826,0.4092221883984142,4.011590664859135,1.5522134255483284,2.2826674359415153,0.0021275952207282624,0.005722775541735068,0.003463607664579527,0.01304326971048662,0.0017110572470494267,0.001235695725525273,0.004997569757354183,0.01564299482197929,0.0009981963228021574,0.006333743165084394,0.010128207439019604,0.037049844421917694,0.0033084959098394883,0.0016031398713805386,0.005557036847393943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504140675116325,2.202280980637345,17.082976078034278,11.001336557834207,5.140736073482617,0.5698158667710823,4.904983160371308,27.159570552984174,1.6556109998127713,3.909472500124595,2.5814664393376634,6.5018837670825445,25.388536453087283,17.017608536124055,7.931220322186985,2.933594350955069,8.245854822707786,12.036075662690694,12.38149563830372,5.446071104487296,6.741200963582326,7.394176780068184,7.3772990277902695,2.3782228813820834,1.7683427051619365,2.9720314565333426,3.0128723545526337,0.7861454708339796,0.7779272820812655,0.7639530313311202,0.28782151809519835,0.00031147674556008864,3.7727844163199077e-06,0.0029456010345736946,1.434170372307407,0.4401052664495723,0.5809891952415203,1.1768959586269185e-05,0.2957720005754625,5.303017573401881,0.6311954090753714,1.0844215843344658,3.9487543847691863e-10,0.1385061557531984,1.0992273731511936e-06,4.0216587571919405e-07,0.7653399581954765
10927b42,1.7763143371496142,0.8,0.11526108132776422,0.1713268468564653,0.24912349558969699,0.30724682550832805,0.4733431207940224,0.2752155801110922,0.943262913652158,0.04649326783391443,0.06538549147702238,0.11307249826881238,0.12522576811075115,0.15736056745447094,0.09834802119468292,0.12595171186130288,0.17410420585744368,0.2869034485124317,0.07944086543711887,0.21611618281905845,0.2874429626635589,0.4134939714390518,0.1565468159306369,0.30632403735321595,0.45886962324113123,0.38381541962758675,0.055712852443579194,0.015136513865017822,0.018678334857838673,0.16575079469079268,0.0645721012085657,0.004682157847521206,0.04021052636421261,0.42439527408583677,0.15121741789859985,0.011090603587732863,0.35655961807998854,0.04350956381847649,0.00032072881821819334,0.0026629751972197476,0.0007832360423719251,0.002507023521377031,0.0021986135216455825,0.01773190450109372,0.001249658648586756,0.0015245091828797782,0.00024481655356540507,0.010821505621260878,0.0007727321579530973,0.001055356127735455,0.008137179914636333,0.04386052441685026,0.0033569899061833427,0.005739861389374678,0.0047578622485748515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376391477171268,0.0964669697292559,3.8163992575010206,7.814427849338378,1.8771865858802947,2.4866331712148284,1.653269754419965,5.119989121298131,0.5248624378515874,1.4422072635136052,4.190017421149832,8.011110366666715,1.377270614920597,1.1676014162061368,1.724055854907006,1.9221510274298605,6.650196455868169,10.704507310167472,8.386962241041442,2.9588451949404115,4.9863556698722595,3.387515916791097,7.544500644729342,1.0816975225423437,1.4880369747887525,1.4552457060096846,2.7351889436720316,0.13002088391679553,0.11428186189442886,0.12766951222822198,0.6002178135060692,0.0003145392152728513,5.061891280742423e-06,0.0027372686279007684,3.069212248262374,0.5416674238523249,0.641145047811937,1.571296051592018e-05,0.24167916655353822,5.218173481004148,0.5063018943166766,1.2906241765717217,5.252323317629268e-10,0.15048899880210848,1.1830023649223516e-06,3.664048430272669e-05,0.8354609707955132
27698d1d,1.9285588216110119,0.8,0.09128010966560676,0.14598755418166778,0.20714976401549073,0.3107040718606981,1.0691117714830725,0.4302296639085718,0.3452812542979715,0.04054702790391332,0.06295844072003862,0.0963694545759146,0.09741048939084138,0.10838205397563251,0.09255563264151676,0.12399737066841285,0.14236010869804533,0.2250371047186962,0.08459094446078388,0.17790781537037564,0.25599380604028293,0.3101064901905204,0.15345744069523187,0.3050282082176188,0.4736265666692437,0.26371181223209045,0.2822513195180795,0.16084418669950876,0.36230445303339365,0.06322436585375892,0.046426014816114004,0.21498808415533263,0.10559119908336627,0.30111856411308596,0.005777341057752515,0.024433876554890054,0.013951472572243008,0.025674707679157457,0.0001268216305255629,0.014745498594230296,0.0003011764541712881,0.0020924086387631023,0.0006351389657663634,0.002876554461697179,0.0004008248915923683,0.0012506471624287665,0.001995960258213005,0.00042857051477157354,0.0016989477601931668,0.0016528448951851832,0.006595433211949034,0.03994622400619557,0.0013462731543381783,0.0033544743990713594,0.0022351186465696636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594672093576694,0.9963472576390886,3.9162961574883752,3.592319582097913,1.0542306119147749,0.9777027614601855,3.4775612625790515,8.538897569154079,0.9466484398116912,4.929718111939051,1.2047976501129254,10.738300659583208,1.3126129390703334,0.9482683220185647,1.2879263672501204,2.9796221753453214,11.611158606095588,17.463002483690442,10.73367649051965,3.064288977506239,6.771134578529016,7.077240394825311,7.333996533336733,1.2948037387810303,2.0582745534141913,2.1546974577198736,2.6881698521904114,0.10507471941599228,0.12050044133727549,0.15136874758963303,0.4748054439499056,0.0002780724108620003,4.328390966345824e-06,0.002132468321727367,2.881066397515141,0.39618988213695594,0.7776283157402542,2.4529469795492058e-05,0.43139218486969255,5.15380037316625,0.6336147980457759,1.0179966362236306,9.74054613470595e-10,0.24322026014610343,1.0225482278694472e-06,2.9491356308144426e-05,0.8656519642861452
65e9f4f1,2.6094413323231698,0.8,0.10294535641861947,0.14194165019518162,0.20423321469033268,0.3041363082227488,1.2949066366506157,0.9104998337941026,0.3063186531989945,0.03239371056394813,0.07247610093008647,0.10241311634195156,0.12121197635681104,0.11568023204562881,0.10670260635194893,0.11817721987458442,0.14227466279403742,0.20061211176015567,0.10162615929006935,0.1471065399697014,0.2615089738759297,0.3066911856256303,0.1543940235352578,0.31055051324978006,0.4474643878832085,0.8634111528322072,0.18014445383429029,0.002374310586628742,0.24897671939748942,0.3989899161133981,0.010273501186834916,0.21599257241528125,0.2852438440785883,0.04365131470558428,0.20190135287881233,0.012185865193500501,0.0485801204210974,0.030558506476046837,0.0012066371453428515,0.0006285669425584443,0.0011776726484777561,0.0036370914570970545,0.003907931959466057,0.037600961910364314,0.001094083363397353,0.006281753844531444,0.0027128865766466665,0.014776402684334977,0.0037606807510894096,0.0029981808887950654,0.005873971574867292,0.00496201715274113,0.0010322603865257358,0.0007128999207894005,0.007334696108667574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626621830910874,3.128808355323374,3.3694613838829537,28.568037899569124,1.0062019829228217,2.4444873705618475,3.9268977000705085,8.669852776370394,1.7073722492810546,4.22147428288291,1.1765300612878673,25.40362624545678,1.672127592586855,0.9788538228928396,1.1718621827375872,1.2804095521179482,7.390430577452047,8.113471266626883,7.386814333593584,1.4804082315340594,5.476115179204753,3.658542692246512,5.692525389127596,1.009056925542125,1.2188981797239558,1.9182922078496518,2.6076013920644914,0.041169635658418795,0.07110721145019445,0.15336287555984118,0.5006127997551909,0.00021086703601117047,4.0388833203578156e-06,0.0015790848410087033,5.334255939473967,0.30215582601055346,0.5413607792458734,2.959326079592151e-05,0.22464257804617602,5.195439187630568,0.5684722716162516,1.0653928919892237,3.5033179916605245e-10,0.024475367350981814,1.0160887300392563e-06,9.682002719421689e-05,0.6798871557557485
4b668485,3.928585922544995,0.8,0.08401689578004372,0.15929462060841126,0.23779483399450677,0.30834112364443544,2.0565843868279874,0.10344449649917253,1.617529342430907,0.054564692402902154,0.05517135923566921,0.10325513253284142,0.11967146031759915,0.05796963103406511,0.07766797704826398,0.1133715412645506,0.1622800763333849,0.2838588877874456,0.08371543727607762,0.16241111964871402,0.22720370767752618,0.47784907137570926,0.15759518964790065,0.3095584892094846,0.45786969207592115,0.030090280128012747,0.16764296274819132,0.0012505329023962972,1.8576006110493872,0.02210852002690047,0.0007503724449167051,0.04737151087699749,0.033214093150357865,0.3231968199113389,0.06939677229204579,0.16140713123805725,1.063528618989465,0.05062278928708033,0.0008018907691055434,0.00314001234671628,0.0008570196219017798,0.000581902902585912,0.0032661025404562803,0.022592488812732705,0.0013852879726233937,0.0011142593371902547,0.01272854174882552,0.014013277684982573,0.011945090334739164,0.0038963993985037617,0.04884856693750091,0.01912495027352886,0.0023476101068210646,0.003820548725517303,0.012122078686062951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714161340648233,4.298329024604285,6.07758450947812,34.563806424715175,4.375976303021022,3.292268282400783,10.60354218199436,4.248526657781481,4.062609892160957,7.352454041608284,3.5385029184950954,12.174301119091144,1.3013887201034613,1.3701569451678288,1.8350779562662578,1.5839617424732129,5.747548454191184,6.327213546735683,4.723402991320548,2.9509440044566224,4.393999731474938,5.50182358830623,3.724877377271009,1.0107348229342819,1.495166148010276,2.1219025516849612,1.599444411192679,0.054782672448560416,0.04313237495408497,0.0999933574222296,0.526519371648979,0.0003011488489790599,2.8211129519540704e-06,0.0037831967776847833,2.4941201839205895,0.49498444835763356,0.4428161095220665,1.3895531911729899e-05,0.40098161697185264,5.022862500154287,0.5061306301824793,0.8347554075866948,3.9818722968703907e-10,8.989425789741453e-05,1.0652080544036e-06,4.663217768976254e-05,0.7185691885730943
6d839d7d,2.4516206130214178,0.8,0.08564554016058501,0.12747065009089573,0.21010603425574634,0.3081340358171251,1.1521000899296636,0.8643970811279438,0.3276922872284182,0.0648069481218747,0.055801250500159646,0.0871182025258629,0.09287203785261537,0.10679066976370213,0.08248878781396533,0.11025603894974312,0.12063208880353102,0.19650568479634345,0.09837784463183508,0.14491435380770032,0.25980144732004273,0.3373304912634072,0.15911070992659562,0.31285663348171705,0.45243476404306254,0.04038151936328505,0.48298392514998795,0.2367278534321919,0.3920067919841986,0.00036545242409144956,0.003163340114228808,0.5390724416640136,0.32179584692561,0.07492703732853921,0.22655338124661825,0.01496693491214978,0.011244933741110954,0.06174151213852315,0.0028112919580755374,0.0002541440252760072,0.0007085467711169585,0.002497905857850004,0.0013431526072880456,0.0075328307271367596,0.00013550533453499962,0.0006079713657836469,0.003241387486311762,0.0022162356859554916,0.001100756699540754,0.004783095322817948,0.008976289191055755,0.00735345114108791,0.0018016598298541701,0.0030649728307677953,0.0022517992141674087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8213847467944153,1.196661457637908,2.7438173058536965,2.766940443935711,1.3328138872735258,2.353926618514806,3.4327161975316227,15.09586077401877,1.7967629963522473,2.9300381223640954,6.757800530969482,4.883414195017283,0.3414380746707773,0.6740193354043575,1.3817636592249167,2.651669794845004,10.18965373632008,14.132070655000286,10.739253658389913,2.9530078734879965,7.309389665631447,5.729658358850786,7.3817559012241905,1.1886336227446679,1.5515633801251578,1.4282109476896518,2.7008900946544054,0.02382497265065312,0.0403866889939279,0.1367968461941028,0.40465606803395615,0.0003795320633903831,3.5134642856870757e-06,0.001759066812606046,3.5079383448049013,0.48303276626656627,0.45789196777863683,2.1215895751899727e-05,0.13940015224029156,5.498974751385374,0.547788381576988,1.1611362891567296,8.096597507275918e-10,0.005398939740672384,1.008958025551254e-06,0.00011662319829727686,0.7197021210010688
350b9d02,6.014174211884025,1.5,0.07575034910937165,0.11748537414326582,0.21378241106634222,0.30198498976497495,4.075016327778872,1.2972214292064517,0.5543605520372702,0.03709505797865861,0.03870584546688202,0.06523500307681128,0.0831875934762219,0.11587295441757134,0.06612971918810931,0.09128725381374478,0.12164853096014148,0.1908759926110677,0.09072542817077127,0.14406724969215076,0.24912768910984368,0.3712092772926032,0.15542842390178246,0.30260591366655126,0.44792063172659125,0.2977449948911721,1.1707983592812914,2.3038999458791176,0.30257302772729083,0.2104857766733993,0.18599960810702257,0.5208099659274632,0.3799260784985667,0.18178697961573698,0.23642703490834152,0.045165075258016586,0.09098146225517512,0.03646739730622415,0.0005588434199761727,6.881725245828698e-05,0.0005730227966385813,0.0004232592628433935,0.0015830571429139462,0.004242495881924366,0.001229833921095463,0.0017276660342162595,0.006803713265476916,0.00964954841029938,0.0008275722620907395,0.0006476735726415259,0.012340607541783236,0.012034629403873731,0.0011354077547962623,0.001747348114148819,0.0020828620782278396,0.0,0.0,0.12952898481344982,0.06444633400931614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399176697646092,4.238631884737416,178.31663347752948,6.048277760388858,1.2579392616977898,0.7715038303241754,2.706347764310939,9.342574548663817,0.8536423406933625,1.2381202064763268,10.637305639267046,4.6695196930915115,0.6650149086309938,0.8259773311106954,2.4856014089644294,2.6528704445114277,14.510400013504245,27.423174718817414,25.551243176350482,4.6658866567704385,7.754710034012169,6.152024058838629,13.138100004584743,1.0874462219632188,1.5600710927238997,3.3964717547915066,2.518664871215886,0.12907991398587387,0.12224325780359141,0.17646213933840005,0.30725616769003683,0.0002918439595183442,7.684529339841618e-06,0.0017386731969204184,2.1367748174190546,0.43385488847778764,0.7751557487093471,2.168047234993102e-05,0.21840413852198304,5.019860069574183,0.5848087475807732,1.3954159474544419,8.807558338395044e-10,0.27327663284165943,1.3210676734111588e-06,9.92488394543359e-05,0.8726280107030541
9b26ef0b,2.898058078054048,1.5,0.08840808569950279,0.12623214140250089,0.20240508618954645,0.30888358232426966,0.9166817750111036,1.0042833836037495,0.8549450902742316,0.07267572237549218,0.055374281751781544,0.09229299141889574,0.09653419839554056,0.10943087123179329,0.08663690812256027,0.10597860368912582,0.11364836204435973,0.19866469175395773,0.0691767389021189,0.1619777313922797,0.2528145052209095,0.3256513692428778,0.1601038998002276,0.3125222871610643,0.4540245600115171,0.03323627154318492,0.36405523966369535,0.17459649262234625,0.344793771181877,0.008562658268573279,0.01988552350451105,0.6742622921196676,0.30157290971099754,0.7330828929800575,0.07268290973138533,0.031989543782355905,0.017189743780432958,0.06967787978099743,0.0024364450931016967,0.0005613975013930373,0.0005562532617708111,0.0011341986848342404,0.004526847782612692,0.002749003751508114,0.0019018394165284426,0.0021066433519131944,0.0025143762759172947,0.009701431929892921,0.0012031519155466935,0.008561039952365202,0.008278702845059572,0.0021358314992503285,0.001325631928282598,0.0020132446538374954,0.0013062519466586523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199404471225179,0.4907610002280931,2.6555419254277197,13.448954795525768,1.0157706457760174,1.4529478398835958,0.9353682942840192,10.035785055841398,0.8461647429002725,5.166104989297189,3.277899827802566,8.551334584079129,1.7013506320316176,1.1039014501741498,1.789075434834656,2.365040409570043,9.42579442930988,9.45610165749938,8.291926013843097,2.615120779936887,4.909279643838344,4.279001132451995,5.880679835274224,0.9717100317085137,2.103465663944698,1.2886933109429937,2.3480883227485685,0.02624277371962807,0.039992755633477275,0.15325236563971825,0.39648562063885806,0.00013815193804314217,3.617379600611977e-06,0.0016686694612207253,3.7075788287263785,0.5287715300230013,0.5436525582743004,1.255058022246162e-05,0.43143230442213987,5.463642155141522,0.5010976859778363,1.1209673955985695,6.963265644961889e-10,0.11807264476275552,1.0164836735677493e-06,0.00018155641873785728,0.7849017280018535
