id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
9ac1e214,3.3317396366557075,4.3,0.11364817825149072,0.178753124336508,0.23522239693911592,0.2671111499214008,1.572096731690046,1.2167252225283651,0.20025849938531026,0.2390776862236845,0.0786547973113603,0.13186180977909806,0.13042792766401382,0.12343767849886327,0.16679587082722802,0.24602582368343262,0.131585027184699,0.2486829001715591,0.32539926346108966,0.16243831789900773,0.3717839819437938,1.4376972150169613,0.061479304569076125,0.07292021210400866,1.1694715676595402,0.025435099805522107,0.02181855506330269,0.15111365044441444,0.04503415017019627,0.004110698770699569,0.09024493089474098,0.14883275532894352,0.0007569610370769257,0.004983984107387396,0.007788985477407264,0.0008170393569173308,0.0020982000148267797,0.007713994555775932,0.0010323320483569853,0.002816140961246821,0.013746066873034713,0.00027043541048878513,0.0005628802765958152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6541369993357664,5.31681040481079,8.261426521117738,3.1126036651208326,1.8921293095356133,12.382449031563581,2.2111598714919096,4.728246899365784,11.505098530814708,0.6688456082230374,1.2156610712930065,0.6274786769178645,0.00032421215542812295,1.3128909434203196e-06,0.0006445807914955498,4.111452942802754,0.6352135005661719,0.27325093980600224,1.2446372179578066e-05,0.25562738780208333,4.91047997622904,0.7148939095298996,1.1211835192130815,2.483727931116378e-10,0.5074635097966524,6.65149343296765e-06,0.00033613791013504656,0.7348644292710265
be638fad,3.0306469622281553,4.3,0.12215264644768391,0.19498463419087972,0.24131529354729217,0.26497100916457644,1.0930378200067599,1.0170440055520062,0.3485274254969173,0.4845525002206887,0.07394479715559393,0.1339122258241171,0.15860091636334064,0.11949388758337744,0.1734167705150029,0.2920432444742588,0.09652779465374825,0.2396118978972278,0.3878061880909004,0.17585294596762213,0.35408907236153075,0.9867211115354441,0.08219208386070466,0.024124624610611,0.9514609981672345,0.005962971110053004,0.05962003627471879,0.09650881710320847,0.081798917130418,0.17021969126329084,0.2600241938195912,0.2245283064010975,0.0003963562248983182,0.0028814770796905215,0.003489626806478991,0.0005064776655886875,0.0013480227084796599,0.0026319442474123387,0.0028690860995946575,0.004462807794588529,0.004326528352934581,0.0014510782366203676,0.00018760069363638513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6775566385665208,3.129517519938347,0.40502999835890574,0.09997984069361436,1.7135039798837832,13.914550586687065,0.6809869616036373,2.1366009459755637,4.790463576035913,0.4307721484550048,1.197537316883059,0.5568280433414884,0.0004017162682203934,1.1227533839574802e-06,0.0013994192100339146,9.02551686895457,0.17428019732782754,0.7255410467801233,2.0934482529403945e-05,0.28247379365930314,4.524014551187847,0.5138278767330366,1.4642839680261774,4.170181584869862e-10,0.8265756481966918,5.8627959755017555e-06,0.001338375372378734,0.7733012532009944
94432f76,4.254977005965641,4.3,0.12255836348638537,0.18620170565099162,0.27612714582948106,0.3289974094497503,2.1380775363826703,1.1312106259637247,0.44078829695829325,0.4549127266070595,0.08164330747068077,0.149580924417368,0.1364508585711073,0.12257177309503349,0.18092123473053837,0.25511210912740306,0.11036459178011962,0.29743316525949437,0.42058368044882927,0.18577095322294768,0.47222386567655295,1.7677239268506924,0.33843029588301515,0.03192331364896256,1.1196807524830985,0.0002708530724794328,0.011259020408146723,0.0012697248245955488,0.034244945513333076,0.40527362662036465,0.4418889146500798,0.013023811956979728,0.000749452082731509,0.0017691308376288025,0.00082675052099785,0.000369702241251311,0.00022786337937762366,0.008085495242228529,0.004328960910547762,0.0017400264310985728,0.0075442529261501015,0.0022146685079030065,0.0015659654448381918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962185177049655,2.5566797930142102,3.6826016295066593,1.4780568348087202,0.5487350576754002,3.239350409990128,1.9039555071719103,2.1883531840959205,7.687476306539824,0.4513518350074381,0.5585256208813897,0.8368676753770063,0.0003399651820863911,1.037715494028046e-06,0.0006703505107756425,6.132795510877965,0.38737198608613277,0.7891486054838309,1.658149680426164e-05,0.9444896249863286,5.279760176472289,0.5000047085922187,1.0632957318096257,7.342868117256084e-10,0.9156942902185488,7.233647999059552e-06,0.0008250744008024869,0.8707476140860417
e18f3477,3.6248240864689274,4.3,0.12266436330613693,0.19544348008888945,0.2262884357473585,0.17654063416127236,1.687940211861509,0.39251680697661534,0.12094618894008442,1.30305841520621,0.07979011495176827,0.13507318349989494,0.15312979146674757,0.10411198069355193,0.1905592115660623,0.2916592480070541,0.1157810988126723,0.2598501932011958,0.3032340152282074,0.128396001144938,0.22468526717760676,1.5590566119513722,0.09513726872234368,0.03374633118779307,0.315887970806183,0.018620930967567492,0.05800790520286483,0.005391883238840543,0.0850001747238721,0.03055413097737178,0.05344739890281489,1.249611016303395,0.00046660636661984483,0.0034082162088852194,0.003792735046222242,0.0016798086206557623,0.0024291892071124682,0.008444594764318204,0.00025771470705167755,0.0012274903277409233,0.005231045966710913,0.0014422674331689305,0.000631425461370315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833744903970424,4.811851541110013,11.26541573243266,2.2518562506028776,3.251430023948257,5.873053680966755,1.1925525953793414,10.05375975872078,5.070277760574419,0.6208774231237443,0.9969083170042659,0.5521069269442335,0.0006176313112644655,1.279167070211237e-06,0.0020572673007619516,9.42307698245421,0.22002094344576476,0.37454225578328865,4.588950727335399e-06,0.767563177893209,5.320672203643535,0.9175352495554772,1.2036077909678324,4.1996652030702375e-10,0.5076413689389967,5.289714404902872e-06,0.00026636463177836053,0.512118604525731
07134be7,3.0074160966833463,4.3,0.11782177098490589,0.22150909136488342,0.2935215625219541,0.2895641023713975,0.17161853562898344,1.9023952678018827,0.7549606758640336,0.12953737673958676,0.05264398678511302,0.1289755774231687,0.17184574874643593,0.1281694953945251,0.20212674632753402,0.33423103237259116,0.1243129714952118,0.31844516796314526,0.43780654810750524,0.16358010359591532,0.4155481011468797,0.008099654840865953,0.03747140440152986,0.12604747638658761,1.4607083560031733,0.07880813288610139,0.36287877891260795,0.05934747616080735,0.1270176540914137,0.5685955456118126,0.10129006214893387,0.02824731459065289,0.0005750188954701214,0.0009416783486095753,0.0012465197488818942,0.0005523849891158704,0.005441916571168128,0.004668806290428971,0.0004232689998326062,0.006626011307312437,0.004993666641226763,0.0013537250697046655,0.0007661961500295936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323337547927807,7.8329951405711284,6.887746693213038,2.3009982878799833,1.2998995755786906,2.7110586132385133,0.3780153364572001,2.4450791439723485,6.276456422148587,1.2127487118095392,0.7418189774885818,0.8984733141458057,0.00021874849674557024,1.0396546586924018e-06,0.0014186137923448876,4.122780157296147,0.6124550597488359,0.682731811938672,1.6068871329212835e-05,0.5810744300991271,4.639743000794887,0.69345902904588,1.3178347366624115,3.745964263479392e-10,0.7218000353127596,6.124757521209907e-06,0.0004274880885141471,0.8769760458329836
dec3d1e0,5.017896812615111,4.3,0.07686478281981818,0.10096744124514195,0.16649625722692035,0.254494341629928,1.053314906287743,2.310170435411626,1.4031264747908643,0.19906635510026868,0.049946660495403375,0.07958159286051873,0.10106609510353244,0.07289940196439482,0.10863595132420531,0.12136697044682575,0.08248656798871384,0.16615630079965127,0.25084590289239594,0.1480368988779431,0.3609517843819129,0.002996181263353064,0.5430997765553185,0.5072189484690712,0.07663879394750643,0.7806147081296966,1.452916933334423,0.34892840599812747,0.7806618055098865,0.2735362632828502,0.0057244042504033515,0.19334195084986533,0.000292199232452735,0.0011361183869471702,0.0020535694482826925,0.0001866919110217287,0.0009704868855034295,0.0019276421023344877,0.0001003703897402657,0.002637017506112475,0.0033174425447667173,0.0012560191054580957,0.0017235310013513545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2446558108288843,1.7152098629269346,1.332285347178744,1.905952674958874,3.431459792177537,0.8319474248674199,0.7085287644780913,5.183682804491255,8.061600443011512,0.47985020779682386,2.062867222721023,0.45954364391245034,0.0005259468873149861,1.4706202752275204e-06,0.0006826708376889536,7.038767840956666,0.007481553333111939,0.2842116647616667,9.153418565969745e-06,0.6509659256517933,5.056287825662305,0.583740739371886,1.3353538851848483,7.180458186302689e-10,1.0896818795853145,8.119900052436484e-06,1.843083045034646e-05,0.28953845220049557
06247df6,8.020207323662433,5.1,0.14686957906724937,0.22209960885964386,0.284209517030774,0.2888267230052724,4.599448492828177,2.5442387046943673,0.7072313128340932,0.034277821601217805,0.09341242377808072,0.17305867555432136,0.17413763786934605,0.13811105561089693,0.21269129378875767,0.3154964771792771,0.12781394225042422,0.2836735638115531,0.4411410450303448,0.1522681003342831,0.4253853456762617,3.398699752697346,1.0486324660964856,0.15211627403434513,2.1779268271999506,0.16974511556378485,0.19656676193063186,0.09825468061546426,0.005342040837612834,0.6036345913810162,0.020050168085213312,0.014227653516004494,0.0013330697603408455,0.0020480139962410883,0.005972555488510931,0.00015504877238789322,0.001044625224030186,0.0060685051718308725,0.0010529198551333498,0.004192083573960872,0.008908698082923876,0.0009005287484126386,0.0023861606379845307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3109932597776597,5.679709422392936,3.2835957089008248,1.4840995063093503,0.7519175946116538,11.076534881173217,1.9710882489989785,6.6495561701694275,2.3116647814733,0.47770997658196496,1.1793411358311476,1.0478361695019458,0.0008382809040352176,1.0460977555762827e-06,0.0002988048737579044,9.217134898293654,0.4317067296266327,0.6994498333786855,2.7783392162992853e-05,0.579319628039633,4.79542339902451,0.7385308391872296,1.033696401356105,3.574384728302412e-10,0.9384799349405184,2.7169897389602275e-05,0.0006631058022589353,0.8291294179161748
4e7cc978,1.3349693025297502,5.1,0.09910807903793194,0.14947662317907165,0.22189108229269486,0.2477309788968886,0.3044593214796543,0.6199985382738609,0.08698935468041438,0.2847652078017855,0.060455078425656686,0.1018140040540317,0.13505515463410742,0.09792900079035366,0.13649961931091095,0.21400124943595036,0.1058973944016612,0.25723620821145626,0.3025396442649671,0.15074165591116911,0.3447203018826081,0.1633775082172766,0.10118725583811732,0.03989455742426039,0.15670143507171533,0.2879912467109546,0.17530585649119096,0.015309109121470252,0.020306025740513618,0.05137421981843052,0.013872674723619565,0.2708925330781659,0.00038589082565438775,0.0004257761995659783,0.001558132640800417,0.0004692274330335225,0.001523213730027669,0.0008266035017047915,0.00020481864249888122,0.004420995062714517,0.004913287432506166,0.0009550862650086141,0.0004132178266191265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559676656996887,2.172948525465041,1.5383246301024756,3.2876257305502268,0.7299211121480791,5.6947857468705445,0.327285363960025,1.0546834487006587,3.717071899460392,1.6263899032713647,0.988530970023123,0.47160041475562897,0.0015550380083176013,1.2328868722743865e-06,0.0008131335724189253,4.230334759537031,0.3319290429767519,0.4388552542348031,2.090977083318776e-05,0.6836605496997937,4.979121870974207,0.6343847010695493,1.3777931850252758,5.718214739876473e-10,0.6514460655518601,8.077710822061226e-06,5.963562614482743e-05,0.6250716071426542
92144556,5.263087598824965,5.1,0.12451004592934163,0.22894257772547277,0.30492850754638195,0.2964274708295936,1.1536911578742872,2.7483442376474057,1.1885724017336092,0.07090754691250113,0.035820207823876404,0.1502995282129673,0.18741040175118118,0.13819553673655277,0.22082364914151875,0.32780854729834685,0.14411268221814075,0.3398861397315115,0.43078670068949354,0.15947201140991493,0.4333829302492722,0.4511813973763909,0.3546775285230588,0.34783223197483737,2.1846730698999477,0.2634326545202889,0.300238513227169,0.4077688910204694,0.281649797476424,0.499153713236716,0.06463146197307519,0.00627608493942594,0.0020227668196250497,0.004351587072346598,0.003953072585433104,0.0005531802368736688,0.001534185582955733,0.007661702446466988,0.0014491843789726398,0.009035218203701026,0.013640290091524825,0.003769001861841022,0.001449120145373042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.242011990247665,6.016924559353409,3.9904464894497376,1.978427931429035,0.17204476611017003,7.1777720428759535,1.6600697130441515,3.3412842793095856,7.091111611888628,1.8876983325373518,1.1445796703939535,1.230539037043554,0.0004181843693896254,1.076394237279875e-06,0.0009324074386259456,4.27622153722873,0.05235286462907662,0.6502110612719979,1.458076293315047e-05,0.5226877905967741,4.487200980124949,0.6508428678703521,1.4906295054863499,2.900656256451692e-10,1.1278516005291266,6.73890058531966e-06,0.0005185107891919889,0.6684584931238462
cff8c79b,3.9385706848293878,5.1,0.09430423625131813,0.1506251179406055,0.20167208368128595,0.1268633856946488,0.351806188808521,0.4704577626327841,0.33501008048099873,2.7168904044520317,0.04455272318572714,0.11117495767068813,0.12718502789753913,0.06657030048307468,0.1552924725266122,0.23001258081212964,0.10134161356718983,0.21956146715548705,0.2841131703211809,0.1344964176051005,0.11923035378419711,0.08428722483780719,0.020155373463165597,0.24736359050754822,0.19977258277244042,0.09163820849547287,0.1790469713648708,0.046063660618687455,0.20146144908956623,0.08748497077274507,0.018477612338245526,2.698412792113786,0.0013167689958061405,0.0034769286809739515,0.005871459600936124,0.001964482526568891,0.003166635312497463,0.006000633471414798,0.0014951120126364917,0.0024860141302401394,0.00405952649101315,0.0005973152961907584,0.00013488632106635685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764329854719031,2.0496177098017165,16.758504451890857,21.903347641101497,4.019073008274888,12.228353814451447,1.1050925320643792,7.328585294966462,5.810961920081172,0.3220693449737184,0.41164491014609195,0.29205465879954157,0.000233265168154632,1.0359255351163384e-06,0.0013921211842506526,9.143433027431657,0.6857198079858488,0.44107990221782445,8.770256239668316e-06,0.7516538237096965,5.052802917921616,0.8605365224132393,1.229298925693113,4.5319484833890714e-10,0.7240568322023743,6.131727106862857e-06,0.00025666027375862127,0.8242983763582279
b7a4ecc8,5.126106254430416,5.1,0.08234466753038834,0.11666104189074589,0.1854210677823722,0.14746049448024617,0.8892069766859074,1.547612043599734,0.6471235475525987,2.0080768481982925,0.04051179760859018,0.09359901132331586,0.11292319365925899,0.060823596397829305,0.12082711378957131,0.16833241548483702,0.09871263454155252,0.22069184991751273,0.23685871888805132,0.123717379641101,0.17120360931939135,0.2178930690589303,0.22359225406524522,0.4477216535617318,0.36170032066061863,0.5354525127366321,0.6504592102024834,0.07131612873337222,0.1933436976945333,0.38246372112469323,0.09255069463118104,1.9155261535671115,0.0006307754644155852,0.0015340066753676072,0.0010840745729718596,0.002038588428693147,0.0012718703254270343,0.0031542550084893467,0.0008096724885384643,0.0025990052791482624,0.003036706609594471,0.0002042171869989684,0.0003206760279637452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00185460869922,4.926273802717087,13.106779043602025,2.1563563319898678,1.2619162686846843,7.3399112459890965,3.641621128084198,3.7508559318244155,4.587159447704881,1.1158234364768882,0.548369039892742,0.23878841689095237,0.0005599803702101795,1.0701807976887852e-06,0.0008319141728463433,5.790329101742263,0.3057316542749794,0.4098784840372726,1.1783495627771882e-05,0.8758139078388812,4.7838790995456595,0.8016730697139302,1.144121873260965,3.989643420963041e-10,0.2729145818093148,5.835935971257439e-06,8.92012828514161e-05,0.5902563234874122
1f6cd1e7,4.101426591659358,5.1,0.12544262782724405,0.22001119516569237,0.2906284715610526,0.3101374966710114,0.4414360536254797,2.6574994606315636,0.7590502126740394,0.17533991374177027,0.054496049703716076,0.1424705097869038,0.1793613239911123,0.14042300648934858,0.20070557351692783,0.31890500549080075,0.11092194478298305,0.31610028255615275,0.44486318734402197,0.1700037932314142,0.4502712001106086,0.02072134001972585,0.2005282443743682,0.22018646923138568,2.36519179157314,0.06904897766262308,0.22325869139580054,0.000553994398908022,0.11377431654626563,0.6447219017288658,0.17519734490902533,0.00014256883274493937,0.00014270120263566407,0.0024091737324800746,0.0015267231017463434,0.001347750803078555,0.0006827282748092941,0.006637111763411891,0.0018742537494959288,0.004801110669124818,0.004779020269792662,0.0020290948306900063,0.0017963501833817672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649691444024766,4.57861983009136,15.4359425152384,1.3716168084854339,4.995080194043133,12.455495481016905,0.7086599619106155,3.4660367851658274,10.628900019933887,0.11191258862663091,0.4563316232099024,0.9618733896307259,0.00043435621148744507,1.022278774184034e-06,0.0012834888890062267,3.9544313905941246,0.21405637321204984,0.7245669527288492,1.3964972296426023e-05,0.4762506710679283,4.896286639957191,0.5706968563267296,1.3860116913764042,2.891051526401003e-10,0.667438876770752,7.20210397815244e-06,0.0005875240667303411,0.7834526951951819
e7779fb0,3.9464008618674393,5.1,0.12299681029880771,0.20261491043810811,0.26512486501105775,0.26819418261619377,1.6026317246456443,1.350480260445712,0.7965373565931343,0.0910051933758699,0.07850924375811685,0.14043381389089854,0.15004737324740774,0.12514311348565918,0.18955629976956173,0.2931453180591035,0.0936283449989296,0.25725830804573274,0.4444879419885108,0.14669898768705092,0.38968937754533667,1.4224936097308263,0.16762705495843974,0.012511059956378285,1.2707180914286504,0.015415094934009275,0.06434707408305239,0.13576818471722546,0.020660421302084758,0.6401087505738241,0.0029851703067085523,0.08802002306916135,0.00048592634157925297,0.0014735566144076066,0.009832137482175991,0.0016282119399784877,0.0031420518916897753,0.0045788451625918625,0.005154788937293491,0.010032298022687654,0.011542963418010466,0.00029839262803053716,0.001224587502285608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126671273194124,1.9808482636090656,16.58720677970605,1.3871339031581507,1.7816286329901228,7.97074175843637,6.848646622184444,1.3588934479207662,2.7466154779795895,1.0834974735419818,0.2310402492485664,1.0297928320800578,0.0002470700032205081,1.5899156258957814e-06,0.0017863382937367864,9.89352453948536,0.037043429335287675,0.5507643372895601,1.756961220996848e-05,0.8925208826561248,4.633781273935101,0.5191054475983351,1.0850088379589293,4.369325860374946e-10,0.25023897232522896,4.466330450533737e-06,4.689164938660552e-06,0.5673504903823364
3d04547c,2.8590711733726284,5.1,0.11177698710719718,0.16876431411657564,0.23214374585203698,0.17724382049135906,1.0320452052327962,0.42586350587570226,0.02105863645061399,1.2836131092314267,0.07302973035356251,0.12404369683230132,0.13825753413572767,0.10162330415382755,0.18932874996840815,0.21534088822749112,0.11435203276154672,0.26561550425802055,0.31646370053654366,0.1273082613211207,0.2271793796615974,0.9089246547191524,0.08749428986532827,0.03562626064831551,0.24518355065121628,0.0146716660822572,0.1660082891422288,0.0065862623845444395,0.005472575774975639,0.008999798291093911,0.06160022857821897,1.2220128806532078,0.0012834481099277327,0.004987604405885395,0.010497658593209915,0.001701116469627793,0.0013895255645076155,0.008486587711665862,0.0015860052361608447,0.0024858594180796364,0.012696306902742106,0.0017913284341833657,0.000696113664809291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.592610299295385,3.722364108152462,11.785634303293381,2.2088400272351767,0.757500656252764,21.219153836358007,2.5072874808267587,4.032450968738046,12.739237324555505,1.3399877193669107,1.5971460696720685,0.532871997605297,0.00046034135750334975,1.3183394143007005e-06,0.000835739464024184,5.017437633139901,0.44303344925061583,0.682964611035863,1.9799494329386765e-05,0.7637966870935862,5.064597815007749,0.902736464084797,1.136633342563518,2.163798036772529e-10,0.823685251187357,4.069688083871153e-06,0.00010031987546975249,0.8233535964820518
3fa210fd,4.780468913157804,5.1,0.1312804488006297,0.20887291779910988,0.2791675280740755,0.2530185541850121,2.1875923825338544,1.8903123936751087,0.4172585185639004,0.18004136099971713,0.0823600270220026,0.14632983876438133,0.1651514806155052,0.13249395034574707,0.19073610016957246,0.3033887028820101,0.11379397624008748,0.3185199199187469,0.40518868806339225,0.14189527892284717,0.36414182944717705,1.8519458219935208,0.2709103234442994,0.06473623709603422,1.7551554211501543,0.019248595467892704,0.11590837705706176,0.006536102122023596,0.12729277685394735,0.28342963958792944,0.0004154018865295661,0.17962595911318757,0.0011517987269553467,0.00036515824680278944,0.0022512090973879966,0.001995052893677476,0.001333471341471227,0.007271787989763782,0.0014589998892527696,0.011103810568247786,0.0044027580859010065,0.00025838622583886377,0.0018352461918162589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6292281815980307,1.4613808320685795,4.190423670119973,5.015654546263664,5.992689403144129,1.1538134790048375,0.4681700468556213,3.5817271723424318,4.4689513998532995,0.6050905289856741,1.6369202409327797,0.9041390356492195,0.00032501081401671567,1.0951352558270682e-06,0.0015637959305940471,7.070516798657078,0.3325305339746641,0.7796539253418169,1.5273087038579084e-05,0.34972070706867525,4.8475409743109825,0.7404564013229913,1.1515126621356755,4.900593686286513e-10,0.7702448790700182,3.532422137107638e-06,0.00016602108288858657,0.8528477578145897
887dd356,1.6888066433972124,5.1,0.10138263959169087,0.198439433483378,0.28605370143828,0.257150609928783,0.14841941124553595,0.5948223598396759,0.6401294490394631,0.2547138781772537,0.045015490116700495,0.12634219084913098,0.13279023780924115,0.10955284350936188,0.18977940133853155,0.29598605560224056,0.12049689079793885,0.2996452335773756,0.4380189799395255,0.1568757478293921,0.35742547202817393,0.07295354038808415,0.020736590910378258,0.05472927994707355,0.5016251902699429,0.016073159464388493,0.07712401010534453,0.02810065876288829,0.04123249221726988,0.570796298059305,0.04564377529683541,0.2090701028804183,0.0006004959787472231,0.0014915715879950564,0.0028471768614228695,0.0004853135479217296,0.0014885133140762027,0.0003909645684197846,0.001979983086486921,0.005665809423085502,0.001754786475737855,0.0014058735816574242,0.002393035143626568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015715692204017,7.810103535228351,7.082829088638124,4.495027278839276,6.167007870083512,3.1892731344297625,0.45295573004305645,4.857375922118543,3.8616351181503883,0.6846539017432648,1.1752032629900029,0.7008079141081095,0.0008832364200755093,1.0002481941097599e-06,0.0007597987718926252,3.8517533038767415,0.45178224408236556,0.6377619861258228,1.1518575147040103e-05,0.3411446118405324,5.084010710457235,0.7755848548303969,1.47877160482803,2.9149971788158385e-10,0.7656765143785018,4.054918772974273e-06,0.00024286920502386472,0.8013509127272251
20b13f04,4.722872134204534,5.1,0.11099712031104743,0.16552819966656596,0.21442130238776694,0.14282537571637935,1.7710383323289662,0.3653323606641391,0.2474584809285696,2.1781671455436173,0.08094828412821276,0.12228757859336187,0.1297554982115677,0.09994560994133736,0.16826698527355807,0.2283720037848024,0.123870609318207,0.2340549468267756,0.2853383510183182,0.12998757463527236,0.15566317679748634,1.6879298876830982,0.004708472447311489,0.07839997219855663,0.25730152111310506,0.020026803466016905,0.08800403608501708,0.05515016013380355,0.10946319730137906,0.08284512349338698,0.04256476837563005,2.1356023771679875,0.0006102947540210934,0.0037105934002271647,0.0027645692169343972,0.00166358043808953,0.0017767408376200776,0.002144344094640672,0.0006710272513090422,0.004147532124230216,0.008002230648442165,0.00015413080893956764,0.0005045448652389066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7178895370469727,4.10689805898731,10.698579933472155,45.605087969181845,8.264979798616174,2.689709378405179,0.5063394940792394,4.107703742100231,5.221379009082099,0.8840179234524419,2.2514337234950434,0.44746786861637383,0.0002549370514843959,1.0216943257313998e-06,0.0006402628323868859,9.737003408424544,0.11837438184287363,0.7127149342511918,2.16350366137991e-05,0.6285315529710398,5.012058043056423,0.8427741056284008,1.4682536509116262,3.336667058086044e-10,0.44973275686067266,1.3093937729356902e-05,0.0002606842534685564,0.7466508548284712
3f06e1ec,2.6917207476283016,5.1,0.10377215579782112,0.1527437808916248,0.22907577765228845,0.21572300243337078,1.7261888618547585,0.2568463087107747,0.1002670863461838,0.5841109390666087,0.057091861365082916,0.10602263254894113,0.1482019734794393,0.08254969087185325,0.1459975341042883,0.22968411769873284,0.09946203220873932,0.26577944772924067,0.3219858530188853,0.130161426058245,0.3012845788084966,0.06621577137037957,0.05703418551032324,1.6029389049740557,0.000306617635363667,0.17502677724221039,0.08151291383320063,0.0635498543469194,0.018199541709082303,0.018517690290182093,0.04146677999183914,0.5426441590747696,0.0009326538279431037,0.0013286851670270255,0.01031169624935629,0.0004798985344267407,0.0006257898455073862,0.0016105242759949726,0.00019444872014314884,0.004491831052041914,0.004025166298114305,0.00046591694192236403,0.00010745118426329626,0.0,0.0,0.058651725844988234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.656834712968005,0.6483030137705791,171.355322937761,5.054028282085762,0.7241752375197961,8.550071971522879,2.5382733191966604,3.747503557614356,4.19105343790459,1.399830916006906,1.237494658500127,0.446356676648481,0.00033961949640842905,1.0184547000729226e-06,0.0009090536995969409,6.940343120377359,0.018474237058806384,0.859252816725546,1.845267226896049e-05,0.3986807675645788,5.14926876985829,0.8553483227127425,1.103973186056476,6.753321744575733e-10,1.1069884443311824,1.4707629545696821e-05,0.00017942772767589522,0.8617670882730449
