,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.318273E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.517889E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.318273E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.517889E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.318273E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.517889E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.318021E-03,3.294942E-03,-2.524920E-04,-9.530971E-03,-3.518142E-03,3.294941E-03,-2.524930E-04,-9.531530E-03,0.000000E+00,0.000000E+00,-4.688493E-06
5.000000E-03,3.317625E-03,3.292475E-03,-3.955127E-04,-2.466800E-03,-3.518537E-03,3.292474E-03,-3.955139E-04,-2.467141E-03,0.000000E+00,0.000000E+00,-7.546314E-06
6.000000E-03,3.317175E-03,3.291893E-03,-4.499885E-04,-5.821821E-04,-3.518987E-03,3.291892E-03,-4.499888E-04,-5.823246E-04,0.000000E+00,0.000000E+00,-8.740181E-06
7.000000E-03,3.316696E-03,3.291813E-03,-4.789290E-04,-8.004179E-05,-3.519466E-03,3.291811E-03,-4.789285E-04,-8.010960E-05,0.000000E+00,0.000000E+00,-9.308526E-06
8.000000E-03,3.316195E-03,3.291865E-03,-5.011157E-04,5.246737E-05,-3.519967E-03,3.291864E-03,-5.011149E-04,5.242001E-05,0.000000E+00,0.000000E+00,-9.705477E-06
9.000000E-03,3.315674E-03,3.291951E-03,-5.217577E-04,8.614246E-05,-3.520489E-03,3.291950E-03,-5.217567E-04,8.609880E-05,0.000000E+00,0.000000E+00,-1.007140E-05
1.000000E-02,3.315131E-03,3.292045E-03,-5.422292E-04,9.341902E-05,-3.521031E-03,3.292043E-03,-5.422282E-04,9.337502E-05,0.000000E+00,0.000000E+00,-1.044017E-05
1.100000E-02,3.314569E-03,3.292138E-03,-5.628572E-04,9.367165E-05,-3.521594E-03,3.292137E-03,-5.628564E-04,9.362669E-05,0.000000E+00,0.000000E+00,-1.081697E-05
1.200000E-02,3.313985E-03,3.292230E-03,-5.836876E-04,9.208058E-05,-3.522178E-03,3.292229E-03,-5.836869E-04,9.203477E-05,0.000000E+00,0.000000E+00,-1.120089E-05
1.300000E-02,3.313380E-03,3.292320E-03,-6.046935E-04,9.002926E-05,-3.522782E-03,3.292319E-03,-6.046929E-04,8.998279E-05,0.000000E+00,0.000000E+00,-1.159038E-05
1.400000E-02,3.312754E-03,3.292408E-03,-6.258315E-04,8.788584E-05,-3.523408E-03,3.292407E-03,-6.258311E-04,8.783886E-05,0.000000E+00,0.000000E+00,-1.198415E-05
1.500000E-02,3.312107E-03,3.292494E-03,-6.470569E-04,8.574701E-05,-3.524055E-03,3.292492E-03,-6.470566E-04,8.569964E-05,0.000000E+00,0.000000E+00,-1.238117E-05
1.600000E-02,3.311439E-03,3.292578E-03,-6.683274E-04,8.363700E-05,-3.524724E-03,3.292576E-03,-6.683273E-04,8.358934E-05,0.000000E+00,0.000000E+00,-1.278059E-05
1.700000E-02,3.310749E-03,3.292659E-03,-6.896041E-04,8.156076E-05,-3.525413E-03,3.292658E-03,-6.896042E-04,8.151290E-05,0.000000E+00,0.000000E+00,-1.318168E-05
1.800000E-02,3.310038E-03,3.292739E-03,-7.108512E-04,7.951817E-05,-3.526124E-03,3.292737E-03,-7.108515E-04,7.947020E-05,0.000000E+00,0.000000E+00,-1.358381E-05
1.900000E-02,3.309306E-03,3.292816E-03,-7.320363E-04,7.750785E-05,-3.526856E-03,3.292815E-03,-7.320368E-04,7.745981E-05,0.000000E+00,0.000000E+00,-1.398638E-05
2.000000E-02,3.308553E-03,3.292892E-03,-7.531297E-04,7.552812E-05,-3.527609E-03,3.292890E-03,-7.531304E-04,7.548009E-05,0.000000E+00,0.000000E+00,-1.438888E-05
2.100000E-02,3.307779E-03,3.292965E-03,-7.741046E-04,7.357734E-05,-3.528383E-03,3.292964E-03,-7.741054E-04,7.352938E-05,0.000000E+00,0.000000E+00,-1.479085E-05
2.200000E-02,3.306984E-03,3.293037E-03,-7.949365E-04,7.165392E-05,-3.529178E-03,3.293035E-03,-7.949375E-04,7.160608E-05,0.000000E+00,0.000000E+00,-1.519185E-05
2.300000E-02,3.306169E-03,3.293107E-03,-8.156032E-04,6.975638E-05,-3.529994E-03,3.293105E-03,-8.156044E-04,6.970870E-05,0.000000E+00,0.000000E+00,-1.559152E-05
2.400000E-02,3.305333E-03,3.293175E-03,-8.360847E-04,6.788330E-05,-3.530830E-03,3.293173E-03,-8.360861E-04,6.783582E-05,0.000000E+00,0.000000E+00,-1.598950E-05
2.500000E-02,3.304476E-03,3.293241E-03,-8.563630E-04,6.603335E-05,-3.531686E-03,3.293239E-03,-8.563645E-04,6.598611E-05,0.000000E+00,0.000000E+00,-1.638548E-05
2.600000E-02,3.303600E-03,3.293305E-03,-8.764218E-04,6.420529E-05,-3.532563E-03,3.293303E-03,-8.764235E-04,6.415832E-05,0.000000E+00,0.000000E+00,-1.677920E-05
2.700000E-02,3.302704E-03,3.293367E-03,-8.962465E-04,6.239795E-05,-3.533459E-03,3.293365E-03,-8.962483E-04,6.235127E-05,0.000000E+00,0.000000E+00,-1.717041E-05
2.800000E-02,3.301788E-03,3.293428E-03,-9.158240E-04,6.061022E-05,-3.534375E-03,3.293426E-03,-9.158259E-04,6.056387E-05,0.000000E+00,0.000000E+00,-1.755887E-05
2.900000E-02,3.300853E-03,3.293487E-03,-9.351426E-04,5.884107E-05,-3.535310E-03,3.293485E-03,-9.351447E-04,5.879507E-05,0.000000E+00,0.000000E+00,-1.794441E-05
3.000000E-02,3.299898E-03,3.293544E-03,-9.541921E-04,5.708954E-05,-3.536264E-03,3.293542E-03,-9.541943E-04,5.704391E-05,0.000000E+00,0.000000E+00,-1.832683E-05
3.100000E-02,3.298925E-03,3.293599E-03,-9.729633E-04,5.535471E-05,-3.537237E-03,3.293597E-03,-9.729656E-04,5.530947E-05,0.000000E+00,0.000000E+00,-1.870599E-05
3.200000E-02,3.297934E-03,3.293653E-03,-9.914483E-04,5.363575E-05,-3.538229E-03,3.293650E-03,-9.914507E-04,5.359092E-05,0.000000E+00,0.000000E+00,-1.908174E-05
3.300000E-02,3.296924E-03,3.293705E-03,-1.009640E-03,5.193185E-05,-3.539238E-03,3.293702E-03,-1.009642E-03,5.188744E-05,0.000000E+00,0.000000E+00,-1.945396E-05
3.400000E-02,3.295897E-03,3.293755E-03,-1.027532E-03,5.024229E-05,-3.540266E-03,3.293753E-03,-1.027535E-03,5.019831E-05,0.000000E+00,0.000000E+00,-1.982255E-05
3.500000E-02,3.294852E-03,3.293803E-03,-1.045120E-03,4.856636E-05,-3.541311E-03,3.293801E-03,-1.045123E-03,4.852283E-05,0.000000E+00,0.000000E+00,-2.018742E-05
3.600000E-02,3.293789E-03,3.293850E-03,-1.062400E-03,4.690344E-05,-3.542373E-03,3.293848E-03,-1.062403E-03,4.686036E-05,0.000000E+00,0.000000E+00,-2.054848E-05
3.700000E-02,3.292710E-03,3.293896E-03,-1.079367E-03,4.525292E-05,-3.543453E-03,3.293893E-03,-1.079370E-03,4.521031E-05,0.000000E+00,0.000000E+00,-2.090567E-05
3.800000E-02,3.291614E-03,3.293939E-03,-1.096019E-03,4.361426E-05,-3.544549E-03,3.293937E-03,-1.096022E-03,4.357211E-05,0.000000E+00,0.000000E+00,-2.125893E-05
3.900000E-02,3.290502E-03,3.293981E-03,-1.112354E-03,4.198693E-05,-3.545661E-03,3.293979E-03,-1.112356E-03,4.194525E-05,0.000000E+00,0.000000E+00,-2.160821E-05
4.000000E-02,3.289373E-03,3.294022E-03,-1.128369E-03,4.037046E-05,-3.546789E-03,3.294019E-03,-1.128372E-03,4.032927E-05,0.000000E+00,0.000000E+00,-2.195348E-05
4.100000E-02,3.288229E-03,3.294060E-03,-1.144065E-03,3.876442E-05,-3.547933E-03,3.294058E-03,-1.144068E-03,3.872371E-05,0.000000E+00,0.000000E+00,-2.229469E-05
4.200000E-02,3.287070E-03,3.294098E-03,-1.159440E-03,3.716840E-05,-3.549093E-03,3.294095E-03,-1.159442E-03,3.712818E-05,0.000000E+00,0.000000E+00,-2.263183E-05
4.300000E-02,3.285895E-03,3.294133E-03,-1.174494E-03,3.558204E-05,-3.550267E-03,3.294130E-03,-1.174496E-03,3.554230E-05,0.000000E+00,0.000000E+00,-2.296489E-05
4.400000E-02,3.284706E-03,3.294167E-03,-1.189227E-03,3.400498E-05,-3.551457E-03,3.294164E-03,-1.189229E-03,3.396573E-05,0.000000E+00,0.000000E+00,-2.329384E-05
4.500000E-02,3.283502E-03,3.294200E-03,-1.203640E-03,3.243692E-05,-3.552660E-03,3.294197E-03,-1.203643E-03,3.239816E-05,0.000000E+00,0.000000E+00,-2.361870E-05
4.600000E-02,3.282285E-03,3.294230E-03,-1.217735E-03,3.087758E-05,-3.553878E-03,3.294228E-03,-1.217737E-03,3.083931E-05,0.000000E+00,0.000000E+00,-2.393944E-05
4.700000E-02,3.281053E-03,3.294260E-03,-1.231511E-03,2.932669E-05,-3.555110E-03,3.294257E-03,-1.231514E-03,2.928891E-05,0.000000E+00,0.000000E+00,-2.425609E-05
4.800000E-02,3.279808E-03,3.294288E-03,-1.244972E-03,2.778403E-05,-3.556355E-03,3.294285E-03,-1.244974E-03,2.774673E-05,0.000000E+00,0.000000E+00,-2.456866E-05
4.900000E-02,3.278550E-03,3.294314E-03,-1.258119E-03,2.624937E-05,-3.557613E-03,3.294311E-03,-1.258121E-03,2.621256E-05,0.000000E+00,0.000000E+00,-2.487714E-05
5.000000E-02,3.277279E-03,3.294339E-03,-1.270953E-03,2.472254E-05,-3.558884E-03,3.294336E-03,-1.270955E-03,2.468621E-05,0.000000E+00,0.000000E+00,-2.518157E-05
5.100000E-02,3.275996E-03,3.294362E-03,-1.283478E-03,2.320335E-05,-3.560167E-03,3.294359E-03,-1.283480E-03,2.316751E-05,0.000000E+00,0.000000E+00,-2.548196E-05
5.200000E-02,3.274700E-03,3.294383E-03,-1.295696E-03,2.169167E-05,-3.561463E-03,3.294380E-03,-1.295697E-03,2.165631E-05,0.000000E+00,0.000000E+00,-2.577834E-05
5.300000E-02,3.273392E-03,3.294404E-03,-1.307609E-03,2.018736E-05,-3.562770E-03,3.294400E-03,-1.307611E-03,2.015247E-05,0.000000E+00,0.000000E+00,-2.607073E-05
5.400000E-02,3.272073E-03,3.294422E-03,-1.319228E-03,1.869252E-05,-3.564090E-03,3.294419E-03,-1.319229E-03,1.865773E-05,0.000000E+00,0.000000E+00,-2.636234E-05
5.500000E-02,3.270742E-03,3.294440E-03,-1.330585E-03,1.721101E-05,-3.565420E-03,3.294436E-03,-1.330586E-03,1.717630E-05,0.000000E+00,0.000000E+00,-2.665323E-05
5.600000E-02,3.269401E-03,3.294455E-03,-1.341686E-03,1.573782E-05,-3.566762E-03,3.294452E-03,-1.341686E-03,1.570340E-05,0.000000E+00,0.000000E+00,-2.694168E-05
5.700000E-02,3.268048E-03,3.294470E-03,-1.352533E-03,1.427097E-05,-3.568114E-03,3.294466E-03,-1.352534E-03,1.423690E-05,0.000000E+00,0.000000E+00,-2.722722E-05
5.800000E-02,3.266685E-03,3.294482E-03,-1.363129E-03,1.280989E-05,-3.569478E-03,3.294479E-03,-1.363129E-03,1.277618E-05,0.000000E+00,0.000000E+00,-2.750973E-05
5.900000E-02,3.265312E-03,3.294494E-03,-1.373476E-03,1.135435E-05,-3.570851E-03,3.294490E-03,-1.373475E-03,1.132101E-05,0.000000E+00,0.000000E+00,-2.778918E-05
6.000000E-02,3.263928E-03,3.294504E-03,-1.383575E-03,9.904285E-06,-3.572235E-03,3.294500E-03,-1.383574E-03,9.871309E-06,0.000000E+00,0.000000E+00,-2.806557E-05
6.100000E-02,3.262535E-03,3.294512E-03,-1.393429E-03,8.459619E-06,-3.573628E-03,3.294509E-03,-1.393428E-03,8.427006E-06,0.000000E+00,0.000000E+00,-2.833891E-05
6.200000E-02,3.261132E-03,3.294519E-03,-1.403041E-03,7.020315E-06,-3.575031E-03,3.294516E-03,-1.403040E-03,6.988064E-06,0.000000E+00,0.000000E+00,-2.860922E-05
6.300000E-02,3.259719E-03,3.294525E-03,-1.412413E-03,5.586345E-06,-3.576443E-03,3.294521E-03,-1.412411E-03,5.554453E-06,0.000000E+00,0.000000E+00,-2.887652E-05
6.400000E-02,3.258298E-03,3.294529E-03,-1.421548E-03,4.154993E-06,-3.577865E-03,3.294525E-03,-1.421546E-03,4.128616E-06,0.000000E+00,0.000000E+00,-2.909759E-05
