,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.398033E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.441783E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.398033E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.441783E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.398033E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.441783E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.397886E-03,3.294941E-03,-1.463057E-04,-9.531804E-03,-3.441929E-03,3.294940E-03,-1.463175E-04,-9.532501E-03,0.000000E+00,0.000000E+00,-5.837167E-06
5.000000E-03,3.397674E-03,3.292474E-03,-2.120385E-04,-2.466365E-03,-3.442141E-03,3.292473E-03,-2.120505E-04,-2.466843E-03,0.000000E+00,0.000000E+00,-9.845850E-06
6.000000E-03,3.397457E-03,3.291894E-03,-2.170000E-04,-5.806246E-04,-3.442358E-03,3.291892E-03,-2.170090E-04,-5.808624E-04,0.000000E+00,0.000000E+00,-1.183797E-05
7.000000E-03,3.397252E-03,3.291816E-03,-2.053822E-04,-7.773110E-05,-3.442564E-03,3.291814E-03,-2.053892E-04,-7.786802E-05,0.000000E+00,0.000000E+00,-1.298494E-05
8.000000E-03,3.397061E-03,3.291871E-03,-1.906359E-04,5.536139E-05,-3.442754E-03,3.291870E-03,-1.906420E-04,5.525585E-05,0.000000E+00,0.000000E+00,-1.386896E-05
9.000000E-03,3.396885E-03,3.291961E-03,-1.764407E-04,8.955548E-05,-3.442931E-03,3.291959E-03,-1.764464E-04,8.945654E-05,0.000000E+00,0.000000E+00,-1.469770E-05
1.000000E-02,3.396721E-03,3.292058E-03,-1.637041E-04,9.732610E-05,-3.443095E-03,3.292056E-03,-1.637097E-04,9.722632E-05,0.000000E+00,0.000000E+00,-1.553360E-05
1.100000E-02,3.396569E-03,3.292156E-03,-1.525824E-04,9.806132E-05,-3.443247E-03,3.292154E-03,-1.525880E-04,9.795883E-05,0.000000E+00,0.000000E+00,-1.639214E-05
1.200000E-02,3.396426E-03,3.292253E-03,-1.430341E-04,9.694602E-05,-3.443390E-03,3.292251E-03,-1.430396E-04,9.684058E-05,0.000000E+00,0.000000E+00,-1.727534E-05
1.300000E-02,3.396291E-03,3.292349E-03,-1.349689E-04,9.536565E-05,-3.443525E-03,3.292346E-03,-1.349745E-04,9.525745E-05,0.000000E+00,0.000000E+00,-1.818177E-05
1.400000E-02,3.396162E-03,3.292442E-03,-1.282885E-04,9.368952E-05,-3.443654E-03,3.292440E-03,-1.282942E-04,9.357879E-05,0.000000E+00,0.000000E+00,-1.910936E-05
1.500000E-02,3.396039E-03,3.292534E-03,-1.228971E-04,9.201525E-05,-3.443776E-03,3.292532E-03,-1.229029E-04,9.190224E-05,0.000000E+00,0.000000E+00,-2.005603E-05
1.600000E-02,3.395921E-03,3.292625E-03,-1.187037E-04,9.036792E-05,-3.443895E-03,3.292622E-03,-1.187095E-04,9.025286E-05,0.000000E+00,0.000000E+00,-2.101982E-05
1.700000E-02,3.395805E-03,3.292713E-03,-1.156226E-04,8.875327E-05,-3.444011E-03,3.292711E-03,-1.156285E-04,8.863638E-05,0.000000E+00,0.000000E+00,-2.199896E-05
1.800000E-02,3.395691E-03,3.292801E-03,-1.135737E-04,8.717195E-05,-3.444124E-03,3.292798E-03,-1.135796E-04,8.705343E-05,0.000000E+00,0.000000E+00,-2.299179E-05
