,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.386017E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.453544E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.386017E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.453544E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.386017E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.453544E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.385769E-03,3.294943E-03,-2.483964E-04,-9.529129E-03,-3.453792E-03,3.294943E-03,-2.483972E-04,-9.529650E-03,0.000000E+00,0.000000E+00,-4.368669E-06
5.000000E-03,3.385379E-03,3.292478E-03,-3.894826E-04,-2.465198E-03,-3.454182E-03,3.292477E-03,-3.894834E-04,-2.465510E-03,0.000000E+00,0.000000E+00,-6.981352E-06
6.000000E-03,3.384936E-03,3.291897E-03,-4.431455E-04,-5.810534E-04,-3.454625E-03,3.291896E-03,-4.431459E-04,-5.811799E-04,0.000000E+00,0.000000E+00,-8.041083E-06
7.000000E-03,3.384464E-03,3.291818E-03,-4.714926E-04,-7.914447E-05,-3.455097E-03,3.291817E-03,-4.714926E-04,-7.920277E-05,0.000000E+00,0.000000E+00,-8.529489E-06
8.000000E-03,3.383971E-03,3.291871E-03,-4.931655E-04,5.327575E-05,-3.455590E-03,3.291870E-03,-4.931652E-04,5.323543E-05,0.000000E+00,0.000000E+00,-8.867222E-06
9.000000E-03,3.383458E-03,3.291958E-03,-5.133593E-04,8.692025E-05,-3.456103E-03,3.291957E-03,-5.133590E-04,8.688277E-05,0.000000E+00,0.000000E+00,-9.181252E-06
1.000000E-02,3.382924E-03,3.292052E-03,-5.334501E-04,9.418705E-05,-3.456637E-03,3.292051E-03,-5.334498E-04,9.414888E-05,0.000000E+00,0.000000E+00,-9.501008E-06
1.100000E-02,3.382371E-03,3.292147E-03,-5.537659E-04,9.443671E-05,-3.457190E-03,3.292146E-03,-5.537656E-04,9.439740E-05,0.000000E+00,0.000000E+00,-9.830369E-06
1.200000E-02,3.381796E-03,3.292240E-03,-5.743524E-04,9.284459E-05,-3.457765E-03,3.292238E-03,-5.743522E-04,9.280427E-05,0.000000E+00,0.000000E+00,-1.016814E-05
1.300000E-02,3.381201E-03,3.292330E-03,-5.951823E-04,9.079252E-05,-3.458360E-03,3.292329E-03,-5.951821E-04,9.075139E-05,0.000000E+00,0.000000E+00,-1.051272E-05
1.400000E-02,3.380585E-03,3.292419E-03,-6.162114E-04,8.864810E-05,-3.458976E-03,3.292418E-03,-6.162113E-04,8.860631E-05,0.000000E+00,0.000000E+00,-1.086283E-05
1.500000E-02,3.379948E-03,3.292506E-03,-6.373943E-04,8.650783E-05,-3.459613E-03,3.292504E-03,-6.373941E-04,8.646550E-05,0.000000E+00,0.000000E+00,-1.121746E-05
1.600000E-02,3.379289E-03,3.292590E-03,-6.586878E-04,8.439585E-05,-3.460272E-03,3.292589E-03,-6.586877E-04,8.435307E-05,0.000000E+00,0.000000E+00,-1.157579E-05
1.700000E-02,3.378609E-03,3.292672E-03,-6.800523E-04,8.231703E-05,-3.460952E-03,3.292671E-03,-6.800522E-04,8.227390E-05,0.000000E+00,0.000000E+00,-1.193709E-05
1.800000E-02,3.377907E-03,3.292753E-03,-7.014514E-04,8.027121E-05,-3.461654E-03,3.292751E-03,-7.014514E-04,8.022780E-05,0.000000E+00,0.000000E+00,-1.230074E-05
1.900000E-02,3.377185E-03,3.292831E-03,-7.228520E-04,7.825691E-05,-3.462376E-03,3.292829E-03,-7.228521E-04,7.821329E-05,0.000000E+00,0.000000E+00,-1.266617E-05
2.000000E-02,3.376440E-03,3.292907E-03,-7.442239E-04,7.627243E-05,-3.463121E-03,3.292906E-03,-7.442240E-04,7.622866E-05,0.000000E+00,0.000000E+00,-1.303286E-05
2.100000E-02,3.375675E-03,3.292981E-03,-7.655396E-04,7.431606E-05,-3.463886E-03,3.292980E-03,-7.655397E-04,7.427219E-05,0.000000E+00,0.000000E+00,-1.340036E-05
2.200000E-02,3.374888E-03,3.293054E-03,-7.867739E-04,7.238613E-05,-3.464673E-03,3.293052E-03,-7.867741E-04,7.234221E-05,0.000000E+00,0.000000E+00,-1.376824E-05
2.300000E-02,3.374080E-03,3.293124E-03,-8.079043E-04,7.048108E-05,-3.465481E-03,3.293123E-03,-8.079045E-04,7.043716E-05,0.000000E+00,0.000000E+00,-1.413613E-05
2.400000E-02,3.373251E-03,3.293193E-03,-8.289102E-04,6.859943E-05,-3.466310E-03,3.293191E-03,-8.289104E-04,6.855555E-05,0.000000E+00,0.000000E+00,-1.450369E-05
2.500000E-02,3.372401E-03,3.293260E-03,-8.497729E-04,6.673978E-05,-3.467160E-03,3.293258E-03,-8.497731E-04,6.669598E-05,0.000000E+00,0.000000E+00,-1.487062E-05
2.600000E-02,3.371531E-03,3.293325E-03,-8.704756E-04,6.490079E-05,-3.468030E-03,3.293323E-03,-8.704759E-04,6.485710E-05,0.000000E+00,0.000000E+00,-1.523665E-05
2.700000E-02,3.370640E-03,3.293388E-03,-8.910033E-04,6.308122E-05,-3.468921E-03,3.293386E-03,-8.910036E-04,6.303766E-05,0.000000E+00,0.000000E+00,-1.560152E-05
2.800000E-02,3.369729E-03,3.293449E-03,-9.113423E-04,6.127988E-05,-3.469832E-03,3.293447E-03,-9.113426E-04,6.123649E-05,0.000000E+00,0.000000E+00,-1.596502E-05
2.900000E-02,3.368797E-03,3.293508E-03,-9.314804E-04,5.949565E-05,-3.470764E-03,3.293506E-03,-9.314808E-04,5.945245E-05,0.000000E+00,0.000000E+00,-1.632694E-05
3.000000E-02,3.367846E-03,3.293566E-03,-9.514070E-04,5.772748E-05,-3.471715E-03,3.293564E-03,-9.514074E-04,5.768448E-05,0.000000E+00,0.000000E+00,-1.668712E-05
3.100000E-02,3.366875E-03,3.293622E-03,-9.711121E-04,5.597436E-05,-3.472686E-03,3.293620E-03,-9.711126E-04,5.593159E-05,0.000000E+00,0.000000E+00,-1.704539E-05
3.200000E-02,3.365884E-03,3.293676E-03,-9.905875E-04,5.423537E-05,-3.473677E-03,3.293674E-03,-9.905880E-04,5.419285E-05,0.000000E+00,0.000000E+00,-1.740162E-05
3.300000E-02,3.364874E-03,3.293729E-03,-1.009826E-03,5.250962E-05,-3.474687E-03,3.293727E-03,-1.009826E-03,5.246735E-05,0.000000E+00,0.000000E+00,-1.775567E-05
3.400000E-02,3.363845E-03,3.293780E-03,-1.028820E-03,5.079627E-05,-3.475716E-03,3.293777E-03,-1.028820E-03,5.075428E-05,0.000000E+00,0.000000E+00,-1.810745E-05
3.500000E-02,3.362798E-03,3.293829E-03,-1.047564E-03,4.909454E-05,-3.476763E-03,3.293827E-03,-1.047565E-03,4.905283E-05,0.000000E+00,0.000000E+00,-1.845685E-05
3.600000E-02,3.361732E-03,3.293876E-03,-1.066055E-03,4.740370E-05,-3.477829E-03,3.293874E-03,-1.066055E-03,4.736228E-05,0.000000E+00,0.000000E+00,-1.880378E-05
3.700000E-02,3.360647E-03,3.293922E-03,-1.084287E-03,4.572304E-05,-3.478914E-03,3.293920E-03,-1.084287E-03,4.568193E-05,0.000000E+00,0.000000E+00,-1.914819E-05
3.800000E-02,3.359545E-03,3.293966E-03,-1.102257E-03,4.405193E-05,-3.480016E-03,3.293964E-03,-1.102257E-03,4.401113E-05,0.000000E+00,0.000000E+00,-1.949000E-05
3.900000E-02,3.358425E-03,3.294008E-03,-1.119962E-03,4.238975E-05,-3.481136E-03,3.294006E-03,-1.119962E-03,4.234926E-05,0.000000E+00,0.000000E+00,-1.982915E-05
4.000000E-02,3.357288E-03,3.294049E-03,-1.137400E-03,4.073592E-05,-3.482273E-03,3.294047E-03,-1.137401E-03,4.069575E-05,0.000000E+00,0.000000E+00,-2.016562E-05
4.100000E-02,3.356133E-03,3.294088E-03,-1.154570E-03,3.908991E-05,-3.483428E-03,3.294086E-03,-1.154570E-03,3.905007E-05,0.000000E+00,0.000000E+00,-2.049935E-05
4.200000E-02,3.354962E-03,3.294126E-03,-1.171470E-03,3.745122E-05,-3.484599E-03,3.294123E-03,-1.171470E-03,3.741171E-05,0.000000E+00,0.000000E+00,-2.083032E-05
4.300000E-02,3.353774E-03,3.294161E-03,-1.188100E-03,3.581938E-05,-3.485787E-03,3.294159E-03,-1.188100E-03,3.578020E-05,0.000000E+00,0.000000E+00,-2.115850E-05
4.400000E-02,3.352569E-03,3.294196E-03,-1.204458E-03,3.419394E-05,-3.486992E-03,3.294193E-03,-1.204459E-03,3.415510E-05,0.000000E+00,0.000000E+00,-2.148388E-05
4.500000E-02,3.351349E-03,3.294228E-03,-1.220547E-03,3.257451E-05,-3.488212E-03,3.294226E-03,-1.220547E-03,3.253601E-05,0.000000E+00,0.000000E+00,-2.180643E-05
4.600000E-02,3.350112E-03,3.294259E-03,-1.236364E-03,3.096069E-05,-3.489449E-03,3.294256E-03,-1.236364E-03,3.092253E-05,0.000000E+00,0.000000E+00,-2.212617E-05
4.700000E-02,3.348860E-03,3.294288E-03,-1.251912E-03,2.935214E-05,-3.490701E-03,3.294286E-03,-1.251912E-03,2.931431E-05,0.000000E+00,0.000000E+00,-2.244308E-05
4.800000E-02,3.347593E-03,3.294316E-03,-1.267192E-03,2.774852E-05,-3.491968E-03,3.294313E-03,-1.267191E-03,2.771103E-05,0.000000E+00,0.000000E+00,-2.275715E-05
4.900000E-02,3.346311E-03,3.294342E-03,-1.282204E-03,2.614952E-05,-3.493250E-03,3.294340E-03,-1.282203E-03,2.611237E-05,0.000000E+00,0.000000E+00,-2.306841E-05
5.000000E-02,3.345014E-03,3.294367E-03,-1.296954E-03,2.455615E-05,-3.494547E-03,3.294364E-03,-1.296954E-03,2.451918E-05,0.000000E+00,0.000000E+00,-2.337814E-05
5.100000E-02,3.343703E-03,3.294390E-03,-1.311476E-03,2.297425E-05,-3.495858E-03,3.294387E-03,-1.311476E-03,2.293721E-05,0.000000E+00,0.000000E+00,-2.368847E-05
5.200000E-02,3.342377E-03,3.294411E-03,-1.325783E-03,2.139899E-05,-3.497184E-03,3.294408E-03,-1.325783E-03,2.136209E-05,0.000000E+00,0.000000E+00,-2.399765E-05
5.300000E-02,3.341037E-03,3.294431E-03,-1.339876E-03,1.982704E-05,-3.498524E-03,3.294428E-03,-1.339876E-03,1.979033E-05,0.000000E+00,0.000000E+00,-2.430516E-05
5.400000E-02,3.339683E-03,3.294449E-03,-1.353757E-03,1.825733E-05,-3.499878E-03,3.294446E-03,-1.353756E-03,1.822084E-05,0.000000E+00,0.000000E+00,-2.461085E-05
5.500000E-02,3.338316E-03,3.294466E-03,-1.367425E-03,1.668941E-05,-3.501245E-03,3.294463E-03,-1.367424E-03,1.665314E-05,0.000000E+00,0.000000E+00,-2.491468E-05
5.600000E-02,3.336935E-03,3.294481E-03,-1.380882E-03,1.512302E-05,-3.502626E-03,3.294478E-03,-1.380881E-03,1.508697E-05,0.000000E+00,0.000000E+00,-2.521663E-05
5.700000E-02,3.335541E-03,3.294495E-03,-1.394129E-03,1.355793E-05,-3.504020E-03,3.294492E-03,-1.394128E-03,1.352211E-05,0.000000E+00,0.000000E+00,-2.551669E-05
