,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.496541E-03,3.338807E-03,-3.153585E-05,-1.226250E-02,-3.341133E-03,3.338807E-03,-3.348177E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.496509E-03,3.326545E-03,-3.153585E-05,-1.226250E-02,-3.341167E-03,3.326545E-03,-3.348177E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.496436E-03,3.304472E-03,-7.358527E-05,-2.207250E-02,-3.341245E-03,3.304472E-03,-7.812257E-05,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.496361E-03,3.294575E-03,-7.497811E-05,-9.897884E-03,-3.341325E-03,3.294575E-03,-7.959659E-05,-9.897884E-03,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.496298E-03,3.291813E-03,-6.327081E-05,-2.761779E-03,-3.341392E-03,3.291813E-03,-6.716554E-05,-2.761779E-03,0.000000E+00,0.000000E+00,2.529731E-09
6.000000E-03,3.496244E-03,3.291054E-03,-5.307189E-05,-7.584585E-04,-3.341448E-03,3.291054E-03,-5.633422E-05,-7.584615E-04,0.000000E+00,0.000000E+00,-2.234100E-08
7.000000E-03,3.496198E-03,3.290851E-03,-4.613209E-05,-2.036939E-04,-3.341497E-03,3.290851E-03,-4.896704E-05,-2.036910E-04,0.000000E+00,0.000000E+00,2.271065E-09
8.000000E-03,3.496156E-03,3.290802E-03,-4.205257E-05,-4.826040E-05,-3.341542E-03,3.290802E-03,-4.463565E-05,-4.825986E-05,0.000000E+00,0.000000E+00,6.806118E-09
9.000000E-03,3.496116E-03,3.290799E-03,-3.982341E-05,-3.506781E-06,-3.341584E-03,3.290799E-03,-4.226771E-05,-3.507494E-06,0.000000E+00,0.000000E+00,8.270433E-10
1.000000E-02,3.496078E-03,3.290807E-03,-3.865256E-05,7.757469E-06,-3.341625E-03,3.290807E-03,-4.102392E-05,7.757576E-06,0.000000E+00,0.000000E+00,1.725397E-09
1.100000E-02,3.496040E-03,3.290816E-03,-3.808205E-05,9.751190E-06,-3.341665E-03,3.290816E-03,-4.041725E-05,9.751475E-06,0.000000E+00,0.000000E+00,4.115776E-09
1.200000E-02,3.496002E-03,3.290828E-03,-3.784215E-05,1.168352E-05,-3.341706E-03,3.290828E-03,-4.016136E-05,1.168301E-05,0.000000E+00,0.000000E+00,-2.120828E-10
1.300000E-02,3.495964E-03,3.290839E-03,-3.777527E-05,1.104430E-05,-3.341746E-03,3.290839E-03,-4.008946E-05,1.104452E-05,0.000000E+00,0.000000E+00,1.623903E-09
1.400000E-02,3.495926E-03,3.290849E-03,-3.781325E-05,9.751285E-06,-3.341786E-03,3.290849E-03,-4.012836E-05,9.751612E-06,0.000000E+00,0.000000E+00,4.369866E-09
1.500000E-02,3.495888E-03,3.290860E-03,-3.789449E-05,1.080597E-05,-3.341826E-03,3.290860E-03,-4.021368E-05,1.080550E-05,0.000000E+00,0.000000E+00,3.868763E-10
1.600000E-02,3.495850E-03,3.290870E-03,-3.800382E-05,9.953272E-06,-3.341866E-03,3.290870E-03,-4.032881E-05,9.953517E-06,0.000000E+00,0.000000E+00,2.438327E-09
1.700000E-02,3.495812E-03,3.290878E-03,-3.814209E-05,8.630728E-06,-3.341907E-03,3.290878E-03,-4.047377E-05,8.631071E-06,0.000000E+00,0.000000E+00,5.309062E-09
1.800000E-02,3.495774E-03,3.290888E-03,-3.826785E-05,9.712939E-06,-3.341947E-03,3.290888E-03,-4.060670E-05,9.712486E-06,0.000000E+00,0.000000E+00,1.512831E-09
1.900000E-02,3.495736E-03,3.290897E-03,-3.840360E-05,8.895491E-06,-3.341988E-03,3.290897E-03,-4.074985E-05,8.895760E-06,0.000000E+00,0.000000E+00,3.764370E-09
2.000000E-02,3.495697E-03,3.290905E-03,-3.856128E-05,7.609313E-06,-3.342029E-03,3.290905E-03,-4.091504E-05,7.609674E-06,0.000000E+00,0.000000E+00,6.793869E-09
2.100000E-02,3.495658E-03,3.290913E-03,-3.868779E-05,8.733341E-06,-3.342070E-03,3.290913E-03,-4.104911E-05,8.732914E-06,0.000000E+00,0.000000E+00,3.212563E-09
