,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.511658E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.324986E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.511658E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.324986E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.511658E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.324986E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.511512E-03,3.294941E-03,-1.463910E-04,-9.531804E-03,-3.325132E-03,3.294940E-03,-1.463410E-04,-9.532501E-03,0.000000E+00,0.000000E+00,-5.839875E-06
5.000000E-03,3.511300E-03,3.292474E-03,-2.120763E-04,-2.466365E-03,-3.325344E-03,3.292473E-03,-2.120252E-04,-2.466843E-03,0.000000E+00,0.000000E+00,-9.850417E-06
6.000000E-03,3.511083E-03,3.291894E-03,-2.169828E-04,-5.806246E-04,-3.325561E-03,3.291892E-03,-2.169443E-04,-5.808624E-04,0.000000E+00,0.000000E+00,-1.184346E-05
7.000000E-03,3.510877E-03,3.291816E-03,-2.053389E-04,-7.773110E-05,-3.325767E-03,3.291814E-03,-2.053087E-04,-7.786802E-05,0.000000E+00,0.000000E+00,-1.299096E-05
8.000000E-03,3.510687E-03,3.291871E-03,-1.905853E-04,5.536139E-05,-3.325957E-03,3.291870E-03,-1.905592E-04,5.525585E-05,0.000000E+00,0.000000E+00,-1.387540E-05
9.000000E-03,3.510510E-03,3.291961E-03,-1.763911E-04,8.955548E-05,-3.326134E-03,3.291959E-03,-1.763668E-04,8.945654E-05,0.000000E+00,0.000000E+00,-1.470452E-05
1.000000E-02,3.510347E-03,3.292058E-03,-1.636589E-04,9.732610E-05,-3.326297E-03,3.292056E-03,-1.636352E-04,9.722632E-05,0.000000E+00,0.000000E+00,-1.554081E-05
1.100000E-02,3.510194E-03,3.292156E-03,-1.525424E-04,9.806132E-05,-3.326450E-03,3.292154E-03,-1.525188E-04,9.795883E-05,0.000000E+00,0.000000E+00,-1.639975E-05
1.200000E-02,3.510051E-03,3.292253E-03,-1.429991E-04,9.694602E-05,-3.326593E-03,3.292251E-03,-1.429753E-04,9.684058E-05,0.000000E+00,0.000000E+00,-1.728335E-05
1.300000E-02,3.509916E-03,3.292349E-03,-1.349384E-04,9.536565E-05,-3.326728E-03,3.292346E-03,-1.349144E-04,9.525745E-05,0.000000E+00,0.000000E+00,-1.819021E-05
1.400000E-02,3.509788E-03,3.292442E-03,-1.282620E-04,9.368952E-05,-3.326856E-03,3.292440E-03,-1.282378E-04,9.357879E-05,0.000000E+00,0.000000E+00,-1.911823E-05
1.500000E-02,3.509665E-03,3.292534E-03,-1.228739E-04,9.201525E-05,-3.326979E-03,3.292532E-03,-1.228494E-04,9.190224E-05,0.000000E+00,0.000000E+00,-2.006533E-05
1.600000E-02,3.509546E-03,3.292625E-03,-1.186832E-04,9.036792E-05,-3.327097E-03,3.292622E-03,-1.186584E-04,9.025286E-05,0.000000E+00,0.000000E+00,-2.102957E-05
1.700000E-02,3.509431E-03,3.292713E-03,-1.156042E-04,8.875327E-05,-3.327213E-03,3.292711E-03,-1.155793E-04,8.863638E-05,0.000000E+00,0.000000E+00,-2.200917E-05
1.800000E-02,3.509317E-03,3.292801E-03,-1.135569E-04,8.717195E-05,-3.327326E-03,3.292798E-03,-1.135317E-04,8.705343E-05,0.000000E+00,0.000000E+00,-2.300246E-05
1.900000E-02,3.509205E-03,3.292886E-03,-1.124658E-04,8.562330E-05,-3.327439E-03,3.292883E-03,-1.124404E-04,8.550333E-05,0.000000E+00,0.000000E+00,-2.400794E-05
2.000000E-02,3.509093E-03,3.292970E-03,-1.122604E-04,8.410635E-05,-3.327551E-03,3.292967E-03,-1.122347E-04,8.398509E-05,0.000000E+00,0.000000E+00,-2.502418E-05
2.100000E-02,3.508980E-03,3.293053E-03,-1.128744E-04,8.262010E-05,-3.327664E-03,3.293050E-03,-1.128485E-04,8.249771E-05,0.000000E+00,0.000000E+00,-2.604990E-05
2.200000E-02,3.508865E-03,3.293134E-03,-1.142456E-04,8.116359E-05,-3.327778E-03,3.293131E-03,-1.142194E-04,8.104021E-05,0.000000E+00,0.000000E+00,-2.708389E-05
2.300000E-02,3.508749E-03,3.293214E-03,-1.163156E-04,7.973588E-05,-3.327894E-03,3.293210E-03,-1.162892E-04,7.961164E-05,0.000000E+00,0.000000E+00,-2.812504E-05
2.400000E-02,3.508630E-03,3.293292E-03,-1.190297E-04,7.833608E-05,-3.328013E-03,3.293289E-03,-1.190031E-04,7.821112E-05,0.000000E+00,0.000000E+00,-2.917231E-05
2.500000E-02,3.508508E-03,3.293369E-03,-1.223365E-04,7.696337E-05,-3.328136E-03,3.293366E-03,-1.223096E-04,7.683779E-05,0.000000E+00,0.000000E+00,-3.022474E-05
2.600000E-02,3.508382E-03,3.293445E-03,-1.261875E-04,7.561692E-05,-3.328262E-03,3.293441E-03,-1.261604E-04,7.549083E-05,0.000000E+00,0.000000E+00,-3.128146E-05
2.700000E-02,3.508251E-03,3.293519E-03,-1.305376E-04,7.429597E-05,-3.328392E-03,3.293515E-03,-1.305102E-04,7.416946E-05,0.000000E+00,0.000000E+00,-3.234164E-05
2.800000E-02,3.508116E-03,3.293592E-03,-1.353441E-04,7.299977E-05,-3.328528E-03,3.293588E-03,-1.353165E-04,7.287294E-05,0.000000E+00,0.000000E+00,-3.340451E-05
2.900000E-02,3.507975E-03,3.293664E-03,-1.405670E-04,7.172761E-05,-3.328668E-03,3.293660E-03,-1.405391E-04,7.160055E-05,0.000000E+00,0.000000E+00,-3.446937E-05
3.000000E-02,3.507829E-03,3.293734E-03,-1.461688E-04,7.047880E-05,-3.328814E-03,3.293730E-03,-1.461407E-04,7.035158E-05,0.000000E+00,0.000000E+00,-3.553556E-05
3.100000E-02,3.507677E-03,3.293804E-03,-1.521144E-04,6.925268E-05,-3.328967E-03,3.293799E-03,-1.520860E-04,6.912538E-05,0.000000E+00,0.000000E+00,-3.660247E-05
3.200000E-02,3.507518E-03,3.293872E-03,-1.583706E-04,6.804862E-05,-3.329125E-03,3.293867E-03,-1.583420E-04,6.792129E-05,0.000000E+00,0.000000E+00,-3.766954E-05
3.300000E-02,3.507354E-03,3.293938E-03,-1.649063E-04,6.686598E-05,-3.329290E-03,3.293934E-03,-1.648775E-04,6.673871E-05,0.000000E+00,0.000000E+00,-3.873622E-05
3.400000E-02,3.507182E-03,3.294004E-03,-1.716925E-04,6.570419E-05,-3.329461E-03,3.293999E-03,-1.716634E-04,6.557701E-05,0.000000E+00,0.000000E+00,-3.980205E-05
3.500000E-02,3.507003E-03,3.294069E-03,-1.787019E-04,6.456265E-05,-3.329640E-03,3.294064E-03,-1.786725E-04,6.443563E-05,0.000000E+00,0.000000E+00,-4.086655E-05
3.600000E-02,3.506817E-03,3.294132E-03,-1.859087E-04,6.344081E-05,-3.329826E-03,3.294127E-03,-1.858791E-04,6.331400E-05,0.000000E+00,0.000000E+00,-4.192932E-05
3.700000E-02,3.506624E-03,3.294194E-03,-1.932890E-04,6.233814E-05,-3.330019E-03,3.294189E-03,-1.932591E-04,6.221158E-05,0.000000E+00,0.000000E+00,-4.298996E-05
3.800000E-02,3.506423E-03,3.294256E-03,-2.008203E-04,6.125410E-05,-3.330220E-03,3.294250E-03,-2.007901E-04,6.112784E-05,0.000000E+00,0.000000E+00,-4.404810E-05
3.900000E-02,3.506215E-03,3.294316E-03,-2.084815E-04,6.018820E-05,-3.330428E-03,3.294311E-03,-2.084510E-04,6.006227E-05,0.000000E+00,0.000000E+00,-4.510342E-05
4.000000E-02,3.505998E-03,3.294375E-03,-2.162527E-04,5.913993E-05,-3.330645E-03,3.294370E-03,-2.162219E-04,5.901438E-05,0.000000E+00,0.000000E+00,-4.615558E-05
4.100000E-02,3.505774E-03,3.294433E-03,-2.241155E-04,5.810883E-05,-3.330869E-03,3.294428E-03,-2.240844E-04,5.798369E-05,0.000000E+00,0.000000E+00,-4.720431E-05
4.200000E-02,3.505542E-03,3.294490E-03,-2.320525E-04,5.709443E-05,-3.331101E-03,3.294484E-03,-2.320212E-04,5.696974E-05,0.000000E+00,0.000000E+00,-4.824934E-05
4.300000E-02,3.505302E-03,3.294546E-03,-2.400476E-04,5.609630E-05,-3.331341E-03,3.294540E-03,-2.400160E-04,5.597208E-05,0.000000E+00,0.000000E+00,-4.929041E-05
4.400000E-02,3.505054E-03,3.294601E-03,-2.480857E-04,5.511399E-05,-3.331589E-03,3.294595E-03,-2.480537E-04,5.499027E-05,0.000000E+00,0.000000E+00,-5.032729E-05
4.500000E-02,3.504798E-03,3.294656E-03,-2.561525E-04,5.414710E-05,-3.331845E-03,3.294649E-03,-2.561202E-04,5.402390E-05,0.000000E+00,0.000000E+00,-5.135977E-05
4.600000E-02,3.504534E-03,3.294709E-03,-2.642349E-04,5.319521E-05,-3.332109E-03,3.294703E-03,-2.642023E-04,5.307256E-05,0.000000E+00,0.000000E+00,-5.238765E-05
4.700000E-02,3.504261E-03,3.294761E-03,-2.723206E-04,5.225794E-05,-3.332381E-03,3.294755E-03,-2.722877E-04,5.213586E-05,0.000000E+00,0.000000E+00,-5.341075E-05
4.800000E-02,3.503981E-03,3.294812E-03,-2.803981E-04,5.133491E-05,-3.332662E-03,3.294806E-03,-2.803649E-04,5.121342E-05,0.000000E+00,0.000000E+00,-5.442890E-05
4.900000E-02,3.503693E-03,3.294863E-03,-2.884568E-04,5.042575E-05,-3.332950E-03,3.294856E-03,-2.884232E-04,5.030487E-05,0.000000E+00,0.000000E+00,-5.544194E-05
5.000000E-02,3.503396E-03,3.294912E-03,-2.964866E-04,4.953011E-05,-3.333247E-03,3.294906E-03,-2.964527E-04,4.940986E-05,0.000000E+00,0.000000E+00,-5.644973E-05
