,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.348909E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.489195E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.348909E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.489195E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.348909E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.489195E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.348763E-03,3.294941E-03,-1.462050E-04,-9.531804E-03,-3.489342E-03,3.294940E-03,-1.462426E-04,-9.532501E-03,0.000000E+00,0.000000E+00,-5.838627E-06
5.000000E-03,3.348551E-03,3.292474E-03,-2.119284E-04,-2.466365E-03,-3.489554E-03,3.292473E-03,-2.119668E-04,-2.466843E-03,0.000000E+00,0.000000E+00,-9.848313E-06
6.000000E-03,3.348334E-03,3.291894E-03,-2.169108E-04,-5.806246E-04,-3.489771E-03,3.291892E-03,-2.169397E-04,-5.808624E-04,0.000000E+00,0.000000E+00,-1.184093E-05
7.000000E-03,3.348129E-03,3.291816E-03,-2.053090E-04,-7.773110E-05,-3.489976E-03,3.291814E-03,-2.053317E-04,-7.786802E-05,0.000000E+00,0.000000E+00,-1.298818E-05
8.000000E-03,3.347939E-03,3.291871E-03,-1.905725E-04,5.536139E-05,-3.490167E-03,3.291870E-03,-1.905920E-04,5.525585E-05,0.000000E+00,0.000000E+00,-1.387243E-05
9.000000E-03,3.347762E-03,3.291961E-03,-1.763830E-04,8.955548E-05,-3.490343E-03,3.291959E-03,-1.764013E-04,8.945654E-05,0.000000E+00,0.000000E+00,-1.470138E-05
1.000000E-02,3.347598E-03,3.292058E-03,-1.636503E-04,9.732610E-05,-3.490507E-03,3.292056E-03,-1.636681E-04,9.722632E-05,0.000000E+00,0.000000E+00,-1.553749E-05
1.100000E-02,3.347446E-03,3.292156E-03,-1.525314E-04,9.806132E-05,-3.490659E-03,3.292154E-03,-1.525492E-04,9.795883E-05,0.000000E+00,0.000000E+00,-1.639624E-05
1.200000E-02,3.347303E-03,3.292253E-03,-1.429851E-04,9.694602E-05,-3.490802E-03,3.292251E-03,-1.430030E-04,9.684058E-05,0.000000E+00,0.000000E+00,-1.727966E-05
1.300000E-02,3.347168E-03,3.292349E-03,-1.349216E-04,9.536565E-05,-3.490937E-03,3.292346E-03,-1.349397E-04,9.525745E-05,0.000000E+00,0.000000E+00,-1.818632E-05
1.400000E-02,3.347040E-03,3.292442E-03,-1.282426E-04,9.368952E-05,-3.491065E-03,3.292440E-03,-1.282608E-04,9.357879E-05,0.000000E+00,0.000000E+00,-1.911414E-05
1.500000E-02,3.346917E-03,3.292534E-03,-1.228522E-04,9.201525E-05,-3.491188E-03,3.292532E-03,-1.228706E-04,9.190224E-05,0.000000E+00,0.000000E+00,-2.006104E-05
1.600000E-02,3.346798E-03,3.292625E-03,-1.186595E-04,9.036792E-05,-3.491307E-03,3.292622E-03,-1.186781E-04,9.025286E-05,0.000000E+00,0.000000E+00,-2.102508E-05
1.700000E-02,3.346683E-03,3.292713E-03,-1.155790E-04,8.875327E-05,-3.491423E-03,3.292711E-03,-1.155977E-04,8.863638E-05,0.000000E+00,0.000000E+00,-2.200446E-05
1.800000E-02,3.346569E-03,3.292801E-03,-1.135303E-04,8.717195E-05,-3.491536E-03,3.292798E-03,-1.135492E-04,8.705343E-05,0.000000E+00,0.000000E+00,-2.299755E-05
1.900000E-02,3.346457E-03,3.292886E-03,-1.124381E-04,8.562330E-05,-3.491649E-03,3.292883E-03,-1.124572E-04,8.550333E-05,0.000000E+00,0.000000E+00,-2.400280E-05
2.000000E-02,3.346345E-03,3.292970E-03,-1.122319E-04,8.410635E-05,-3.491761E-03,3.292967E-03,-1.122512E-04,8.398509E-05,0.000000E+00,0.000000E+00,-2.501883E-05
2.100000E-02,3.346232E-03,3.293053E-03,-1.128452E-04,8.262010E-05,-3.491874E-03,3.293050E-03,-1.128647E-04,8.249771E-05,0.000000E+00,0.000000E+00,-2.604433E-05
2.200000E-02,3.346117E-03,3.293134E-03,-1.142161E-04,8.116359E-05,-3.491988E-03,3.293131E-03,-1.142357E-04,8.104021E-05,0.000000E+00,0.000000E+00,-2.707810E-05
2.300000E-02,3.346001E-03,3.293214E-03,-1.162859E-04,7.973588E-05,-3.492104E-03,3.293210E-03,-1.163058E-04,7.961164E-05,0.000000E+00,0.000000E+00,-2.811902E-05
2.400000E-02,3.345882E-03,3.293292E-03,-1.190000E-04,7.833608E-05,-3.492223E-03,3.293289E-03,-1.190201E-04,7.821112E-05,0.000000E+00,0.000000E+00,-2.916607E-05
2.500000E-02,3.345760E-03,3.293369E-03,-1.223070E-04,7.696337E-05,-3.492346E-03,3.293366E-03,-1.223272E-04,7.683779E-05,0.000000E+00,0.000000E+00,-3.021828E-05
2.600000E-02,3.345634E-03,3.293445E-03,-1.261584E-04,7.561692E-05,-3.492472E-03,3.293441E-03,-1.261787E-04,7.549083E-05,0.000000E+00,0.000000E+00,-3.127478E-05
2.700000E-02,3.345503E-03,3.293519E-03,-1.305089E-04,7.429597E-05,-3.492602E-03,3.293515E-03,-1.305295E-04,7.416946E-05,0.000000E+00,0.000000E+00,-3.233473E-05
2.800000E-02,3.345368E-03,3.293592E-03,-1.353160E-04,7.299977E-05,-3.492738E-03,3.293588E-03,-1.353368E-04,7.287294E-05,0.000000E+00,0.000000E+00,-3.339737E-05
2.900000E-02,3.345227E-03,3.293664E-03,-1.405397E-04,7.172761E-05,-3.492878E-03,3.293660E-03,-1.405606E-04,7.160055E-05,0.000000E+00,0.000000E+00,-3.446200E-05
3.000000E-02,3.345081E-03,3.293734E-03,-1.461424E-04,7.047880E-05,-3.493024E-03,3.293730E-03,-1.461635E-04,7.035158E-05,0.000000E+00,0.000000E+00,-3.552797E-05
3.100000E-02,3.344929E-03,3.293804E-03,-1.520889E-04,6.925268E-05,-3.493176E-03,3.293799E-03,-1.521102E-04,6.912538E-05,0.000000E+00,0.000000E+00,-3.659465E-05
3.200000E-02,3.344771E-03,3.293872E-03,-1.583461E-04,6.804862E-05,-3.493335E-03,3.293867E-03,-1.583676E-04,6.792129E-05,0.000000E+00,0.000000E+00,-3.766148E-05
3.300000E-02,3.344606E-03,3.293938E-03,-1.648830E-04,6.686598E-05,-3.493500E-03,3.293934E-03,-1.649047E-04,6.673871E-05,0.000000E+00,0.000000E+00,-3.872794E-05
3.400000E-02,3.344434E-03,3.294004E-03,-1.716705E-04,6.570419E-05,-3.493671E-03,3.293999E-03,-1.716923E-04,6.557701E-05,0.000000E+00,0.000000E+00,-3.979354E-05
3.500000E-02,3.344256E-03,3.294069E-03,-1.786811E-04,6.456265E-05,-3.493850E-03,3.294064E-03,-1.787032E-04,6.443563E-05,0.000000E+00,0.000000E+00,-4.085782E-05
3.600000E-02,3.344070E-03,3.294132E-03,-1.858893E-04,6.344081E-05,-3.494036E-03,3.294127E-03,-1.859116E-04,6.331400E-05,0.000000E+00,0.000000E+00,-4.192036E-05
3.700000E-02,3.343876E-03,3.294194E-03,-1.932710E-04,6.233814E-05,-3.494229E-03,3.294189E-03,-1.932935E-04,6.221158E-05,0.000000E+00,0.000000E+00,-4.298077E-05
3.800000E-02,3.343676E-03,3.294256E-03,-2.008038E-04,6.125410E-05,-3.494430E-03,3.294250E-03,-2.008264E-04,6.112784E-05,0.000000E+00,0.000000E+00,-4.403868E-05
3.900000E-02,3.343467E-03,3.294316E-03,-2.084664E-04,6.018820E-05,-3.494639E-03,3.294311E-03,-2.084893E-04,6.006227E-05,0.000000E+00,0.000000E+00,-4.509377E-05
4.000000E-02,3.343251E-03,3.294375E-03,-2.162391E-04,5.913993E-05,-3.494855E-03,3.294370E-03,-2.162622E-04,5.901438E-05,0.000000E+00,0.000000E+00,-4.614571E-05
4.100000E-02,3.343027E-03,3.294433E-03,-2.241035E-04,5.810883E-05,-3.495079E-03,3.294428E-03,-2.241268E-04,5.798369E-05,0.000000E+00,0.000000E+00,-4.719421E-05
4.200000E-02,3.342795E-03,3.294490E-03,-2.320421E-04,5.709443E-05,-3.495311E-03,3.294484E-03,-2.320657E-04,5.696974E-05,0.000000E+00,0.000000E+00,-4.823902E-05
4.300000E-02,3.342555E-03,3.294546E-03,-2.400388E-04,5.609630E-05,-3.495551E-03,3.294540E-03,-2.400626E-04,5.597208E-05,0.000000E+00,0.000000E+00,-4.927986E-05
4.400000E-02,3.342307E-03,3.294601E-03,-2.480785E-04,5.511399E-05,-3.495799E-03,3.294595E-03,-2.481025E-04,5.499027E-05,0.000000E+00,0.000000E+00,-5.031652E-05
4.500000E-02,3.342050E-03,3.294656E-03,-2.561469E-04,5.414710E-05,-3.496055E-03,3.294649E-03,-2.561712E-04,5.402390E-05,0.000000E+00,0.000000E+00,-5.134878E-05
4.600000E-02,3.341786E-03,3.294709E-03,-2.642310E-04,5.319521E-05,-3.496320E-03,3.294703E-03,-2.642555E-04,5.307256E-05,0.000000E+00,0.000000E+00,-5.237644E-05
4.700000E-02,3.341514E-03,3.294761E-03,-2.723184E-04,5.225794E-05,-3.496592E-03,3.294755E-03,-2.723431E-04,5.213586E-05,0.000000E+00,0.000000E+00,-5.339933E-05
4.800000E-02,3.341234E-03,3.294812E-03,-2.803975E-04,5.133491E-05,-3.496872E-03,3.294806E-03,-2.804225E-04,5.121342E-05,0.000000E+00,0.000000E+00,-5.441726E-05
4.900000E-02,3.340945E-03,3.294863E-03,-2.884578E-04,5.042575E-05,-3.497161E-03,3.294856E-03,-2.884830E-04,5.030487E-05,0.000000E+00,0.000000E+00,-5.543008E-05
5.000000E-02,3.340649E-03,3.294912E-03,-2.964893E-04,4.953011E-05,-3.497457E-03,3.294906E-03,-2.965148E-04,4.940986E-05,0.000000E+00,0.000000E+00,-5.643765E-05
5.100000E-02,3.340344E-03,3.294961E-03,-3.044828E-04,4.864765E-05,-3.497762E-03,3.294954E-03,-3.045085E-04,4.852804E-05,0.000000E+00,0.000000E+00,-5.743985E-05
5.200000E-02,3.340032E-03,3.295009E-03,-3.124296E-04,4.777804E-05,-3.498074E-03,3.295002E-03,-3.124556E-04,4.765909E-05,0.000000E+00,0.000000E+00,-5.843653E-05
5.300000E-02,3.339711E-03,3.295056E-03,-3.203219E-04,4.692096E-05,-3.498395E-03,3.295049E-03,-3.203482E-04,4.680268E-05,0.000000E+00,0.000000E+00,-5.942761E-05
5.400000E-02,3.339383E-03,3.295102E-03,-3.281524E-04,4.607610E-05,-3.498723E-03,3.295095E-03,-3.281789E-04,4.595850E-05,0.000000E+00,0.000000E+00,-6.041296E-05
5.500000E-02,3.339047E-03,3.295147E-03,-3.359142E-04,4.524317E-05,-3.499059E-03,3.295140E-03,-3.359410E-04,4.512627E-05,0.000000E+00,0.000000E+00,-6.139251E-05
5.600000E-02,3.338704E-03,3.295191E-03,-3.436010E-04,4.442188E-05,-3.499402E-03,3.295184E-03,-3.436281E-04,4.430568E-05,0.000000E+00,0.000000E+00,-6.236616E-05
5.700000E-02,3.338352E-03,3.295235E-03,-3.512071E-04,4.361195E-05,-3.499754E-03,3.295227E-03,-3.512345E-04,4.349646E-05,0.000000E+00,0.000000E+00,-6.333384E-05
5.800000E-02,3.337994E-03,3.295278E-03,-3.587272E-04,4.281312E-05,-3.500112E-03,3.295270E-03,-3.587549E-04,4.269835E-05,0.000000E+00,0.000000E+00,-6.429548E-05
5.900000E-02,3.337628E-03,3.295320E-03,-3.661565E-04,4.202513E-05,-3.500479E-03,3.295312E-03,-3.661845E-04,4.191109E-05,0.000000E+00,0.000000E+00,-6.525101E-05
6.000000E-02,3.337254E-03,3.295361E-03,-3.734905E-04,4.124773E-05,-3.500852E-03,3.295353E-03,-3.735188E-04,4.113442E-05,0.000000E+00,0.000000E+00,-6.620038E-05
6.100000E-02,3.336873E-03,3.295402E-03,-3.807252E-04,4.048068E-05,-3.501233E-03,3.295394E-03,-3.807538E-04,4.036812E-05,0.000000E+00,0.000000E+00,-6.714354E-05
6.200000E-02,3.336485E-03,3.295441E-03,-3.878568E-04,3.972376E-05,-3.501621E-03,3.295433E-03,-3.878857E-04,3.961194E-05,0.000000E+00,0.000000E+00,-6.808045E-05
6.300000E-02,3.336091E-03,3.295480E-03,-3.948822E-04,3.897674E-05,-3.502016E-03,3.295472E-03,-3.949114E-04,3.886568E-05,0.000000E+00,0.000000E+00,-6.901106E-05
6.400000E-02,3.335689E-03,3.295519E-03,-4.017982E-04,3.823941E-05,-3.502418E-03,3.295510E-03,-4.018277E-04,3.812910E-05,0.000000E+00,0.000000E+00,-6.993534E-05
6.500000E-02,3.335280E-03,3.295556E-03,-4.086021E-04,3.751157E-05,-3.502826E-03,3.295548E-03,-4.086319E-04,3.740202E-05,0.000000E+00,0.000000E+00,-7.085326E-05
6.600000E-02,3.334865E-03,3.295593E-03,-4.152917E-04,3.679301E-05,-3.503242E-03,3.295584E-03,-4.153218E-04,3.668423E-05,0.000000E+00,0.000000E+00,-7.176480E-05
6.700000E-02,3.334443E-03,3.295629E-03,-4.218647E-04,3.608356E-05,-3.503663E-03,3.295620E-03,-4.218951E-04,3.597553E-05,0.000000E+00,0.000000E+00,-7.266993E-05
6.800000E-02,3.334015E-03,3.295664E-03,-4.283193E-04,3.538301E-05,-3.504092E-03,3.295656E-03,-4.283500E-04,3.527576E-05,0.000000E+00,0.000000E+00,-7.356864E-05
6.900000E-02,3.333580E-03,3.295699E-03,-4.346539E-04,3.469121E-05,-3.504526E-03,3.295690E-03,-4.346849E-04,3.458472E-05,0.000000E+00,0.000000E+00,-7.446091E-05
7.000000E-02,3.333139E-03,3.295733E-03,-4.408670E-04,3.400798E-05,-3.504967E-03,3.295724E-03,-4.408984E-04,3.390226E-05,0.000000E+00,0.000000E+00,-7.534673E-05
7.100000E-02,3.332692E-03,3.295766E-03,-4.469576E-04,3.333315E-05,-3.505414E-03,3.295757E-03,-4.469893E-04,3.322820E-05,0.000000E+00,0.000000E+00,-7.622610E-05
7.200000E-02,3.332239E-03,3.295799E-03,-4.529245E-04,3.266658E-05,-3.505867E-03,3.295790E-03,-4.529565E-04,3.256240E-05,0.000000E+00,0.000000E+00,-7.709901E-05
7.300000E-02,3.331781E-03,3.295831E-03,-4.587671E-04,3.200811E-05,-3.506326E-03,3.295822E-03,-4.587994E-04,3.190470E-05,0.000000E+00,0.000000E+00,-7.796546E-05
7.400000E-02,3.331316E-03,3.295862E-03,-4.644846E-04,3.135760E-05,-3.506791E-03,3.295853E-03,-4.645173E-04,3.125496E-05,0.000000E+00,0.000000E+00,-7.882545E-05
7.500000E-02,3.330846E-03,3.295893E-03,-4.700767E-04,3.071491E-05,-3.507261E-03,3.295884E-03,-4.701098E-04,3.061304E-05,0.000000E+00,0.000000E+00,-7.967899E-05
7.600000E-02,3.330370E-03,3.295923E-03,-4.755431E-04,3.007990E-05,-3.507736E-03,3.295914E-03,-4.755765E-04,2.997880E-05,0.000000E+00,0.000000E+00,-8.052608E-05
7.700000E-02,3.329890E-03,3.295953E-03,-4.808836E-04,2.945245E-05,-3.508217E-03,3.295943E-03,-4.809173E-04,2.935212E-05,0.000000E+00,0.000000E+00,-8.136673E-05
