,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.423348E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.416648E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.423348E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.416648E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.423348E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.416648E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.423099E-03,3.294943E-03,-2.484501E-04,-9.529129E-03,-3.416897E-03,3.294943E-03,-2.484501E-04,-9.529650E-03,0.000000E+00,0.000000E+00,-4.368392E-06
5.000000E-03,3.422710E-03,3.292478E-03,-3.895390E-04,-2.465198E-03,-3.417286E-03,3.292477E-03,-3.895389E-04,-2.465510E-03,0.000000E+00,0.000000E+00,-6.980908E-06
6.000000E-03,3.422266E-03,3.291897E-03,-4.431906E-04,-5.810534E-04,-3.417729E-03,3.291896E-03,-4.431905E-04,-5.811799E-04,0.000000E+00,0.000000E+00,-8.040572E-06
7.000000E-03,3.421795E-03,3.291818E-03,-4.715307E-04,-7.914447E-05,-3.418201E-03,3.291817E-03,-4.715307E-04,-7.920277E-05,0.000000E+00,0.000000E+00,-8.528946E-06
8.000000E-03,3.421302E-03,3.291871E-03,-4.932009E-04,5.327575E-05,-3.418694E-03,3.291870E-03,-4.932009E-04,5.323543E-05,0.000000E+00,0.000000E+00,-8.866658E-06
9.000000E-03,3.420788E-03,3.291958E-03,-5.133944E-04,8.692025E-05,-3.419207E-03,3.291957E-03,-5.133944E-04,8.688277E-05,0.000000E+00,0.000000E+00,-9.180668E-06
1.000000E-02,3.420255E-03,3.292052E-03,-5.334859E-04,9.418705E-05,-3.419741E-03,3.292051E-03,-5.334859E-04,9.414888E-05,0.000000E+00,0.000000E+00,-9.500404E-06
1.100000E-02,3.419701E-03,3.292147E-03,-5.538027E-04,9.443671E-05,-3.420295E-03,3.292146E-03,-5.538027E-04,9.439740E-05,0.000000E+00,0.000000E+00,-9.829744E-06
1.200000E-02,3.419127E-03,3.292240E-03,-5.743905E-04,9.284459E-05,-3.420869E-03,3.292238E-03,-5.743906E-04,9.280427E-05,0.000000E+00,0.000000E+00,-1.016749E-05
1.300000E-02,3.418531E-03,3.292330E-03,-5.952218E-04,9.079252E-05,-3.421464E-03,3.292329E-03,-5.952218E-04,9.075139E-05,0.000000E+00,0.000000E+00,-1.051205E-05
1.400000E-02,3.417915E-03,3.292419E-03,-6.162523E-04,8.864810E-05,-3.422081E-03,3.292418E-03,-6.162523E-04,8.860631E-05,0.000000E+00,0.000000E+00,-1.086214E-05
1.500000E-02,3.417278E-03,3.292506E-03,-6.374365E-04,8.650783E-05,-3.422718E-03,3.292504E-03,-6.374365E-04,8.646550E-05,0.000000E+00,0.000000E+00,-1.121675E-05
1.600000E-02,3.416619E-03,3.292590E-03,-6.587314E-04,8.439585E-05,-3.423377E-03,3.292589E-03,-6.587314E-04,8.435307E-05,0.000000E+00,0.000000E+00,-1.157505E-05
1.700000E-02,3.415939E-03,3.292672E-03,-6.800973E-04,8.231703E-05,-3.424057E-03,3.292671E-03,-6.800973E-04,8.227390E-05,0.000000E+00,0.000000E+00,-1.193633E-05
1.800000E-02,3.415237E-03,3.292753E-03,-7.014978E-04,8.027121E-05,-3.424758E-03,3.292751E-03,-7.014978E-04,8.022780E-05,0.000000E+00,0.000000E+00,-1.229996E-05
1.900000E-02,3.414514E-03,3.292831E-03,-7.228998E-04,7.825691E-05,-3.425481E-03,3.292829E-03,-7.228998E-04,7.821329E-05,0.000000E+00,0.000000E+00,-1.266537E-05
2.000000E-02,3.413770E-03,3.292907E-03,-7.442730E-04,7.627243E-05,-3.426226E-03,3.292906E-03,-7.442730E-04,7.622866E-05,0.000000E+00,0.000000E+00,-1.303203E-05
2.100000E-02,3.413005E-03,3.292981E-03,-7.655900E-04,7.431606E-05,-3.426991E-03,3.292980E-03,-7.655900E-04,7.427219E-05,0.000000E+00,0.000000E+00,-1.339950E-05
2.200000E-02,3.412218E-03,3.293054E-03,-7.868257E-04,7.238613E-05,-3.427778E-03,3.293052E-03,-7.868257E-04,7.234221E-05,0.000000E+00,0.000000E+00,-1.376736E-05
2.300000E-02,3.411410E-03,3.293124E-03,-8.079574E-04,7.048108E-05,-3.428586E-03,3.293123E-03,-8.079574E-04,7.043716E-05,0.000000E+00,0.000000E+00,-1.413523E-05
2.400000E-02,3.410581E-03,3.293193E-03,-8.289645E-04,6.859943E-05,-3.429415E-03,3.293191E-03,-8.289645E-04,6.855555E-05,0.000000E+00,0.000000E+00,-1.450277E-05
2.500000E-02,3.409731E-03,3.293260E-03,-8.498285E-04,6.673978E-05,-3.430265E-03,3.293258E-03,-8.498285E-04,6.669598E-05,0.000000E+00,0.000000E+00,-1.486968E-05
2.600000E-02,3.408860E-03,3.293325E-03,-8.705326E-04,6.490079E-05,-3.431135E-03,3.293323E-03,-8.705325E-04,6.485710E-05,0.000000E+00,0.000000E+00,-1.523568E-05
2.700000E-02,3.407969E-03,3.293388E-03,-8.910615E-04,6.308122E-05,-3.432026E-03,3.293386E-03,-8.910614E-04,6.303766E-05,0.000000E+00,0.000000E+00,-1.560053E-05
2.800000E-02,3.407058E-03,3.293449E-03,-9.114017E-04,6.127988E-05,-3.432938E-03,3.293447E-03,-9.114017E-04,6.123649E-05,0.000000E+00,0.000000E+00,-1.596400E-05
2.900000E-02,3.406126E-03,3.293508E-03,-9.315411E-04,5.949565E-05,-3.433869E-03,3.293506E-03,-9.315411E-04,5.945245E-05,0.000000E+00,0.000000E+00,-1.632591E-05
3.000000E-02,3.405175E-03,3.293566E-03,-9.514688E-04,5.772748E-05,-3.434821E-03,3.293564E-03,-9.514688E-04,5.768448E-05,0.000000E+00,0.000000E+00,-1.668606E-05
3.100000E-02,3.404204E-03,3.293622E-03,-9.711752E-04,5.597436E-05,-3.435792E-03,3.293620E-03,-9.711752E-04,5.593159E-05,0.000000E+00,0.000000E+00,-1.704431E-05
3.200000E-02,3.403213E-03,3.293676E-03,-9.906517E-04,5.423537E-05,-3.436783E-03,3.293674E-03,-9.906517E-04,5.419285E-05,0.000000E+00,0.000000E+00,-1.740051E-05
3.300000E-02,3.402203E-03,3.293729E-03,-1.009891E-03,5.250962E-05,-3.437792E-03,3.293727E-03,-1.009891E-03,5.246735E-05,0.000000E+00,0.000000E+00,-1.775454E-05
3.400000E-02,3.401174E-03,3.293780E-03,-1.028886E-03,5.079627E-05,-3.438821E-03,3.293777E-03,-1.028886E-03,5.075428E-05,0.000000E+00,0.000000E+00,-1.810630E-05
3.500000E-02,3.400127E-03,3.293829E-03,-1.047632E-03,4.909454E-05,-3.439869E-03,3.293827E-03,-1.047632E-03,4.905283E-05,0.000000E+00,0.000000E+00,-1.845567E-05
