,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.368984E-03,3.338807E-03,-3.314815E-05,-1.226250E-02,-3.470033E-03,3.338807E-03,-3.188221E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.368951E-03,3.326545E-03,-3.314815E-05,-1.226250E-02,-3.470065E-03,3.326545E-03,-3.188221E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.368874E-03,3.304473E-03,-7.734725E-05,-2.207250E-02,-3.470139E-03,3.304473E-03,-7.439023E-05,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.368795E-03,3.294575E-03,-7.881109E-05,-9.897884E-03,-3.470215E-03,3.294575E-03,-7.579363E-05,-9.897884E-03,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.368728E-03,3.291813E-03,-6.654399E-05,-2.761779E-03,-3.470279E-03,3.291813E-03,-6.399347E-05,-2.761779E-03,0.000000E+00,0.000000E+00,2.529220E-09
6.000000E-03,3.368673E-03,3.291054E-03,-5.571256E-05,-7.584585E-04,-3.470332E-03,3.291054E-03,-5.357199E-05,-7.584615E-04,0.000000E+00,0.000000E+00,-2.233674E-08
7.000000E-03,3.368624E-03,3.290851E-03,-4.849764E-05,-2.036939E-04,-3.470379E-03,3.290851E-03,-4.663440E-05,-2.036910E-04,0.000000E+00,0.000000E+00,2.270639E-09
8.000000E-03,3.368580E-03,3.290802E-03,-4.423764E-05,-4.826040E-05,-3.470422E-03,3.290802E-03,-4.253741E-05,-4.825986E-05,0.000000E+00,0.000000E+00,6.804811E-09
9.000000E-03,3.368538E-03,3.290799E-03,-4.184627E-05,-3.506781E-06,-3.470462E-03,3.290799E-03,-4.023518E-05,-3.507494E-06,0.000000E+00,0.000000E+00,8.269012E-10
1.000000E-02,3.368497E-03,3.290807E-03,-4.062208E-05,7.757469E-06,-3.470501E-03,3.290807E-03,-3.905701E-05,7.757576E-06,0.000000E+00,0.000000E+00,1.725056E-09
1.100000E-02,3.368457E-03,3.290816E-03,-4.005535E-05,9.751190E-06,-3.470539E-03,3.290816E-03,-3.851215E-05,9.751475E-06,0.000000E+00,0.000000E+00,4.115037E-09
1.200000E-02,3.368418E-03,3.290828E-03,-3.975957E-05,1.168352E-05,-3.470578E-03,3.290828E-03,-3.822499E-05,1.168301E-05,0.000000E+00,0.000000E+00,-2.120260E-10
1.300000E-02,3.368378E-03,3.290839E-03,-3.969792E-05,1.104430E-05,-3.470616E-03,3.290839E-03,-3.816471E-05,1.104452E-05,0.000000E+00,0.000000E+00,1.623590E-09
