timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene1_f20,vel_scene1_f30,vel_scene2_f10,vel_scene2_f20,vel_scene2_f30,vel_scene4_f10,vel_scene4_f20,vel_scene4_f30,vel_scene_wheel_f10,vel_scene_wheel_f20,vel_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f10,best_trial_scene_wheel_f20,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-24T17:58:44,1.6,16,92f50c36,1000000.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.01176375572725996,0.005432326542538478,3.011486547979945e-06,0.0037728842054036192,2.4867862186253467,0.4908369567187846,0.10992052932513735,0.00016129468147122272,0.48480943809223176,4.647126778106082,0.5001055339059599,1.3242035837925887,5.372194690086089e-10,29.322224226856065,4.205373401219449e-05,0.003688862115971342,0.5467934358961211
2026-02-24T18:01:44,4.6,48,36f6d7d0,77.298795,0.0172,0.0009,0.0025,-0.0004,0.0015,0.0033,0.0596,0.0869,0.1995,0.1404,0.0008,0.0017,0.001627,0.009628,0.000836,0.004291,0.001647,0.003547,0.001532,0.001116,0.019102,0.001634,0.000311,0.000658,0.000000,0.000000,0.047904,0.000000,0.000000,0.000000,0.087655,0.097914,0.150271,0.144949,0.000000,0.000000,9.0,5.5,0.6,1.1,1.1,0.5,179.9,173.5,177.1,179.9,0.2,0.1,0,1,0,1,1,0,1,1,0,0,0,0,0.35465070307484575,0.006678928399679168,1.2588289251712082e-05,0.0009323652588094408,2.546931750269621,0.48137788343035337,0.4467139027561924,0.00013209620815066847,0.4014666088365321,4.380752344569259,0.9125124248665472,1.1698183543919138,1.6694071576811996e-09,29.829802701980274,2.0225464542872638e-05,0.0002417270615224331,0.7130089217885816
2026-02-24T18:07:47,10.7,128,25873d52,41.261074,0.0023,0.0009,0.0055,-0.0006,0.1151,0.1084,0.0026,0.0154,0.2071,-0.0004,-0.0004,-0.0003,0.001604,0.018600,0.013938,0.009566,0.010642,0.000607,0.001135,0.001489,0.032355,0.000206,0.000566,0.002979,0.000000,0.000000,0.135267,0.000000,0.115586,0.083823,0.000000,0.002303,0.144407,0.000000,0.000000,0.000000,5.0,4.4,178.6,6.2,179.9,171.7,5.9,167.3,177.7,0.2,2.7,0.6,0,1,0,1,1,1,1,1,0,1,1,1,0.2695968675183271,0.0020980333041734503,1.1788699661797482e-05,0.0025108866129870564,3.6224166721597406,0.6128786876695036,0.03788935687467062,3.173920539146209e-05,0.4852100213150314,3.5046866124108687,1.00643717242613,0.8793564891096686,1.2060136322119092e-09,29.78520322824199,2.571261892395436e-06,0.0007680453300256456,0.6275426762904971
2026-02-24T18:17:07,20.0,256,47257179,38.449503,-0.0002,0.0413,0.0492,0.0809,0.1068,0.1719,0.0954,0.1434,0.2765,0.0004,-0.0002,-0.0002,0.000217,0.006349,0.004136,0.006208,0.000868,0.000650,0.004209,0.005013,0.005744,0.000314,0.001681,0.000439,0.000000,0.055133,0.075563,0.130743,0.141704,0.159303,0.138939,0.158110,0.146222,0.000000,0.000000,0.000000,2.8,179.1,173.2,178.6,174.6,177.1,179.6,178.1,177.6,0.2,0.8,4.4,0,1,0,0,0,1,1,0,0,0,1,0,0.46676611082646574,0.005543724925028141,1.1135159971021885e-05,0.0027577824075564945,1.0004758447601,0.20789341400363748,0.4550914792790154,0.00015702045954831117,0.09334848068550816,3.758264428496227,0.9739397057463038,1.1862277317571421,1.0768405865988452e-09,30.36159052723909,2.92785544174224e-06,7.073337027211683e-05,0.5683288628234449
2026-02-24T18:18:21,21.2,272,0f62a392,30.526716,0.0299,0.0013,0.0047,0.0064,0.0890,0.0679,0.0430,0.0030,0.0029,-0.0003,-0.0002,0.0027,0.002749,0.002707,0.008471,0.016059,0.015947,0.021710,0.005303,0.001169,0.010004,0.000676,0.000559,0.000973,0.042552,0.129853,0.049911,0.000000,0.094480,0.061461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,170.1,179.3,3.2,6.6,175.1,173.5,13.4,4.1,14.5,0.3,0.7,0.6,0,1,0,0,1,1,1,0,1,0,1,0,0.4239023254263409,0.005875340113637402,2.701212587349151e-05,0.002623719805269929,1.0209318940907097,0.5894242296850488,0.16087842132052624,0.0004717036760887914,0.1908093452390915,4.134955220956638,1.1501593032104322,0.714437166077547,1.406472740644589e-09,30.03287352352554,3.18117319598725e-06,0.0005456758015314268,0.655460923603645
2026-02-24T18:19:33,22.4,288,5edd6386,27.503378,0.0222,0.0009,0.0001,0.0052,0.0490,0.0657,0.0023,0.0931,0.1189,0.0039,-0.0003,-0.0001,0.000759,0.000890,0.003429,0.015159,0.011147,0.002851,0.002588,0.006666,0.008030,0.000092,0.001079,0.001002,0.000000,0.000000,0.186756,0.000000,0.057649,0.068088,0.000000,0.090339,0.086161,0.000000,0.000000,0.000000,2.9,1.7,12.5,5.0,176.6,178.5,2.4,179.7,172.7,0.2,1.4,1.9,1,1,1,0,0,1,1,1,1,1,0,1,0.34006696660808233,0.007893646855789001,4.599591664905651e-06,0.0019008236080980726,2.3056282300221853,0.33250666837428927,0.07863278657830902,0.00022987780076846886,0.07067207664023689,4.173510503373934,0.9280277380305656,0.9212749519707287,1.0129097247728505e-09,30.181430730788367,1.793470866802436e-06,0.0004368094544752397,0.3849856657838004
2026-02-24T18:24:16,27.1,352,8f8c0262,19.909045,0.0236,0.0012,0.0010,0.0288,0.0414,0.0731,0.0771,0.1135,0.1246,0.0039,-0.0002,0.0017,0.005187,0.006818,0.008607,0.006517,0.002305,0.007953,0.006781,0.004270,0.008997,0.000209,0.000041,0.001156,0.023116,0.000000,0.000000,0.028325,0.046994,0.103578,0.118772,0.135127,0.117617,0.000000,0.000000,0.000000,178.7,2.8,13.2,173.7,178.6,177.8,176.2,169.6,168.9,0.2,0.5,0.1,0,0,0,0,1,1,1,1,1,1,0,0,0.3567728583979917,0.002519986727273984,5.5977306983563535e-06,0.0012011306353869355,2.7353562501596143,0.3591519390145482,0.2918923212615425,0.00013992365856270935,0.4496306039292154,4.234729476443537,0.8319428063310539,0.7707704372023941,1.3710286515144212e-09,30.251778387007196,2.855664231420768e-06,8.137185029512721e-05,0.5461813778794242
2026-02-24T18:25:30,28.4,368,421bb467,11.947358,0.0320,0.0675,0.0416,0.0900,0.0767,0.1207,0.0753,0.0770,0.0777,0.0004,0.0013,-0.0013,0.001794,0.004964,0.005028,0.006482,0.000750,0.000798,0.003139,0.006536,0.015899,0.001787,0.000823,0.001999,0.045233,0.099028,0.048385,0.132282,0.000000,0.125480,0.000000,0.061054,0.000000,0.000000,0.000000,0.000000,177.9,178.4,172.7,178.5,2.3,173.4,13.6,171.7,0.3,3.4,2.1,5.2,1,1,1,0,1,1,1,1,0,1,1,0,0.4356052503338871,0.0027633144170610743,3.5327531723941014e-06,0.0018831575687790507,2.496147383347553,0.3788124155700632,0.1320881472770561,0.00011923366929395139,0.3699628102833834,3.9854329067459133,0.9374089421083229,0.7853517059918896,4.492340910168038e-10,29.996812040153976,2.4596262412125205e-06,0.00015584624692601,0.4608507238941957
2026-02-24T18:27:59,30.9,400,014526e6,10.462357,0.0330,0.0678,0.0260,0.0303,0.0976,0.1405,0.0723,0.1122,0.0971,-0.0002,-0.0002,-0.0003,0.000416,0.000895,0.004819,0.001205,0.011416,0.001893,0.008268,0.005953,0.003739,0.000457,0.001882,0.001339,0.048755,0.089429,0.017113,0.027388,0.122693,0.147893,0.000000,0.103779,0.062404,0.000000,0.000000,0.000000,176.2,176.8,175.7,178.5,178.6,174.3,1.8,177.0,174.6,0.0,0.3,3.1,0,1,1,0,1,0,1,0,0,0,1,0,0.3358199385554866,0.003312404286113852,6.2838488733673536e-06,0.002066218062588983,2.717362337106886,0.35951495891866003,0.32142280231459236,8.385950748587889e-05,0.4691529584775176,3.6957846088307558,0.9012042261879128,0.8141627750676822,6.647135307636248e-10,30.089591752519603,2.710009786492092e-06,0.00014524298496469877,0.5653493133833697
2026-02-24T18:51:54,54.8,704,53083f66,9.163038,0.0308,0.0453,0.0311,0.0719,0.1052,0.1319,0.0548,0.1341,0.0746,-0.0004,-0.0010,-0.0002,0.002944,0.003856,0.006015,0.000286,0.010396,0.022829,0.005820,0.010149,0.003369,0.000680,0.000006,0.001180,0.044713,0.063705,0.022853,0.114947,0.124990,0.140938,0.070889,0.118432,0.052367,0.000000,0.000000,0.000000,169.2,176.3,178.5,172.8,166.7,161.0,176.3,174.0,179.3,2.3,3.0,12.3,0,1,0,0,1,1,1,1,0,0,1,0,0.44313735967146095,0.002601255811086863,7.0144408412995485e-06,0.002213030854727534,1.1444090619062774,0.4466596567980774,0.14260890531154582,0.00014286119813369908,0.45577402460913297,3.6679109891625035,1.00820410738101,0.7684917238907242,5.964577047400325e-10,29.7705578172947,4.931789119462207e-06,2.233905617125612e-05,0.5255566565162875
