id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,cost_scene1,cost_scene2,cost_scene4,velocity_scene1_f10,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,cost_scene1_f10,cost_scene1_f30,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
ff449744,13.43757280966737,5.8,0.027384933010067874,0.03425832271238278,0.047172539243572224,3.2959062541778246,6.50566123342263,3.575376335707758,0.028025881677781854,0.026743984342353894,0.03809279516176448,0.040260130004100496,0.024422042971283357,0.055635661889668,0.03870941659747645,0.9602954100831435,2.3356108440946812,1.1759112807152399,2.364207348110993,2.965542604596397,0.6140167342805227,2.9613596014272354,0.0017400046967457746,0.004547347422490351,0.005143418233327908,0.005153708797259501,0.004217595325141721,0.001694541430367999,0.0011919221746773572,0.01372552250338553,0.03766648813961704,0.0021153384876473062,0.0032061787732664037,0.0,0.0,0.0,28.116050764986422,12.276274897889019,150.14331718912058,7.140934385993967,7.679700947880569,8.944514012868034,31.264174400313536,0.7827089264656332,6.3816895268579e-05,2.239373045119296e-06,0.000799578298150706,5.88944071226882,0.9925256674650141,0.26534162613175194,3.869711143008799e-05,0.24927868126589936,5.131633775641467,1.244903206387305,1.3548163613700683,6.678334356483975e-10,0.5305906684426382,2.4863083107442172e-06,0.0005725952547354117,0.9944823848514835
26804184,12.970472526443164,5.8,0.04367774953381463,0.046502248613323104,0.033407779911842864,1.491822083740506,6.447763635133515,4.97737570725166,0.02525007273966228,0.06210542632796699,0.021191067321662028,0.06069249193345806,0.057623186584849224,0.030155810329356766,0.036659749494328965,1.0387307207901673,0.45309136295033875,2.2913735573251035,1.4009092376259336,2.7554808401824777,2.0989903584922467,2.878385348759414,0.007313535890225985,0.009300600091623175,0.007693360744155889,0.007017928135371807,0.004094479147179659,0.0028675153920439934,0.004408373124846055,0.0,0.03553731572624566,0.0,0.0,0.013377089552056107,0.0,0.0,17.378693047453147,10.843457240646732,5.331308609466734,9.657335280222771,176.7094827896577,15.352234719593445,5.530391059160823,0.22335437655193,0.00013622108661774004,3.221385817478287e-06,0.000577295821096215,3.2122207514363375,0.12655509977117801,0.4828452397090672,1.0642570813271247e-05,0.5089915060729743,5.353095754911138,1.3947047938168136,1.0342187554540587,8.299471630439452e-10,0.4658116661190338,2.0878276170164103e-06,0.0002196013424727722,0.548245527470855
a6dee129,28.435451449731843,5.8,0.019407722447062358,0.02800868509250727,0.011548462528705781,8.997063501368913,8.93947710922048,10.393309634860287,0.031031338133076323,0.007784106761048396,0.007483550054983535,0.045452495360173956,0.03109000986236432,-0.003850465190632911,0.026947390248044472,4.035809302526464,4.96125419884245,4.143636015615338,2.14419924499908,2.6516418486060616,6.744614617924414,3.648695016935873,0.012882446159010028,0.007964437759712303,0.006044218923925113,0.006812929905370335,0.009069847649471769,0.004353475207263758,0.0018263684449690717,0.07663335347571523,0.09076785649919714,0.06624420599107984,0.06272502880719481,0.10452454612367958,0.0,0.0,35.45154543456849,136.1071752231854,51.28369967443283,25.456465648654387,167.18235062722502,149.30286343411893,19.775521367011834,0.3637072877728973,0.0001168600471220689,2.545871385931546e-06,0.00047664343988524304,1.8520351922802138,0.22249925233899806,0.6575087572615573,5.634304341760081e-06,0.17248254558146864,5.523043114213024,1.3146917234447497,1.358569834663147,7.38145067446691e-10,0.012241336322468172,1.4753874085940322e-06,0.0003659106618971697,0.733647051827789
e622f681,14.768263596647884,5.8,0.035534520346968065,0.05534596902161217,0.029753326430680037,4.705645178183026,4.073663077283751,5.898601864798786,0.03404879227963534,0.037020248414300794,0.04950538495147012,0.055137544760201614,0.06139497735316478,0.013408308039761811,0.04609834482159826,2.0677774886938414,2.637867689489185,0.3007530262237901,1.6371940503887112,2.1357160006712492,3.5571119285416373,2.3414899362571484,0.005378906971484732,0.006004044886948586,0.0032216668835251118,0.001898570743532381,0.009989583351338515,0.0032488119934492377,0.005469149257211283,0.0012901725698832075,0.0,0.0,0.0,0.0,0.0,0.0,41.414660318316535,6.2025020658207595,4.328042639340506,3.893665558900399,160.4142777871241,9.953975306356877,1.7272957270206097,0.2904972343883571,9.118215697443544e-05,3.027385444545153e-06,0.0005386880942036505,2.563153422147075,0.2823539423853286,0.4522728399195527,1.52816676805442e-05,0.33197943170430677,5.294073693555753,1.2874100160392778,1.2527229071086619,5.296930261011065e-10,0.30668519712049447,2.358445359410008e-06,0.00012898933607236775,0.606880535635795
35bb5881,1000000.0,5.8,0.28263020500042485,0.059113026569722914,0.12890766455373906,1000835.371656398,2003783.9369817132,1000021.8144614943,0.5652604100008497,0.0,0.0,0.0,0.17733907970916873,0.2578153291074781,0.0,835.371656398001,1000000.0,1000000.0,1000000.0,3783.9369817131756,21.814461494369947,1000000.0,4.267474030452899,0.0,0.0,0.0,0.8109418425804311,0.16485763549069568,0.0,0.056681267722230685,0.0,0.0,0.0,0.07107516049382068,0.09510827623391445,0.0,92.7586438922697,0.0,0.0,0.0,62.737484078075,45.24335241545046,0.0,0.6609678369690744,0.00011677140799475613,1.1054478619832694e-06,0.0004920875473529737,3.0617499404419255,0.02512606248966209,0.09454849263103327,9.947541559606516e-06,0.9043032656847474,4.999848575864395,1.2656270552278543,1.380692372986377,1.0672217369134643e-09,0.02005088365141933,2.1816800260853186e-06,0.000648885521608674,0.11728946893728155
446e5f85,24.088680102252802,5.8,0.022010414227041947,0.024962224392083596,0.005940149245708044,5.932860908689738,9.092317822039716,9.02358757489198,0.008378038087443088,0.03564279036664081,0.010078668028927682,0.02323572750744171,0.0415722776398814,0.0038984256656466325,0.007981872825769456,3.238531572831836,2.694329335857903,3.581487831547468,3.5820609667665453,1.928769023725703,4.555200732124642,4.468386842767337,0.00321441714559334,0.002060007514709577,0.002995678823865878,0.006318546052801089,0.013914160403441619,0.0007679980366604433,0.0018502258354275798,0.0,0.07148802718795084,0.0,0.0,0.05829659796978399,0.0,0.0,13.087624464361364,138.72539013979312,9.011432920000344,22.95815758297415,35.11649328996966,20.054568304002757,24.462575927964437,0.4946168446175285,0.00017675318581862297,1.125368464309863e-06,0.0002788364493244355,3.03044391577363,0.7540307708620511,0.7294801838341005,2.8548670257957946e-05,0.573765363740573,4.941414299362298,0.9094272597212771,1.4520354319421063,1.6470672032267254e-09,0.4598988890350956,2.5168651961902474e-06,0.0004248509821484523,0.9333875013327506
1855bdfa,24.395210933432285,5.8,0.014311729753543917,0.016132497020790768,0.015408147292936308,6.1659141857988775,10.560852776510824,7.660112426983957,0.00736694068420491,0.021256518822882924,0.009451659437634609,0.01140921318531333,0.027536618439424364,0.008195639594000543,0.022620654991872075,3.4308926651214358,2.7350215206774413,3.6628310866289873,4.153960735190403,2.744060954691433,4.08891232344909,3.571200103534867,0.0024575959661942808,0.006674309854833953,0.003725261071959334,0.0006357056265201655,0.0040669205175938505,0.0036635873397859596,0.004340183535590122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92846401823073,22.57097051802672,15.984044977550434,6.229926311447674,6.824574834194255,14.43454323982538,5.232820976992036,0.37109361580523453,0.00020761410058259725,3.1163663333450593e-06,0.0008302095255852866,2.7135050020863747,0.2456815804104906,0.12342304437794394,1.9796067865130255e-05,0.4793380012591068,5.412767412605774,0.8773301133731747,0.9757741770612065,5.982824451479957e-10,0.5072939322404348,1.4206396548122754e-06,0.000342074659431401,0.3387695138821494
8a8a03db,2.033639535200835,5.8,0.06571471497806616,0.0889756556249205,0.1344577113025142,0.4480582580070286,0.9847531341114126,0.49802041141297526,0.03340603734352646,0.09802339261260587,0.06946606451493409,0.13461514173246564,0.06284576062736182,0.07847310616031822,0.19044231644471016,0.24579231957710526,0.2022659384299233,0.01749028414614215,0.13308604313302788,0.8341768068322426,0.035227731469349176,0.4627926799436261,0.0019820081377475655,0.007947163701643358,0.002446065002763226,0.003518651013878324,0.00039422371610188316,0.00492277154327499,0.0028741463555735257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733576347218801,3.947934552466095,5.418646046080033,7.797245189991879,4.246446221178477,1.9752331753964096,3.2306042798685453,0.579766636573222,0.00013202202526743339,1.1803653873454387e-06,0.0005516513659290798,7.984633510203229,0.4538418884597439,0.23408241474143673,3.7250327398656076e-05,0.5781142000354202,5.030565093248661,0.9209524341540019,1.2503784472606745,7.692232134678857e-10,0.14382120228114242,1.4024057422189366e-06,2.965728818904121e-06,0.5816644897982358
e986dac6,7.914365248074386,5.8,0.031122650915732682,0.08812920587534788,0.16557566817514902,2.634015174844274,3.203093817630278,1.744752327485417,0.019346549623578305,0.04289875220788706,0.07499839912557277,0.06340174759228989,0.12598747090818097,0.10668201455428819,0.22446932179600984,1.5083967369800388,1.125618437864235,0.5232111263904252,1.2906045635364343,1.389278127703419,0.3015246297580653,1.4432276977273517,0.0036040363366811167,0.0077433970823009525,0.006233468367301467,0.000637972190826828,0.009009865434627166,0.0025211058397363977,0.0026264765317457746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1340038477009133,13.154698050529703,4.448618692754897,6.062908088156398,10.244084928466169,3.4759266103193127,2.8645038226212365,0.9241124189243787,9.997766812484777e-05,1.1893100650394389e-06,0.0008621844980250835,7.033322622525024,0.09063777143395363,0.36544492102133785,1.7959380060927105e-05,0.8079627936372997,4.963782149128272,1.117352057367197,1.446490082847176,3.851884761517102e-10,0.4445360732882171,2.2313329030953642e-06,9.744041111297945e-06,0.42292303473995807
1b733d40,10.86912695539424,5.8,0.08264980685772874,0.09800653285678945,0.13896490218205793,2.4627926410843464,3.78237033640808,4.157289242406521,0.04058056858978359,0.12471904512567389,0.08392878354462406,0.16941296098568473,0.04067785404005956,0.03322368952730609,0.24470611483680976,0.014888394130152324,2.447904246954194,0.39095003763335706,0.49459635554320236,2.8968239432315204,1.8733379979624452,2.283951244444076,0.0025862544436759016,0.008797070056349039,0.005125469090179552,0.004683181239356325,0.0030835062533389824,0.002012390384207895,0.005561630532969089,0.0,0.012134554045564135,0.0,0.0,0.0,0.0,0.0,0.6315985046681253,167.43061671408037,4.057726264495215,3.7710235558412926,33.16429152025082,2.9168580458509084,2.8852256737685638,1.006185437949972,0.00017616480980581215,1.8735440183825882e-06,0.0004428655948038643,7.136635797388176,0.003420747143034988,0.5839111641662773,1.6644773109911984e-05,0.25486804691046455,5.40565552673226,1.0553791173599936,1.3226839307093823,8.622165689179107e-10,0.24352439318782843,1.1016921147249649e-06,0.00014603789455018803,0.5852761077462877
