timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene1_f30,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,vel_scene4_f10,vel_scene4_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-28T10:21:43,1.5,16,323a68e7,6.037759,0.0328,0.0686,0.0604,0.1020,0.0256,0.0664,0.0575,0.003406,0.007014,0.004154,0.003112,0.007760,0.001912,0.001761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0,3.5,7.6,6.7,13.4,1.5,15.9,0.660177165014265,0.00011076850125357219,1.6454970285087055e-06,0.0003926508995283372,9.80256979360518,0.03197924190656906,0.4243507953574993,4.577306022737634e-05,0.7534375353717266,5.3416998991521645,0.7262601246185152,1.2090323317970482,4.700933941933987e-10,0.5141203651854191,1.5312252635230296e-06,5.9291811299591797e-05,0.44271718544655014
2026-02-28T10:26:02,5.8,64,8a8a03db,2.033640,0.0334,0.0980,0.0695,0.1346,0.0628,0.0785,0.1904,0.001982,0.007947,0.002446,0.003519,0.000394,0.004923,0.002874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.7,3.9,5.4,7.8,4.2,2.0,3.2,0.579766636573222,0.00013202202526743339,1.1803653873454387e-06,0.0005516513659290798,7.984633510203229,0.4538418884597439,0.23408241474143673,3.7250327398656076e-05,0.5781142000354202,5.030565093248661,0.9209524341540019,1.2503784472606745,7.692232134678857e-10,0.14382120228114242,1.4024057422189366e-06,2.965728818904121e-06,0.5816644897982358
2026-02-28T10:44:07,23.9,288,74995638,1.449985,0.0313,0.0844,0.0623,0.1223,0.0786,0.0866,0.1910,0.001847,0.006455,0.002512,0.005771,0.004815,0.003338,0.001691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.4,13.5,7.4,5.1,6.9,1.6,6.7,0.44226850026971637,8.875476931305353e-05,1.5825046732346694e-06,0.0004075813720490209,3.1126131398007475,0.3247915962283623,0.32572185357454814,4.9248820731070115e-05,0.6652831345473006,5.201595633276633,1.0965000014611932,1.2998938495179873,7.317486996782295e-10,0.3520946144478163,1.2539574977243687e-06,1.107022761193777e-05,0.5446891568686146
2026-02-28T10:50:20,30.1,368,e06af355,1.319357,0.0388,0.0872,0.0714,0.1057,0.0764,0.0632,0.1697,0.005325,0.004841,0.005508,0.008198,0.005011,0.000916,0.004389,0.000000,0.064039,0.000000,0.000000,0.000000,0.000000,0.000000,3.9,6.8,14.1,7.4,11.4,1.0,11.4,0.5068508203571869,0.00014074636106781632,1.5802948365383261e-06,0.0005453386813131094,4.691936627018118,0.4416777997764746,0.3545615611336524,3.299423014719404e-05,0.3266773190275754,5.342351616972702,1.3944381504529229,1.0430868407794762,8.016968087169938e-10,0.3264543838462632,1.6682148781903075e-06,2.6123783796533306e-05,0.63960193454719
2026-02-28T10:58:17,38.1,464,29b6f591,1.038074,0.0415,0.0802,0.0639,0.1185,0.1258,0.0729,0.1958,0.006566,0.005664,0.006066,0.006703,0.002263,0.004943,0.003956,0.000000,0.001236,0.000000,0.000000,0.000000,0.000000,0.000000,3.5,10.2,2.7,1.5,4.3,3.3,2.7,0.44619946055822846,0.0001420864153134749,1.8072591678189494e-06,0.0006272802417902798,4.218016898190198,0.27557280647413446,0.3436874931997601,1.9270511595444553e-05,0.5722949233014656,5.4980728531351355,1.2607009805243437,1.2668205641624004,7.269613566035964e-10,0.2956260314814864,1.5791982556230842e-06,1.3482933711730397e-08,0.5245150038734567
2026-02-28T11:00:48,40.6,496,70ef51e5,0.837651,0.0386,0.0970,0.0629,0.1330,0.0939,0.0750,0.1514,0.007165,0.003044,0.002425,0.009496,0.004682,0.003331,0.006495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.1,9.2,1.7,5.7,5.8,5.4,9.6,0.4701304991209892,0.00012142670188806048,2.295096984791579e-06,0.000613205972495056,3.6574374697378267,0.22426614995925429,0.3232735536673549,2.2579129744416462e-05,0.7221993660180718,5.536666296584633,1.1514743010706447,1.14986392901044,9.017920985244957e-10,0.17410820217608192,1.928463191282716e-06,1.054310610246821e-05,0.4750080610066184
