,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.471875E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.367067E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.471875E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.367067E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.471875E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.367067E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.471875E-03,3.272590E-03,0.000000E+00,-3.188250E-02,-3.367067E-03,3.272590E-03,0.000000E+00,-3.188250E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.471875E-03,3.230897E-03,0.000000E+00,-4.169250E-02,-3.367067E-03,3.230897E-03,0.000000E+00,-4.169250E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-03,3.471875E-03,3.179395E-03,0.000000E+00,-5.150250E-02,-3.367067E-03,3.179395E-03,0.000000E+00,-5.150250E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-03,3.471875E-03,3.118083E-03,0.000000E+00,-6.131250E-02,-3.367067E-03,3.118083E-03,0.000000E+00,-6.131250E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-03,3.471875E-03,3.046960E-03,0.000000E+00,-7.112250E-02,-3.367067E-03,3.046960E-03,0.000000E+00,-7.112250E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-03,3.471875E-03,2.966027E-03,0.000000E+00,-8.093250E-02,-3.367067E-03,2.966027E-03,0.000000E+00,-8.093250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-02,3.471875E-03,2.875285E-03,0.000000E+00,-9.074250E-02,-3.367067E-03,2.875285E-03,0.000000E+00,-9.074250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-02,3.471875E-03,2.774732E-03,0.000000E+00,-1.005525E-01,-3.367067E-03,2.774732E-03,0.000000E+00,-1.005525E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-02,3.471875E-03,2.664370E-03,0.000000E+00,-1.103625E-01,-3.367067E-03,2.664370E-03,0.000000E+00,-1.103625E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-02,3.471811E-03,2.612094E-03,-6.476444E-05,-5.227578E-02,-3.367132E-03,2.612053E-03,-6.476432E-05,-5.231673E-02,0.000000E+00,0.000000E+00,-3.430757E-04
1.400000E-02,3.471715E-03,2.594822E-03,-9.614853E-05,-1.727231E-02,-3.367228E-03,2.594744E-03,-9.614821E-05,-1.730896E-02,0.000000E+00,0.000000E+00,-6.501267E-04
1.500000E-02,3.471609E-03,2.589838E-03,-1.051210E-04,-4.983466E-03,-3.367333E-03,2.589739E-03,-1.051208E-04,-5.004852E-03,0.000000E+00,0.000000E+00,-8.292975E-04
1.600000E-02,3.471500E-03,2.589148E-03,-1.091871E-04,-6.902357E-04,-3.367442E-03,2.589038E-03,-1.091870E-04,-7.011944E-04,0.000000E+00,0.000000E+00,-9.211078E-04
1.700000E-02,3.471390E-03,2.589930E-03,-1.101625E-04,7.814806E-04,-3.367552E-03,2.589814E-03,-1.101624E-04,7.758943E-04,0.000000E+00,0.000000E+00,-9.679092E-04
1.800000E-02,3.471282E-03,2.591190E-03,-1.083815E-04,1.259865E-03,-3.367661E-03,2.591071E-03,-1.083814E-04,1.256500E-03,0.000000E+00,0.000000E+00,-9.961032E-04
1.900000E-02,3.471176E-03,2.592580E-03,-1.061148E-04,1.390507E-03,-3.367767E-03,2.592459E-03,-1.061147E-04,1.388021E-03,0.000000E+00,0.000000E+00,-1.016933E-03
2.000000E-02,3.471071E-03,2.593981E-03,-1.047976E-04,1.401022E-03,-3.367872E-03,2.593858E-03,-1.047976E-04,1.398887E-03,0.000000E+00,0.000000E+00,-1.034823E-03
2.100000E-02,3.470966E-03,2.595353E-03,-1.043788E-04,1.371648E-03,-3.367976E-03,2.595227E-03,-1.043787E-04,1.369622E-03,0.000000E+00,0.000000E+00,-1.051795E-03
2.200000E-02,3.470862E-03,2.596683E-03,-1.045809E-04,1.330377E-03,-3.368080E-03,2.596556E-03,-1.045809E-04,1.328349E-03,0.000000E+00,0.000000E+00,-1.068784E-03
2.300000E-02,3.470757E-03,2.597970E-03,-1.051590E-04,1.286834E-03,-3.368186E-03,2.597840E-03,-1.051589E-04,1.284755E-03,0.000000E+00,0.000000E+00,-1.086199E-03
2.400000E-02,3.470651E-03,2.599214E-03,-1.059418E-04,1.244215E-03,-3.368292E-03,2.599082E-03,-1.059418E-04,1.242066E-03,0.000000E+00,0.000000E+00,-1.104199E-03
2.500000E-02,3.470544E-03,2.600418E-03,-1.068200E-04,1.203478E-03,-3.368398E-03,2.600284E-03,-1.068199E-04,1.201257E-03,0.000000E+00,0.000000E+00,-1.122812E-03
2.600000E-02,3.470436E-03,2.601582E-03,-1.077265E-04,1.164818E-03,-3.368506E-03,2.601446E-03,-1.077264E-04,1.162526E-03,0.000000E+00,0.000000E+00,-1.142008E-03
