,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.449228E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.390439E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.449228E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.390439E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.449228E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.390439E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.449228E-03,3.272590E-03,0.000000E+00,-3.188250E-02,-3.390439E-03,3.272590E-03,0.000000E+00,-3.188250E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.449228E-03,3.230897E-03,0.000000E+00,-4.169250E-02,-3.390439E-03,3.230897E-03,0.000000E+00,-4.169250E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-03,3.449228E-03,3.179395E-03,0.000000E+00,-5.150250E-02,-3.390439E-03,3.179395E-03,0.000000E+00,-5.150250E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-03,3.449228E-03,3.118083E-03,0.000000E+00,-6.131250E-02,-3.390439E-03,3.118083E-03,0.000000E+00,-6.131250E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-03,3.449228E-03,3.046960E-03,0.000000E+00,-7.112250E-02,-3.390439E-03,3.046960E-03,0.000000E+00,-7.112250E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-03,3.449228E-03,2.966027E-03,0.000000E+00,-8.093250E-02,-3.390439E-03,2.966027E-03,0.000000E+00,-8.093250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-02,3.449228E-03,2.875285E-03,0.000000E+00,-9.074250E-02,-3.390439E-03,2.875285E-03,0.000000E+00,-9.074250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-02,3.449228E-03,2.774732E-03,0.000000E+00,-1.005525E-01,-3.390439E-03,2.774732E-03,0.000000E+00,-1.005525E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-02,3.449228E-03,2.664370E-03,-4.336809E-16,-1.103625E-01,-3.390439E-03,2.664370E-03,-4.336809E-16,-1.103625E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-02,3.449148E-03,2.612069E-03,-8.053301E-05,-5.230080E-02,-3.390520E-03,2.612026E-03,-8.053287E-05,-5.234449E-02,0.000000E+00,0.000000E+00,-3.659620E-04
1.400000E-02,3.449026E-03,2.594775E-03,-1.213620E-04,-1.729464E-02,-3.390641E-03,2.594692E-03,-1.213616E-04,-1.733377E-02,0.000000E+00,0.000000E+00,-6.937963E-04
1.500000E-02,3.448890E-03,2.589778E-03,-1.364100E-04,-4.996762E-03,-3.390777E-03,2.589672E-03,-1.364097E-04,-5.019432E-03,0.000000E+00,0.000000E+00,-8.837054E-04
1.600000E-02,3.448749E-03,2.589080E-03,-1.409085E-04,-6.976031E-04,-3.390918E-03,2.588963E-03,-1.409083E-04,-7.093217E-04,0.000000E+00,0.000000E+00,-9.818720E-04
1.700000E-02,3.448609E-03,2.589858E-03,-1.404303E-04,7.774354E-04,-3.391059E-03,2.589734E-03,-1.404302E-04,7.712056E-04,0.000000E+00,0.000000E+00,-1.034059E-03
1.800000E-02,3.448466E-03,2.591114E-03,-1.421580E-04,1.256843E-03,-3.391201E-03,2.590988E-03,-1.421579E-04,1.253314E-03,0.000000E+00,0.000000E+00,-1.063614E-03
1.900000E-02,3.448325E-03,2.592503E-03,-1.416057E-04,1.388023E-03,-3.391342E-03,2.592373E-03,-1.416057E-04,1.385407E-03,0.000000E+00,0.000000E+00,-1.085532E-03
2.000000E-02,3.448184E-03,2.593901E-03,-1.412574E-04,1.398790E-03,-3.391484E-03,2.593769E-03,-1.412573E-04,1.396495E-03,0.000000E+00,0.000000E+00,-1.104757E-03
2.100000E-02,3.448042E-03,2.595271E-03,-1.414848E-04,1.369437E-03,-3.391625E-03,2.595137E-03,-1.414848E-04,1.367233E-03,0.000000E+00,0.000000E+00,-1.123219E-03
2.200000E-02,3.447900E-03,2.596599E-03,-1.421759E-04,1.328115E-03,-3.391767E-03,2.596463E-03,-1.421759E-04,1.325896E-03,0.000000E+00,0.000000E+00,-1.141809E-03
2.300000E-02,3.447757E-03,2.597883E-03,-1.431735E-04,1.284529E-03,-3.391911E-03,2.597745E-03,-1.431735E-04,1.282244E-03,0.000000E+00,0.000000E+00,-1.160951E-03
2.400000E-02,3.447612E-03,2.599125E-03,-1.443516E-04,1.241872E-03,-3.392055E-03,2.598984E-03,-1.443516E-04,1.239506E-03,0.000000E+00,0.000000E+00,-1.180771E-03
2.500000E-02,3.447467E-03,2.600326E-03,-1.456130E-04,1.201102E-03,-3.392200E-03,2.600183E-03,-1.456129E-04,1.198656E-03,0.000000E+00,0.000000E+00,-1.201265E-03
2.600000E-02,3.447320E-03,2.601489E-03,-1.468901E-04,1.162412E-03,-3.392347E-03,2.601343E-03,-1.468901E-04,1.159891E-03,0.000000E+00,0.000000E+00,-1.222384E-03
2.700000E-02,3.447172E-03,2.602615E-03,-1.481406E-04,1.125743E-03,-3.392496E-03,2.602466E-03,-1.481405E-04,1.123156E-03,0.000000E+00,0.000000E+00,-1.244056E-03
2.800000E-02,3.447025E-03,2.603706E-03,-1.463076E-04,1.091431E-03,-3.392642E-03,2.603554E-03,-1.463075E-04,1.088448E-03,0.000000E+00,0.000000E+00,-1.269043E-03
2.900000E-02,3.446879E-03,2.604764E-03,-1.464490E-04,1.058262E-03,-3.392788E-03,2.604610E-03,-1.464490E-04,1.055464E-03,0.000000E+00,0.000000E+00,-1.292484E-03
3.000000E-02,3.446735E-03,2.605791E-03,-1.437315E-04,1.027191E-03,-3.392932E-03,2.605634E-03,-1.437314E-04,1.024121E-03,0.000000E+00,0.000000E+00,-1.318205E-03
3.100000E-02,3.446591E-03,2.606788E-03,-1.447017E-04,9.970758E-04,-3.393077E-03,2.606628E-03,-1.447016E-04,9.941247E-04,0.000000E+00,0.000000E+00,-1.342926E-03
3.200000E-02,3.446447E-03,2.607757E-03,-1.431696E-04,9.686081E-04,-3.393220E-03,2.607594E-03,-1.431695E-04,9.655735E-04,0.000000E+00,0.000000E+00,-1.368347E-03
3.300000E-02,3.446302E-03,2.608698E-03,-1.455247E-04,9.408980E-04,-3.393365E-03,2.608532E-03,-1.455246E-04,9.382150E-04,0.000000E+00,0.000000E+00,-1.390822E-03
3.400000E-02,3.446158E-03,2.609613E-03,-1.439507E-04,9.150238E-04,-3.393509E-03,2.609444E-03,-1.439506E-04,9.120627E-04,0.000000E+00,0.000000E+00,-1.415627E-03
3.500000E-02,3.446015E-03,2.610503E-03,-1.432288E-04,8.899813E-04,-3.393653E-03,2.610331E-03,-1.432287E-04,8.870084E-04,0.000000E+00,0.000000E+00,-1.440530E-03
3.600000E-02,3.445872E-03,2.611369E-03,-1.429359E-04,8.658949E-04,-3.393796E-03,2.611194E-03,-1.429358E-04,8.629623E-04,0.000000E+00,0.000000E+00,-1.465097E-03
3.700000E-02,3.445729E-03,2.612212E-03,-1.428810E-04,8.427482E-04,-3.393938E-03,2.612034E-03,-1.428809E-04,8.398604E-04,0.000000E+00,0.000000E+00,-1.489288E-03
3.800000E-02,3.445586E-03,2.613032E-03,-1.429554E-04,8.204927E-04,-3.394081E-03,2.612851E-03,-1.429553E-04,8.176442E-04,0.000000E+00,0.000000E+00,-1.513150E-03
3.900000E-02,3.445443E-03,2.613831E-03,-1.431009E-04,7.990737E-04,-3.394224E-03,2.613648E-03,-1.431008E-04,7.962603E-04,0.000000E+00,0.000000E+00,-1.536717E-03
4.000000E-02,3.445300E-03,2.614610E-03,-1.432840E-04,7.784395E-04,-3.394368E-03,2.614423E-03,-1.432840E-04,7.756592E-04,0.000000E+00,0.000000E+00,-1.560008E-03
4.100000E-02,3.445156E-03,2.615368E-03,-1.434844E-04,7.585430E-04,-3.394511E-03,2.615179E-03,-1.434843E-04,7.557955E-04,0.000000E+00,0.000000E+00,-1.583023E-03
4.200000E-02,3.445015E-03,2.616108E-03,-1.405974E-04,7.395937E-04,-3.394652E-03,2.615916E-03,-1.405973E-04,7.366077E-04,0.000000E+00,0.000000E+00,-1.608037E-03
4.300000E-02,3.444873E-03,2.616829E-03,-1.420484E-04,7.208007E-04,-3.394794E-03,2.616634E-03,-1.420483E-04,7.181320E-04,0.000000E+00,0.000000E+00,-1.630393E-03
4.400000E-02,3.444730E-03,2.617531E-03,-1.429231E-04,7.028278E-04,-3.394937E-03,2.617334E-03,-1.429230E-04,7.002385E-04,0.000000E+00,0.000000E+00,-1.652084E-03
4.500000E-02,3.444587E-03,2.618217E-03,-1.435098E-04,6.854905E-04,-3.395080E-03,2.618017E-03,-1.435097E-04,6.829296E-04,0.000000E+00,0.000000E+00,-1.673537E-03
4.600000E-02,3.444445E-03,2.618886E-03,-1.415662E-04,6.687882E-04,-3.395222E-03,2.618683E-03,-1.415661E-04,6.661761E-04,0.000000E+00,0.000000E+00,-1.695419E-03
4.700000E-02,3.444303E-03,2.619538E-03,-1.428040E-04,6.524414E-04,-3.395365E-03,2.619333E-03,-1.428040E-04,6.499755E-04,0.000000E+00,0.000000E+00,-1.716075E-03
4.800000E-02,3.444162E-03,2.620175E-03,-1.404939E-04,6.369021E-04,-3.395505E-03,2.619967E-03,-1.404938E-04,6.342178E-04,0.000000E+00,0.000000E+00,-1.738562E-03
4.900000E-02,3.444020E-03,2.620796E-03,-1.422597E-04,6.214312E-04,-3.395647E-03,2.620587E-03,-1.422596E-04,6.190341E-04,0.000000E+00,0.000000E+00,-1.758642E-03
5.000000E-02,3.443876E-03,2.621403E-03,-1.433295E-04,6.065928E-04,-3.395791E-03,2.621191E-03,-1.433294E-04,6.042649E-04,0.000000E+00,0.000000E+00,-1.778143E-03
5.100000E-02,3.443735E-03,2.621995E-03,-1.416469E-04,5.922847E-04,-3.395932E-03,2.621781E-03,-1.416468E-04,5.899086E-04,0.000000E+00,0.000000E+00,-1.798047E-03
5.200000E-02,3.443592E-03,2.622574E-03,-1.430313E-04,5.782531E-04,-3.396075E-03,2.622357E-03,-1.430312E-04,5.760130E-04,0.000000E+00,0.000000E+00,-1.816813E-03
5.300000E-02,3.443451E-03,2.623138E-03,-1.407995E-04,5.648983E-04,-3.396216E-03,2.622919E-03,-1.407994E-04,5.624406E-04,0.000000E+00,0.000000E+00,-1.837401E-03
