,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.403903E-03,3.338807E-03,0.000000E+00,-1.226250E-02,-3.435998E-03,3.338807E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.403903E-03,3.326545E-03,0.000000E+00,-1.226250E-02,-3.435998E-03,3.326545E-03,0.000000E+00,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.403903E-03,3.304472E-03,0.000000E+00,-2.207250E-02,-3.435998E-03,3.304472E-03,0.000000E+00,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.403903E-03,3.272590E-03,0.000000E+00,-3.188250E-02,-3.435998E-03,3.272590E-03,0.000000E+00,-3.188250E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.403903E-03,3.230897E-03,0.000000E+00,-4.169250E-02,-3.435998E-03,3.230897E-03,0.000000E+00,-4.169250E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-03,3.403903E-03,3.179395E-03,0.000000E+00,-5.150250E-02,-3.435998E-03,3.179395E-03,0.000000E+00,-5.150250E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-03,3.403903E-03,3.118083E-03,0.000000E+00,-6.131250E-02,-3.435998E-03,3.118083E-03,0.000000E+00,-6.131250E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-03,3.403903E-03,3.046960E-03,0.000000E+00,-7.112250E-02,-3.435998E-03,3.046960E-03,0.000000E+00,-7.112250E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-03,3.403903E-03,2.966027E-03,0.000000E+00,-8.093250E-02,-3.435998E-03,2.966027E-03,0.000000E+00,-8.093250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-02,3.403903E-03,2.875285E-03,0.000000E+00,-9.074250E-02,-3.435998E-03,2.875285E-03,0.000000E+00,-9.074250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-02,3.403903E-03,2.774732E-03,0.000000E+00,-1.005525E-01,-3.435998E-03,2.774732E-03,0.000000E+00,-1.005525E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-02,3.403903E-03,2.664370E-03,0.000000E+00,-1.103625E-01,-3.435998E-03,2.664370E-03,0.000000E+00,-1.103625E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-02,3.403855E-03,2.611758E-03,-4.843415E-05,-5.261248E-02,-3.436046E-03,2.611728E-03,-4.843408E-05,-5.264197E-02,0.000000E+00,0.000000E+00,-2.470152E-04
1.400000E-02,3.403775E-03,2.594181E-03,-7.984501E-05,-1.757629E-02,-3.436126E-03,2.594126E-03,-7.984485E-05,-1.760211E-02,0.000000E+00,0.000000E+00,-4.632753E-04
1.500000E-02,3.403684E-03,2.589048E-03,-9.046136E-05,-5.133544E-03,-3.436217E-03,2.588977E-03,-9.046121E-05,-5.149243E-03,0.000000E+00,0.000000E+00,-5.947817E-04
1.600000E-02,3.403599E-03,2.588213E-03,-8.546305E-05,-8.347811E-04,-3.436302E-03,2.588137E-03,-8.546299E-05,-8.398594E-04,0.000000E+00,0.000000E+00,-6.373213E-04
