,mass_A,,,,mass_C,,,,mass_B,,mass_C
t,x,y,vx,vy,x,y,vx,vy,θ,ω,θ
1.000000E-03,3.496541E-03,3.338807E-03,-6.249524E-05,-1.226250E-02,-3.341133E-03,3.338807E-03,-6.635068E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-03,3.496478E-03,3.326545E-03,-6.249524E-05,-1.226250E-02,-3.341200E-03,3.326545E-03,-6.635068E-05,-1.226250E-02,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-03,3.496333E-03,3.304472E-03,-1.458286E-04,-2.207250E-02,-3.341355E-03,3.304472E-03,-1.548122E-04,-2.207250E-02,0.000000E+00,0.000000E+00,0.000000E+00
4.000000E-03,3.496103E-03,3.272590E-03,-2.291772E-04,-3.188250E-02,-3.341598E-03,3.272590E-03,-2.432591E-04,-3.188250E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.000000E-03,3.495791E-03,3.230898E-03,-3.125498E-04,-4.169250E-02,-3.341929E-03,3.230898E-03,-3.316831E-04,-4.169250E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-03,3.495395E-03,3.179395E-03,-3.959551E-04,-5.150250E-02,-3.342350E-03,3.179395E-03,-4.200758E-04,-5.150250E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-03,3.494916E-03,3.118083E-03,-4.794017E-04,-6.131250E-02,-3.342858E-03,3.118083E-03,-5.084289E-04,-6.131250E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-03,3.494353E-03,3.046960E-03,-5.628985E-04,-7.112250E-02,-3.343455E-03,3.046960E-03,-5.967341E-04,-7.112250E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-03,3.493706E-03,2.966028E-03,-6.464542E-04,-8.093250E-02,-3.344140E-03,2.966028E-03,-6.849829E-04,-8.093250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-02,3.492976E-03,2.875285E-03,-7.300773E-04,-9.074250E-02,-3.344913E-03,2.875285E-03,-7.731671E-04,-9.074250E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-02,3.492162E-03,2.774733E-03,-8.137766E-04,-1.005525E-01,-3.345774E-03,2.774733E-03,-8.612783E-04,-1.005525E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-02,3.491265E-03,2.664370E-03,-8.975608E-04,-1.103625E-01,-3.346723E-03,2.664370E-03,-9.493080E-04,-1.103625E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-02,3.490859E-03,2.607062E-03,-4.059019E-04,-5.730758E-02,-3.347153E-03,2.607062E-03,-4.291237E-04,-5.730765E-02,0.000000E+00,0.000000E+00,-6.285764E-07
1.400000E-02,3.490732E-03,2.585172E-03,-1.270025E-04,-2.189088E-02,-3.347287E-03,2.585171E-03,-1.344000E-04,-2.189098E-02,0.000000E+00,0.000000E+00,-1.487928E-06
1.500000E-02,3.490694E-03,2.577516E-03,-3.744228E-05,-7.655458E-03,-3.347327E-03,2.577516E-03,-3.980498E-05,-7.655548E-03,0.000000E+00,0.000000E+00,-2.236363E-06
1.600000E-02,3.490686E-03,2.575502E-03,-8.589518E-06,-2.014340E-03,-3.347336E-03,2.575501E-03,-9.344773E-06,-2.014403E-03,0.000000E+00,0.000000E+00,-2.763681E-06
1.700000E-02,3.490687E-03,2.575661E-03,7.780858E-07,1.596368E-04,-3.347336E-03,2.575661E-03,5.365982E-07,1.595975E-04,0.000000E+00,0.000000E+00,-3.092746E-06
1.800000E-02,3.490690E-03,2.576616E-03,3.879361E-06,9.545138E-04,-3.347332E-03,2.576616E-03,3.802141E-06,9.544910E-04,0.000000E+00,0.000000E+00,-3.284170E-06
1.900000E-02,3.490695E-03,2.577824E-03,4.958202E-06,1.207981E-03,-3.347327E-03,2.577823E-03,4.933508E-06,1.207968E-03,0.000000E+00,0.000000E+00,-3.393065E-06
2.000000E-02,3.490701E-03,2.579077E-03,5.378972E-06,1.252904E-03,-3.347321E-03,2.579076E-03,5.371075E-06,1.252896E-03,0.000000E+00,0.000000E+00,-3.457761E-06
2.100000E-02,3.490706E-03,2.580297E-03,5.580955E-06,1.220604E-03,-3.347316E-03,2.580297E-03,5.578430E-06,1.220599E-03,0.000000E+00,0.000000E+00,-3.501452E-06
2.200000E-02,3.490712E-03,2.581460E-03,5.705778E-06,1.162414E-03,-3.347310E-03,2.581459E-03,5.704971E-06,1.162409E-03,0.000000E+00,0.000000E+00,-3.536886E-06
2.300000E-02,3.490718E-03,2.582558E-03,5.799119E-06,1.098058E-03,-3.347304E-03,2.582557E-03,5.798861E-06,1.098054E-03,0.000000E+00,0.000000E+00,-3.570498E-06
