timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f30,vel_scene2_f30,vel_scene4_f30,vel_scene_wheel_f30,lateral_scene1_f30,lateral_scene2_f30,lateral_scene4_f30,lateral_scene_wheel_f30,tumble_scene1_f30,tumble_scene2_f30,tumble_scene4_f30,tumble_scene_wheel_f30,yaw_scene1_f30,yaw_scene2_f30,yaw_scene4_f30,yaw_scene_wheel_f30,pitch_rms_scene1_f30,pitch_rms_scene2_f30,pitch_rms_scene4_f30,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
2026-02-18T21:55:38,0.2,8,4abd809b,0.525868,0.1637,0.1773,0.2863,0.4238,0.001278,0.000975,0.012280,0.003781,0.080764,0.000000,0.000000,0.000000,1.0,1.1,6.2,2.8,39.50,5.73,5.81,2.45,0.47175674,0.0023909593,2.614145e-06,0.006518777,5.4810151,0.061368947,0.82571916,2.3484653e-05,0.13978242,5.8544664,0.83041631,1.0137193,1.2973647e-09,0.83633202
2026-02-18T21:55:50,0.4,16,4994b89c,0.090002,0.1367,0.1682,0.2819,0.4795,0.001266,0.003226,0.010490,0.004392,0.059275,0.000000,0.000000,0.000000,0.2,0.7,3.2,2.0,29.83,4.82,3.10,0.17,0.59263143,0.0018709683,3.3952372e-06,0.0030175312,9.904791,0.09405996,0.2435012,6.7758051e-05,0.47423631,4.9878728,0.80001958,1.0151252,1.1723151e-09,0.3146331
2026-02-18T21:56:24,1.0,40,37cb3868,0.011649,0.1030,0.1707,0.2583,0.4675,0.007679,0.002812,0.002265,0.012182,0.000000,0.000000,0.000000,0.000000,5.5,0.7,4.5,1.9,7.23,3.92,2.13,0.12,1.2186169,0.0019543612,2.7928956e-05,0.00089429774,1.7285403,0.67129003,0.30135766,0.00014594457,0.13617732,5.3234272,0.81891031,1.1124756,6.2867843e-10,0.77031916
2026-02-18T21:58:23,3.0,120,2181b512,0.008828,0.1316,0.1884,0.2800,0.4807,0.010366,0.004090,0.018910,0.002923,0.000000,0.000000,0.000000,0.000000,11.8,4.2,4.1,1.8,6.13,3.41,1.79,0.12,1.6296314,0.0049944526,1.886067e-05,9.0811962e-05,5.2840222,0.97544458,0.64389598,0.00010014223,0.80306146,4.5097479,0.80009778,0.93257728,5.0429248e-10,0.99119133
2026-02-18T21:59:46,4.4,176,4b920331,0.006154,0.1273,0.1975,0.2728,0.4759,0.001194,0.002833,0.004303,0.010657,0.000000,0.000000,0.000000,0.000000,11.0,1.8,3.3,0.7,6.45,3.60,1.78,0.11,1.4960449,0.0045507367,4.568529e-05,0.0003408856,3.0182983,0.9255348,0.55034408,0.00023111492,0.36766805,4.558455,0.90971352,0.93697777,5.0101414e-10,0.96646125
2026-02-18T22:00:22,4.9,200,7f9bbb64,0.005876,0.1144,0.1803,0.2691,0.4713,0.007302,0.004681,0.022289,0.009851,0.000000,0.000000,0.000000,0.000000,10.5,0.2,2.7,1.1,6.94,3.78,1.89,0.14,1.1342789,0.0064058553,3.2467804e-05,0.00039091767,3.3848702,0.68574932,0.32089678,0.00087053204,0.15124299,4.3695208,0.88384925,0.88323417,4.9373674e-10,0.78655926
2026-02-18T22:00:34,5.1,208,157b5852,0.002332,0.1216,0.1697,0.2726,0.4542,0.001149,0.003132,0.007948,0.005534,0.000000,0.000000,0.000000,0.000000,4.4,1.6,1.2,0.8,13.02,4.30,2.41,0.14,0.63267545,0.0039123647,5.9479696e-05,0.0012637432,6.1088391,0.91817302,0.18173871,0.0013969194,0.21993478,4.4498236,0.85258038,0.9376406,9.0327611e-10,0.93302598
2026-02-18T22:07:02,11.6,472,34cbe5cc,0.002087,0.1295,0.1861,0.2915,0.4691,0.009042,0.007828,0.006942,0.006345,0.000000,0.000000,0.000000,0.000000,7.0,3.0,2.5,0.2,6.36,3.44,1.85,0.13,1.141986,0.1033162,3.0221871e-05,2.9894149e-05,9.9633116,0.76460195,0.57755768,0.00062790885,0.98708356,4.859668,0.80641246,0.93740518,4.7922724e-10,0.90050015
2026-02-18T22:08:00,12.6,512,ea5554d1,0.001972,0.1186,0.1808,0.2752,0.4574,0.009367,0.008895,0.008308,0.011715,0.000000,0.000000,0.000000,0.000000,3.9,2.3,1.0,0.9,6.48,3.38,1.80,0.14,0.89978061,0.15722864,3.3867082e-05,3.8189906e-05,9.6623741,0.7334824,0.76624675,0.00040108078,0.98384293,5.0504,0.80446263,0.98903107,4.703534e-10,0.93762402
2026-02-18T22:10:10,14.8,600,6521722a,0.001474,0.1219,0.1802,0.2793,0.4609,0.004509,0.007508,0.013152,0.002939,0.000000,0.000000,0.000000,0.000000,3.0,4.7,1.8,1.1,7.89,3.48,1.99,0.14,0.85390944,0.093933901,5.3484428e-05,4.5766028e-05,9.4182536,0.72826567,0.69180699,0.0008050983,0.79219771,5.2790195,0.80571172,1.0500929,5.6567102e-10,0.9161842
