id,cost,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
a1a3e17b,38.760002889561626,-0.01962207736298164,0.09176013738099166,0.09733187241663309,-0.014581092818388285,22.392870201914544,2.283144628625056,3.9185406620302583,9.862790027315992,-0.030449462184403066,-0.018348292842417853,-0.010068477062124,0.06502726343909555,0.1221889073067009,0.08806424139717856,0.0427398888027837,0.1404430251594662,0.10881270328764936,0.007224125450656304,-0.03638631108743287,11.990184718567427,5.601191547387477,4.801493935959641,0.3965620811446681,0.25220128498703703,1.634381262493351,1.5989457532446743,0.9082808318051461,1.4113140769804382,4.430421893436842,5.432368133879151,0.037662031924230135,0.03189537650668586,0.015102998300938789,0.029178122462951497,0.0640829230962184,0.02536320109938001,0.03498791274666262,0.06211336715163335,0.055661571021252576,0.053553618190139554,0.10600556136464549,0.0,0.08687653413393723,0.0018729097783065692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735996782657958,9.86866867546814,9.15648570692056,6.9123424393755375,6.272663568684131,5.5973015469713,2.546062500868116,2.6689103255634183,2.630681620551121,1.748084418254848,2.1322524002887686,0.0016960559555779075,0.021405635666147286,1.888884328865864e-05,0.004354060928873476,1.0218556666543306,0.8566697099593749,0.9604088874256189,0.0002155230259548843,0.24097704528411293,2.5927262161096856,0.8490676632113583,1.4992508603400951,2.3182052374655238e-10
a5f3b8d3,1000000.0,0.15200053322734555,0.21237533705128986,0.2085342857147976,0.4079289731472822,1000054.0268358346,4.210139035890638,0.12749828331536095,1.6960804227183188,0.00658687056983823,0.4494147291121984,0.0,0.04683561733074633,0.1460459111929542,0.444244482630169,0.10631867400824398,0.25249398304043336,0.2667902000957155,0.11767667395305303,0.6981812723415114,3.4584123804231877,50.568423454188476,1000000.0,0.9172707647909915,1.2428014618884942,2.050066809211152,0.0009568897806094444,0.03706933921342021,0.08947205432133129,0.14444259573638002,1.5516378269819389,0.004828976329407327,0.038281562655118326,0.0,0.006869292311300759,0.01079137783787534,0.3358147133860502,0.01570010823840237,0.018215949040289916,0.11211848117659667,0.03286206839545523,0.03171731938714824,0.0,0.07062201173723734,0.0,0.0,0.03644976183548661,0.06601355776076463,0.0,0.0,0.07256695448447645,0.0,0.06005954695431843,13.715240182410541,51.494452371257935,0.0,10.457116816150561,35.52638310011726,46.81290955097105,6.689917021613247,5.479687174362686,46.65183270061753,7.402755300068394,48.87831825959154,0.00014531953903938974,0.0003605893115452615,0.0007779443742924409,0.05175303934619418,1.9501111490797371,0.8872748206859525,0.9966666239125495,0.0008203484806606704,0.8395817480830742,5.421889928536823,0.5908425359373984,0.9553655200041343,1.866053321832759e-09
f8a65b0d,86.22512346951802,0.017844384618425108,-0.04606649511086348,-0.01817474659029034,-0.03419380480599134,30.84337581364524,27.097127227164336,14.313187314019768,12.936183294787881,0.11347622115986838,-0.03825422556423691,-0.021688841740356155,-0.06103418597841677,-0.036401549114661313,-0.040763750239512356,-0.0029180716097969676,-0.022571852025303648,-0.029034316135770406,-0.025652368998997113,-0.042735240612985566,16.49442678999465,8.109712602224961,6.239236421425622,15.246684104708917,6.190855181519698,5.659587940935721,4.863080452042963,5.1233490056984685,4.326757856278335,7.323687437114457,5.612495857673423,0.17769707809112806,0.08415710552442827,0.06378139108034057,0.10486537037894227,0.05961170452305365,0.07069863732354521,0.06521147620691815,0.06592153518013977,0.049547184358198694,0.05112133572920077,0.06349321617102525,0.07850595509970087,0.09009935125803292,0.06583724290105152,0.06312740892841623,0.0985895044766674,0.06060474857277096,0.028590148033757503,0.044899935460210164,0.10159509815064496,0.07779013179724299,0.04222925017209848,33.13133154178365,23.500898992251308,28.84701815274541,26.839925132540216,19.083218773472232,18.062194210743193,15.460100988465971,10.113492687470044,10.946389679296345,27.84074273658775,23.241703208751915,0.11452369200846375,0.0012372066572116822,2.5138987866367876e-05,0.025214679618426272,1.0414160170267122,0.9020320874627319,0.9604988550037359,0.0005759690428514239,0.7055180085748527,1.1454137779789089,1.233822914657872,1.367589411499424,1.8800859544848464e-10
69adbbfa,244.31693282201212,0.12140529187258504,-0.005124279366409559,0.016539874476361707,0.10531460435790921,204.53592940011487,16.797698677455205,10.802094965801906,4.05398810035116,0.3601150229726099,0.06220933944796989,-0.05810848680282466,-0.023399109321983823,-0.006512838404496738,0.014539109627251884,0.0021296304230683833,0.04524229850628055,0.0022476944997361875,0.05915470439119287,0.15147450432462556,193.28406750159468,2.3074592985521116,8.944402599968086,8.113486876529697,4.7161442383515535,3.9680675625739563,4.348769613071083,2.988123815338409,3.4652015373924137,1.7869599112959638,2.2670281890551958,0.6212039358052008,0.6107916380365006,0.18019623263919388,0.12800447810540805,0.12538569472982702,0.1621117844389296,0.06800568058825325,0.005228527879080783,0.04202755238603721,0.1313716713224669,0.3172529397338628,0.07629009800972467,0.060068109190792626,0.11349431222506079,0.08365809244793868,0.03248034648919824,0.08974414448374127,0.0396025255032399,0.06028747121453837,0.06915997384250497,0.08582528820909599,0.07908367413498993,36.76546810352637,37.40690844426865,34.901481798339276,31.069399245533646,27.859479895650537,32.38492415063733,23.720083728621944,29.012025635427456,23.778100754289294,34.40977042682958,34.622536081220694,0.00015451402772680045,0.00010423588252101045,0.0033430356854652864,0.06537416648984469,1.8253281252021167,0.8264310783392365,0.9754008421585244,0.0009160978550054629,0.47947919065772315,5.171492884987434,1.3848445263365712,1.310822328660584,1.6226860688309467e-10
5b151c47,1000000.0,-0.017927097576357326,-0.27400792369449045,0.024960637332442054,0.10624318456864379,1500017.9957516862,1500844.041914882,1500008.7641412055,16.725175996514345,0.018513701968518384,-0.07229499469759036,0.0,-0.7915706378250972,-0.03045313325837423,0.0,-0.040551353233795426,0.11543326523112159,0.0,-0.0658266811235244,0.278313050260812,5.199598526751652,500012.79615315935,1000000.0,840.1640320418577,500003.87788284,1000000.0,8.649794131739903,500000.11434707366,1000000.0,15.577209600271619,1.1479663962427267,0.23029255780992258,0.8992180233447209,0.0,1.3940174857970986,0.038520203515442324,0.0,0.10657727874136634,0.17830470439315885,0.0,0.36200335674756096,0.6969124455794509,0.07395047594000431,0.03689387950230274,0.0,0.07626007885373949,0.034288360539311016,0.0,0.0738261375354625,0.03303212215610862,0.0,0.058968339019313684,0.07105176142614346,37.3557886550408,20.699541230220454,0.0,39.10998319174331,19.2879370729177,0.0,36.724124953161954,19.61256924268504,0.0,35.04654210503816,39.38943291882783,0.013932581824855825,0.0002641400066629137,0.0005670446416076426,0.0010353862591057524,0.29960871448669923,0.892286917363025,0.9595413120735937,0.008723398668146108,0.6656416844102166,2.1334250732829654,1.2186651170409628,1.4927405989744962,2.2954160502569483e-09
12577b12,13.344632665184474,0.01042470806183088,0.09860660472640287,0.22309846261801103,0.1744999003597969,9.88244921376485,1.8501148947222417,0.020301679266705203,1.3421701172306209,0.01247921051048486,0.005724107001561266,0.013070806673446516,0.06133199141109331,0.09840780710658026,0.13608001566153505,0.12381328309408922,0.2522331936285353,0.2932489111314085,0.14748621271591728,0.2015135880036765,2.7182874041359057,3.664988059040258,3.4991737505886866,0.3440657730005709,0.7258734581671163,0.7801756635545545,0.015333042602178874,0.004142457177354285,0.0008261794871720421,0.029008019514361133,1.3131620977162597,0.03502298564899927,0.029487257313206557,0.07173504633828708,0.0109677895692529,0.012297237751546243,0.0031871454635769973,0.00487595563071711,0.0015793241749109414,0.02639775887260789,0.013572572257530462,0.04033488315590063,0.12407358886275208,0.06919785381555896,0.10155513998430968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.487162820552687,19.636085245523297,18.661645901405166,4.536582563441783,6.401639240143314,6.4731598359104545,1.2041322636607363,2.1381581590052954,3.928609472562062,0.13370234613548265,0.6649503157441045,0.0004672814975943108,0.01397108319689277,0.034677163477579154,0.0010993145781794896,0.8790263821749789,0.8932927747517985,0.9501331559538002,0.00020668963392546372,0.18450535294224832,2.6423686827913047,0.843606465211753,1.2159049160279198,2.475170853030528e-10
833667c7,45.31949001688798,-0.033085854720934234,0.06047437996871979,0.1513164182452982,0.017948754700678506,31.88744917842169,4.275383010743637,1.1745810170818332,7.451495526485303,-0.046659448730579395,-0.04626028621155809,-0.00633782922066521,0.06212363805869697,0.062189879683720514,0.057109622163741866,0.1128594416167726,0.1493202471572729,0.1917695659618491,0.0342857263484178,0.0016117830529392132,18.745299861198326,8.25850566726689,4.883643649956475,0.31134219175510175,1.5978754621007618,2.3661653568877736,0.09267349528391643,0.7583755389105435,0.3235319828873733,2.8770066414879034,4.5744888849973995,0.065486201407678,0.1380674816308475,0.16317817614181054,0.028468435496294645,0.04216408775802521,0.07090331924586049,0.02775451165566866,0.053663887767752515,0.09045721651710223,0.1703457734327607,0.07314412668301722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150895172347889,6.487306117415649,5.3589950844156355,5.334304146562339,4.28960091497019,5.658761235012464,2.1507493205078454,2.2800940361585464,2.1823521868168854,1.0398742789467645,1.2021248428952218,0.0002669264158879292,0.0001427513270712833,0.0002255795325901527,0.008890426463251111,0.4011074651609031,0.939157934614177,0.9755188277223357,0.0027430722724662076,0.8413668601161038,2.1411704809790217,0.80587577178442,1.1302051030133917,1.859762041671159e-11
a873b770,47.90755387798184,0.02366053454296534,-0.005389008836227752,0.027566581975499885,0.018201716308811233,13.132705966139635,16.588438235380423,9.715951679446091,8.133842657756624,0.07071193155242479,0.010255560801852751,-0.009985888725381519,-0.027632960507705088,0.00572443121978658,0.005741502779235253,0.007850357382542902,0.041374772803383496,0.03347461574057327,0.020241477954104713,0.016161954663517754,4.783897793227522,3.518363799935247,4.830444372976866,8.904250740631635,3.8046002316675374,3.8795872630812505,3.9371113464822667,3.03090223099781,2.7479381019660147,3.865726146439733,4.268116511316892,0.18018491765900577,0.05585596242941582,0.07136562990909365,0.035920743088228305,0.014112293980093438,0.03872291138975941,0.10367355265052251,0.0528113088290312,0.017281293674347345,0.07495661378016369,0.04647425203756195,0.09683019943590385,0.06965152241049696,0.0,0.002483881824252244,0.0,0.0,0.0,0.0,0.0,0.08226577392257561,0.0032045602196804283,22.91261457607091,16.40198859033844,9.28931563518415,10.677769600700524,11.762360272230033,9.472622585598518,6.5048277710718025,8.291745129793846,5.458670550669527,15.506614100126043,11.194178935663945,4.130329209191402e-05,0.00031998003692734734,0.00559626196775084,0.06592327107557888,1.8949198489339696,0.9388685127314601,0.9676487926022047,0.006444940719593421,0.1473136534399509,5.18183887403664,0.7558095727799914,0.9050269310665771,2.915365643631682e-11
7c31ea0f,23.569523838908733,0.016154605395417986,0.1948472283265784,0.2111743658514144,-0.008158069748016177,12.460849643220985,0.40286576134029783,0.16215815411671247,10.025635815583259,-0.01595207825335357,0.027163100390087624,0.0372527940495199,0.08204763409883939,0.22923444475156649,0.27325960612932926,0.08778639585974557,0.25676287949214216,0.28897382220235546,0.0001305251110084813,-0.016446664607040837,8.007034513390817,2.2516479138322123,2.202167215997956,0.16917459022589793,0.2221183293983579,0.01157284171604204,0.13469213220219373,0.01589402863710012,0.011571993277418625,5.061822394474984,4.963813421108275,0.008641058442358174,0.010266469120439875,0.03333463157450638,0.01346245681676085,0.0067868431149833465,0.08255541855656316,0.01837323742699525,0.033316665396776746,0.07692622207639488,0.0822576275997822,0.066732576757753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.950541399990212,4.833457880448304,4.207078641306608,3.3351289613077464,3.7071029146857386,4.15255515800892,1.2377967134000962,1.924284857571124,1.909254670484724,0.40638217246278296,0.3430813913020913,0.0010251245028333018,0.0081452228834028,0.05388550972627239,0.0042815319280763466,1.3732811017109758,0.8786825401722523,0.967195635410058,0.003013064775868027,0.34357064882920496,4.238957941734388,1.0499639418097841,0.6268338183958506,2.3952441889261334e-11
a2678923,36.113344621609905,0.012114663885328539,0.13121832818365076,0.06823230470100322,-0.02091974420846631,15.021931197120452,5.120550369586331,5.277420806846726,10.148196770641498,-0.022000666011508307,0.0329825813568102,0.02536207631068372,0.14443910613607286,0.1175687574369624,0.131647120977917,0.049801570929841346,0.08556885685140671,0.06932648632176161,0.014563077054557168,-0.056402565471489786,9.817018197468565,2.3152204719798157,2.8896925276720706,3.503862640992086,0.3077601206438903,1.3089276079503545,1.2662163840348197,2.092559750371515,1.9186446724403905,4.033149197408818,6.11504757323268,0.008882756926390092,0.018907481132862555,0.027487098319475812,0.03233151718180919,0.015358870549464125,0.05390598459225965,0.030546044166799832,0.0754558213521753,0.06610627789394981,0.07713268721188879,0.0705443229349588,0.1150845584630022,0.0400236614791575,0.12562109725874412,0.04735005043783448,0.0,0.06571497271010146,0.0,0.030096268039706765,0.0,0.06830908673808776,0.02755127642431826,11.919921903962027,19.891695398509547,20.388497660402592,10.530827707903345,11.2664347105481,14.085677991199525,6.668494475364287,8.356567963094731,11.699130211273506,13.210426009400074,15.648000416398105,0.012566714402740056,2.0491083193323006e-05,0.004648529464471078,0.023200348347747642,1.5667757156127353,0.807789049181908,0.99825386326403,0.0008217421491921298,0.1036056441047256,5.224294226195819,1.20925050467342,0.7486598515275547,9.150453766995013e-10
