timestamp,n_eval,id,cost,vel_scene1_f10,vel_scene1_f30,vel_scene1_f50,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,vel_scene4_f10,vel_scene4_f30,vel_scene4_f50,vel_scene_wheel_f10,vel_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
2026-02-15T09:20:19,8,12577b12,13.344633,0.0125,0.0057,0.0131,0.0613,0.0984,0.1361,0.1238,0.2522,0.2932,0.1475,0.2015,0.035023,0.029487,0.071735,0.010968,0.012297,0.003187,0.004876,0.001579,0.026398,0.013573,0.040335,0.124074,0.069198,0.101555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.49,19.64,18.66,4.54,6.40,6.47,1.20,2.14,3.93,0.13,0.66,0.0004672815,0.013971083,0.034677163,0.0010993146,0.87902638,0.89329277,0.95013316,0.00020668963,0.18450535,2.6423687,0.84360647,1.2159049,2.4751709e-10
2026-02-15T09:21:38,24,a1a09bc1,10.870688,0.0004,0.0345,0.0264,0.0703,0.1727,0.3259,0.0850,0.2717,0.5265,0.1623,0.4655,0.002612,0.022152,0.011046,0.002872,0.006116,0.032011,0.022388,0.018466,0.050114,0.019915,0.057743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.44,4.03,3.58,3.96,3.48,2.67,1.39,1.37,0.71,0.06,0.13,0.00069361745,2.8663645e-05,0.00014172485,0.0077042804,1.5268969,0.98175067,0.96296699,0.0002906716,0.39629029,2.3089716,0.54201618,0.57938684,1.9812759e-11
2026-02-15T09:23:03,40,b6cbabd3,1.805007,0.0710,0.1198,0.1172,0.1103,0.1502,0.2152,0.1093,0.2658,0.2885,0.1632,0.4747,0.000997,0.001390,0.014005,0.005392,0.001769,0.004569,0.003008,0.013687,0.040213,0.003401,0.007769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.63,6.80,5.52,2.80,3.68,3.98,0.42,1.02,2.89,0.02,0.15,0.10481349,0.0042703783,0.038992325,0.001,2,0.91166409,0.96515205,0.00037170536,0.1,2.5900173,0.5,1.0399152,1.1700777e-09
2026-02-15T09:27:05,88,95965be6,1.742274,0.0650,0.1274,0.1347,0.1271,0.1600,0.2342,0.1194,0.2660,0.4062,0.1632,0.4679,0.000559,0.006857,0.017096,0.004773,0.003958,0.026318,0.002745,0.039129,0.029619,0.005088,0.026765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.19,8.01,7.45,1.57,4.03,6.25,0.86,1.64,3.27,0.02,0.15,0.0013832458,0.1,1e-05,0.001,2,0.8,0.95,0.0001,0.1,5.4311492,0.5,1.5,6.3652938e-10
2026-02-15T10:04:26,440,1a9b1b7b,1.276468,0.0451,0.1305,0.1255,0.1224,0.1566,0.2480,0.1225,0.2490,0.4020,0.1624,0.4688,0.002597,0.007319,0.001211,0.008968,0.007183,0.013659,0.001398,0.024011,0.027732,0.004911,0.009713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.18,7.16,7.58,1.80,4.42,6.84,0.79,1.74,3.63,0.02,0.15,1e-05,1e-05,0.058782759,0.001,2,0.99,0.9650779,0.00066516228,0.1,1,0.5,1.5,5.6532778e-10
