timestamp,elapsed_min,n_eval,id,cost,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
2026-02-17T22:43:43,0.1,8,372f9c4a,14.688432,0.0010,0.0007,-0.0004,0.000188,0.000275,0.000522,0.000000,0.000000,0.000000,124.7,158.9,54.1,4.07,3.52,3.56,0.00066412795,0.0042053256,0.0081981157,0.0089204518,0.28754272,0.49497346,0.36959099,0.0001859396,0.49481579,5.0956525,0.85650499,1.0268088,1.1149834e-11,0.68158976
2026-02-17T22:43:51,0.3,16,49381f04,13.151182,0.0014,0.0011,0.0018,0.005815,0.002070,0.003227,0.000000,0.001782,0.000000,111.9,101.7,104.4,9.15,9.69,8.49,0.0025166376,0.0043694301,0.022996067,0.011677882,0.19399868,0.14191913,0.085703292,0.00021623922,0.9764533,5.6917801,0.85528928,0.90488707,1.1508081e-11,0.21545092
2026-02-17T22:43:59,0.4,24,6053838c,12.579197,0.0018,0.0033,0.0011,0.000125,0.002596,0.002252,0.000000,0.000000,0.000000,64.2,61.9,58.2,6.43,6.80,6.46,0.0019595139,0.0040091388,0.0075515834,0.0046030861,1.076718,0.030162016,0.25483835,0.00081413572,0.35215453,5.4474048,0.80785292,0.85625351,1.8833335e-11,0.27728844
2026-02-17T22:44:40,1.1,64,43d3bbb5,12.364758,0.0041,0.0042,0.0048,0.003580,0.008757,0.004806,0.000000,0.000000,0.000000,42.8,65.7,69.3,11.46,9.93,10.50,0.0030624051,0.0046613738,0.2426592,0.0010655908,1.7894041,0.68350694,0.92852803,8.3290064e-05,0.65196158,5.8244452,0.81588869,0.82447164,3.9541669e-12,0.97728677
2026-02-17T22:46:59,3.4,192,0845d6ad,11.792089,0.0082,0.0055,0.0075,0.001484,0.006806,0.003695,0.000000,0.000000,0.000000,65.3,78.8,106.4,5.14,4.42,4.48,0.0046805965,0.011917448,0.10206649,0.003547278,5.6148744,0.66614861,0.94488707,5.0822456e-05,0.87630884,4.6138946,0.80132656,0.84287565,3.8002586e-13,0.98150598
2026-02-17T22:47:08,3.5,200,f1cf3b02,11.617845,0.0074,0.0091,0.0121,0.004243,0.007262,0.010162,0.000000,0.000000,0.000000,31.0,11.6,88.9,5.67,5.86,5.93,0.0049886492,0.010064109,0.12405061,0.0015549707,4.8332851,0.91784548,0.79833398,5.7208361e-05,0.5924087,4.5318663,0.81363366,0.82323884,7.2322531e-13,0.98335239
2026-02-17T22:47:51,4.3,240,13d25c70,9.528030,0.0192,0.0234,0.0215,0.032866,0.046360,0.047892,0.000000,0.085061,0.016194,138.6,79.3,65.1,11.03,12.87,11.59,0.021850909,0.0088792801,0.12471888,0.00087843768,9.3004056,0.998984,0.83514034,5.6072046e-05,0.98264537,4.4848891,0.80975037,0.87920144,3.4700747e-13,0.99974899
2026-02-17T22:47:59,4.4,248,b15d1b7c,8.935693,0.0261,0.0424,0.0331,0.004434,0.023881,0.042097,0.000000,0.000000,0.000000,64.8,72.1,88.9,13.08,11.55,10.47,0.033630489,0.013095739,0.13354935,0.00049138228,9.9887246,0.95634611,0.97046323,3.2084638e-05,0.91395875,4.5048182,0.81561877,0.82131153,3.7340671e-12,0.99861356
2026-02-17T22:48:42,5.1,288,16ae5421,8.497004,0.0234,0.0236,0.0397,0.015966,0.024096,0.028364,0.000000,0.000245,0.055224,64.3,43.8,104.7,14.79,13.66,16.03,0.031368238,0.0068012465,0.069619206,0.00083975922,5.0992641,0.99880028,0.89843358,1.6879276e-05,0.84137707,4.2565546,0.80010855,0.92252334,3.0945349e-13,0.99978831
2026-02-17T22:48:50,5.3,296,b3edbf27,8.073525,0.0300,0.0336,0.0544,0.022638,0.016181,0.040791,0.000000,0.000000,0.000000,141.5,126.1,58.9,6.54,6.63,6.13,0.056890272,0.0060930655,0.076553796,0.0014598726,4.1924569,0.99281438,0.98998034,2.0573379e-05,0.68831772,4.2058005,0.80329537,0.82944143,7.5613357e-13,0.999829
