timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f50_flat,lateral_scene1_f50_flat,tumble_scene1_f50_flat,yaw_scene1_f50_flat,best_trial_scene1_f50_flat,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-02-25T00:44:01,0.1,16,83384521,0.882297,0.1635,0.041027,0.208139,0.4,0,0.3092786592142174,0.00957505416713978,9.294543782410579e-05,0.0028392718201234626,5.775170850245867,0.3600796106171492,0.2809886171270862,0.0005749432241615818,0.8097762659593466,5.088966215265126,0.7434567111226285,1.062221902052308,6.206122769499828e-10,30.043305860610598,3.607151998921754e-05,0.002711400256317048,0.5398618570395504
2026-02-25T00:44:05,0.1,32,11124beb,0.518386,0.1696,0.015026,0.113218,4.3,0,0.1430107205121546,0.0010407295345355317,6.727432841244802e-06,0.01441642175979727,5.640070057278143,0.4833256485086992,0.07745734200923651,0.0006521901127569568,0.6061182786362161,4.9480329501540465,0.5050090812883077,1.1948656219214988,1.3559874501680934e-09,28.909240133611036,3.684590478363237e-05,0.0020216518321018017,0.5233381247253605
2026-02-25T00:44:21,0.4,112,d0b5c19b,0.515050,0.1126,0.031229,0.023053,24.0,0,0.34920398484732584,0.0004987841795871564,1.7428402709527035e-06,0.004782042286860856,1.5548337307308446,0.08690351024935575,0.44274649785397546,0.0002988031874276117,0.9890689753865378,5.037967276840038,0.8442014113889231,0.8316478443827369,2.486748158715935e-10,30.40507674867286,8.968874345443914e-05,0.0031393726033367665,0.4911295086394265
2026-02-25T00:44:43,0.7,224,d3b15d23,0.370026,0.1350,0.050911,0.025093,47.4,1,0.05655572859100868,0.0004476765427510607,1.9706528798377985e-06,0.005717281204361251,1.4675825887860539,0.23191070404694492,0.18910912004533217,0.0004059144795958419,0.8470177736938668,5.87319513884073,0.5930015288138669,1.04170712579614,2.9008233643988896e-10,30.35808142851843,0.0009996359389839455,0.0018939812918277346,0.37714448400886136
2026-02-25T00:44:49,0.9,256,79007cfa,0.211572,0.1289,0.012900,0.020387,3.3,1,0.04385293348286574,0.0006495437500364912,1.0000014493616719e-06,0.012396852616722008,5.793368509705612,0.3401304373567533,0.1575884481832896,0.0002932773202187307,0.4711866876950152,5.320182910225714,0.5690936360031561,0.9975880532542664,2.487998764330794e-10,29.75531146027403,0.0007013615026495076,0.002147274408745118,0.4441024988922702
2026-02-25T00:46:15,2.3,672,326d4397,0.186764,0.1370,0.015793,0.026234,9.2,2,0.03405502539030931,0.00012114101343414598,1.8263222166065547e-06,0.003516558548025329,8.445176596447883,0.503015345828983,0.5179653634661422,0.00014615159358334626,0.7835679254679632,5.729428949007249,0.6405882585616949,1.0352721128701177,4.6112281234458824e-10,30.58890809067696,0.000705899029510688,0.0006164689793454103,0.7603843863274222
2026-02-25T00:46:39,2.7,800,308d229d,0.183443,0.1363,0.004207,0.022888,71.0,0,0.0169466354384695,2.5522915279745747e-05,1.6396515599451057e-06,0.0043387835178098,9.73334354707624,0.3729946242978321,0.41833978073255396,0.00034538844485470973,0.8655749631891323,6.102493237424731,0.6197643088053645,1.0843740445097059,4.707322178071588e-10,30.01784516073354,0.0005188694494583927,0.00038451634951923544,0.6352540817091363
2026-02-25T00:46:42,2.7,816,01f0a601,0.137485,0.1542,0.014607,0.018815,39.6,1,0.015865645767561668,4.587991946004823e-05,2.1173111943815458e-06,0.007605810169420035,4.867333899055274,0.1345870544624193,0.5223601046281781,0.00024868711975338997,0.8084526149724074,6.0929584240198,0.5259383779604868,1.1248469094266593,3.426279094813584e-10,30.1336139454599,0.0003964665125698147,0.0004200885882253293,0.586592015229547
2026-02-25T00:46:58,3.0,896,3b2da274,0.125200,0.1369,0.011994,0.011945,15.4,1,0.010770778448165015,1.98080690247446e-05,2.0295381137449992e-06,0.009497363928486602,5.624702636973081,0.022077553301743092,0.5575385680641939,0.0006247692163488626,0.8517462257163011,6.056564280322511,0.5095768179696922,0.8212906565220949,3.6159859829420933e-10,30.17198780045872,0.000909786472267949,0.0005362574091074161,0.5672512800549158
2026-02-25T00:47:23,3.4,1024,05e036fe,0.093082,0.1577,0.002552,0.020060,17.7,0,0.016914425820015278,2.2088182084062833e-05,2.28150365058645e-06,0.005641025698880254,7.862472046922125,0.14828224440841414,0.6687940628616376,0.000335851654489078,0.9033424622744464,6.388055405545047,0.502337269975492,1.1053235731084425,3.0938344032730647e-10,30.375393109209256,0.0008716132812165351,0.00015901536020378854,0.7178391431756199
2026-02-25T00:48:04,4.1,1232,f2e0101f,0.092893,0.1531,0.007741,0.016338,26.6,2,0.013910116001133453,7.167653023438007e-06,1.8106425776468406e-06,0.005449029819566935,5.637761864869912,0.12621823700510063,0.48296691247863793,0.0003159878555998318,0.8765141943218677,6.183719729744172,0.5411602524304909,0.8878490202165917,2.2352782375171658e-10,30.028020526365022,0.0009735857906161115,0.0001163192777259932,0.5481776205676403
2026-02-25T00:48:26,4.5,1344,c166f26b,0.055425,0.1496,0.002165,0.014735,19.9,0,0.010004429579643148,8.380063921790022e-06,1.0434893783226718e-06,0.007300505651948323,3.54935600891868,0.20276926868989242,0.3672247945351632,0.0003064355055071586,0.8228320545538657,6.067427394210331,0.5549611196213902,0.8783170750068164,2.1407740330594054e-10,30.188252809054433,0.0007936921282183388,0.00019314419352859118,0.4954954377129111
