param_name,param_value,ctrl_freq,trial,rng_seed,jitter_y,crash,success,max_x,vx_m_s
sliding_friction,2.0,50.0,1,1039244864,0.0009154484011859067,False,False,0.06572078588372962,0.0
torsional_friction,1e-06,10.0,1,834661692,-0.0029572052513848943,False,True,0.3039196768698511,0.06593534071744783
sliding_friction,2.0,50.0,4,1945569732,-0.00040315793191495397,False,False,0.054171970304986695,0.0
torsional_friction,1e-06,30.0,0,823830733,-0.0019222715115411355,False,True,0.4993077473618746,0.11316436565113173
torsional_friction,1e-06,10.0,2,454055061,-0.0010255575650977497,False,True,0.30105728825637923,0.06512567158587065
torsional_friction,1e-06,10.0,3,2121593191,0.0028516940910962366,False,True,0.23908573163133942,0.05131633578139161
torsional_friction,1e-06,10.0,4,1740986560,0.0016194623125676561,False,True,0.29375629772301787,0.0646341813528234
torsional_friction,1e-06,30.0,1,443224102,0.0002329567187268661,False,True,0.49273859022217326,0.10098430181651757
torsional_friction,1e-06,30.0,2,2110762232,-0.0011350818162569256,False,True,0.5062632740966766,0.10556302858869332
torsional_friction,1e-06,10.0,5,1261041042,0.0001834366574200966,False,True,0.297559114573537,0.06412811114233749
torsional_friction,1e-06,10.0,6,880434411,0.0014857816941849008,False,True,0.3184564463534896,0.06820523046306957
torsional_friction,1e-06,10.0,8,19882262,-0.0018739500400353428,False,True,0.30112136798014116,0.06811359976819108
torsional_friction,1e-06,10.0,7,400488893,-0.0016673281666437004,False,True,0.26690974273751494,0.06091630378219561
torsional_friction,1e-06,10.0,9,1786759279,-0.0011652432620051058,False,True,0.27216086800308437,0.06208537594510334
torsional_friction,1e-06,30.0,4,1250210083,0.0008577121193143514,False,True,0.48245074606532934,0.09192472428607516
torsional_friction,1e-06,30.0,3,1730155601,-0.0006697809887241022,False,True,0.4437243216754809,0.09208451975922391
torsional_friction,1e-06,30.0,5,869603452,0.001690037931778153,False,True,0.48091119893046613,0.09992440160542129
torsional_friction,1e-06,30.0,7,9051303,-0.0010601259202030538,False,True,0.4995001090981698,0.1023495438919844
sliding_friction,2.0,50.0,9,1892003564,-0.001228004979493794,False,False,0.11583760634025851,0.0
torsional_friction,1e-06,30.0,8,1775928320,0.0015349971843459636,False,True,0.49601086702702807,0.10205863224946922
torsional_friction,1e-06,50.0,5,1772710647,-0.0010744610150180802,False,True,0.6615127333369881,0.11200406294768205
torsional_friction,1e-06,50.0,3,485779148,0.002423805441718117,False,True,0.6353155551414501,0.09620507331126173
torsional_friction,1e-06,50.0,1,1346331297,0.0017383268374505023,False,True,0.622754700097936,0.09260988870245875
torsional_friction,1e-06,50.0,0,1726937928,0.00019513973574682326,False,True,0.5598630253371627,0.07361500509909433
torsional_friction,1e-06,50.0,7,912158498,0.0022628169107209344,False,True,0.6770940894969361,0.10406254822314163
torsional_friction,1e-06,50.0,6,1392104016,0.0010032060302658371,False,True,0.5404023635289363,0.07402516932249567
torsional_friction,1e-06,50.0,4,5833630,-0.002555583031763008,False,True,0.48144234377070816,0.06586048508365777
torsional_friction,1e-06,50.0,9,51606349,-0.002153561013553608,False,True,0.7408485018826838,0.11551302421095827
torsional_friction,1e-06,30.0,9,1295982802,-0.002793975446298255,False,True,0.35667525801777494,0.061561705598350176
torsional_friction,1e-06,50.0,2,866385779,-0.0018413318164279327,False,True,0.36683717160470547,0.05402666614262005
torsional_friction,1e-06,30.0,6,488996821,-0.002048982617977907,False,True,0.2029536646833051,0.04457739143491509
torsional_friction,1e-06,50.0,8,531551867,-0.0028589467637969205,False,True,0.45544530883978074,0.06491362452013316
torsional_friction,3.1622776601683795e-05,10.0,0,741609355,-0.002464256216660342,False,True,0.2688927024088341,0.06243989983045375
torsional_friction,3.1622776601683795e-05,10.0,2,2028540854,-0.0018091732416298442,False,True,0.29270539933264567,0.06440454735910409
torsional_friction,3.1622776601683795e-05,30.0,0,350171765,0.0007546669655095284,False,True,0.5059795787643139,0.11014288219281515
torsional_friction,3.1622776601683795e-05,30.0,1,2017709895,0.0003778212147164434,False,True,0.47055690607298806,0.09594874252030712
torsional_friction,3.1622776601683795e-05,10.0,4,1167988705,0.002390199493470551,False,True,0.28075412092456004,0.061172422653839986
torsional_friction,3.1622776601683795e-05,10.0,3,1647934223,-0.0001336402404647232,False,True,0.2926100237156365,0.0630346432312218
torsional_friction,3.1622776601683795e-05,10.0,5,787382074,-0.001135379562229257,False,True,0.2938452701978191,0.061837852424219145
torsional_friction,3.1622776601683795e-05,10.0,7,2074313573,-0.0011884928653721739,False,True,0.3224891151731352,0.0717338068797143
torsional_friction,3.1622776601683795e-05,30.0,2,1637103264,0.0029561276659085594,False,True,0.4805330610584368,0.09686133371481359
torsional_friction,3.1622776601683795e-05,10.0,6,406775443,-0.0007927859581652557,False,True,0.29224174196806885,0.06295491016708321
torsional_friction,3.1622776601683795e-05,30.0,3,1256496633,0.001340131429223559,False,True,0.5187099900288019,0.11131858666537739
torsional_friction,3.1622776601683795e-05,10.0,8,1693706942,-0.001705744923446911,False,True,0.26900392199075723,0.057187436086099566
torsional_friction,3.1622776601683795e-05,10.0,9,1213761424,-0.00271426948676426,False,True,0.22874084510126583,0.056693814896493125
torsional_friction,3.1622776601683795e-05,30.0,5,395944484,0.00024420448474530947,False,True,0.4920731734003606,0.09708531715880145
torsional_friction,3.1622776601683795e-05,30.0,4,776551115,-0.0002817070114691164,False,True,0.3859453801447653,0.07142055472460546
torsional_friction,3.1622776601683795e-05,30.0,6,2063482614,-0.0005609683578385646,False,True,0.4987801441340674,0.10735482617657416
torsional_friction,3.1622776601683795e-05,10.0,1,361002724,-0.0028595368383208235,False,True,0.17707968969700238,0.043699556366886036
torsional_friction,3.1622776601683795e-05,30.0,8,1302269352,0.0005244410141172235,False,True,0.5060255833200797,0.10648403290588189
torsional_friction,3.1622776601683795e-05,30.0,7,1682875983,-0.0023662576387733503,False,True,0.4345243128301774,0.08494607826713774
torsional_friction,3.1622776601683795e-05,50.0,0,1253278960,0.0015007433323357706,False,True,0.6418751823636842,0.09925111524766425
torsional_friction,3.1622776601683795e-05,50.0,5,1299051679,8.607159567485976e-05,False,True,0.6276281139654932,0.09425336810001443
torsional_friction,3.1622776601683795e-05,50.0,4,1679658310,0.0009837899631699645,False,True,0.6184745707131479,0.09335434665578775
torsional_friction,3.1622776601683795e-05,50.0,7,438499530,-0.001745191058518326,False,True,0.6305187391944744,0.09619082449014212
torsional_friction,3.1622776601683795e-05,50.0,3,12120180,-0.0027123239607536468,False,True,0.5794793502277766,0.07744446562420793
torsional_friction,3.1622776601683795e-05,50.0,2,392726811,0.0020841866487825355,False,True,0.2383375532669928,0.04485462523107196
torsional_friction,3.1622776601683795e-05,30.0,9,822323834,-0.0020688571553203598,False,True,0.19616416081122476,0.04384121977989739
torsional_friction,0.001,10.0,0,1143034211,-0.0028255393108514845,False,True,0.2772657774588466,0.059983784675758864
torsional_friction,0.001,10.0,3,2049359079,0.00287982719066859,False,True,0.31549515654152865,0.06807260359681383
torsional_friction,0.001,10.0,1,762427580,0.002821014791830166,False,True,0.2876537435607691,0.06144570533780455
torsional_friction,0.001,10.0,2,381820949,-0.002255696952444304,False,True,0.2728682263895346,0.05850880692055294
torsional_friction,0.001,10.0,4,1668752448,-0.001969247993789595,False,True,0.29835183755842754,0.06290552773716501
torsional_friction,3.1622776601683795e-05,50.0,6,819106161,0.00018854832967110224,False,False,0.15242497870891872,0.0
torsional_friction,0.001,10.0,5,1188806930,-0.0025974687628110915,False,True,0.29384299143906106,0.06242273339549097
torsional_friction,3.1622776601683795e-05,50.0,1,773333442,-0.002010127720917568,False,False,0.1206348590286932,0.0
torsional_friction,0.001,10.0,6,808200299,0.00039808704336654916,False,True,0.30422137449802517,0.06609465565763445
torsional_friction,3.1622776601683795e-05,50.0,9,1725431029,-0.002887990135221193,False,False,0.11629397915015816,0.0
torsional_friction,0.001,10.0,8,2095131798,0.0005767103775573758,False,True,0.25773634760318015,0.06297717806202355
torsional_friction,3.1622776601683795e-05,50.0,8,57892899,-0.001988717695283547,False,False,0.10213742671061188,0.0
torsional_friction,0.001,10.0,7,328254781,-0.0015959690655509052,False,True,0.26509502619293984,0.05724393454696991
torsional_friction,0.001,30.0,2,795704209,-0.000256622407107966,False,True,0.3915684123562135,0.07276429875497273
torsional_friction,0.001,30.0,4,2082635708,-0.0003751876826001521,False,True,0.44886433948155763,0.08259112819269063
torsional_friction,0.001,30.0,1,1176310840,-0.00023880989162055688,False,True,0.430998743269904,0.08169172517631972
torsional_friction,0.001,10.0,9,1714525167,1.2639342570612121e-05,False,True,0.2844982214534209,0.060758777259770705
torsional_friction,0.001,30.0,3,315758691,0.0003148033547379966,False,True,0.4107191909668156,0.07461719170996209
torsional_friction,0.001,30.0,5,1602690190,-0.0005273082188058525,False,True,0.4061708727915289,0.07855183929843679
torsional_friction,0.001,30.0,0,1556917471,-0.0021404055573372733,False,True,0.2711688504896361,0.05192477045979373
torsional_friction,0.001,30.0,6,1222083559,-0.00010873712406047828,False,True,0.4374280743666286,0.07988447953745344
torsional_friction,0.001,30.0,8,361531410,-0.00014145056873527025,False,True,0.49760936512543746,0.09725927963599666
torsional_friction,0.001,30.0,7,742138041,-0.0019224407098423946,False,True,0.455696360140655,0.08029081241893761
torsional_friction,0.001,50.0,0,312541018,0.002980349519207456,False,True,0.49967302116735396,0.07141025293543304
torsional_friction,0.001,50.0,1,2079418035,0.0012216662952709689,False,True,0.35644597960058266,0.05403241519768523
torsional_friction,0.001,50.0,3,1218865886,0.0016397903362146103,False,True,0.3427934261714197,0.053986128145351864
torsional_friction,0.001,50.0,5,358313737,0.0013088266520250727,False,True,0.4359323306608368,0.06361447118728544
torsional_friction,0.001,30.0,9,2128408427,-0.0027033506219691587,False,True,0.19975046643447206,0.044535179181015454
torsional_friction,0.001,50.0,2,1698811404,-0.0027902217638953023,False,True,0.19969640696334737,0.043846042454356665
torsional_friction,0.001,50.0,6,2125190754,-0.0023562898066200135,False,False,0.1523777097087651,0.0
torsional_friction,0.001,50.0,9,884031974,0.0015085168645246226,False,True,0.3423471032496156,0.05410127734988682
torsional_friction,0.001,50.0,7,1645245236,-0.0020817902781762763,False,False,0.1509725391777576,0.0
torsional_friction,0.001,50.0,8,1264638605,0.0024525207845715567,False,False,0.15234992711345657,0.0
torsional_friction,0.001,50.0,4,838259255,-0.0013797364115481713,False,False,0.06599071281333062,0.0
torsional_friction,0.03162277660168379,10.0,5,1950006329,0.0012100687931722717,False,False,0.10206810996041475,0.0
