id,cost,elapsed_min,velocity_flat,velocity_step,cost_flat,cost_step,velocity_scene1_flat,velocity_scene2_flat,velocity_scene4_flat,velocity_scene_wheel_flat,velocity_scene1_step,velocity_scene2_step,velocity_scene4_step,velocity_scene_wheel_step,cost_scene1_flat,cost_scene2_flat,cost_scene4_flat,cost_scene_wheel_flat,cost_scene1_step,cost_scene2_step,cost_scene4_step,cost_scene_wheel_step,velocity_scene1_f10_flat,velocity_scene1_f30_flat,velocity_scene1_f50_flat,velocity_scene2_f10_flat,velocity_scene2_f30_flat,velocity_scene2_f50_flat,velocity_scene4_f10_flat,velocity_scene4_f30_flat,velocity_scene4_f50_flat,velocity_scene_wheel_f20_flat,velocity_scene_wheel_f30_flat,velocity_scene1_f10_step,velocity_scene1_f30_step,velocity_scene2_f10_step,velocity_scene2_f30_step,velocity_scene4_f10_step,velocity_scene4_f30_step,velocity_scene_wheel_f20_step,velocity_scene_wheel_f30_step,cost_scene1_f10_flat,cost_scene1_f30_flat,cost_scene1_f50_flat,cost_scene2_f10_flat,cost_scene2_f30_flat,cost_scene2_f50_flat,cost_scene4_f10_flat,cost_scene4_f30_flat,cost_scene4_f50_flat,cost_scene_wheel_f20_flat,cost_scene_wheel_f30_flat,cost_scene1_f10_step,cost_scene1_f30_step,cost_scene2_f10_step,cost_scene2_f30_step,cost_scene4_f10_step,cost_scene4_f30_step,cost_scene_wheel_f20_step,cost_scene_wheel_f30_step,lateral_scene1_f10_flat,lateral_scene1_f30_flat,lateral_scene1_f50_flat,lateral_scene2_f10_flat,lateral_scene2_f30_flat,lateral_scene2_f50_flat,lateral_scene4_f10_flat,lateral_scene4_f30_flat,lateral_scene4_f50_flat,lateral_scene_wheel_f20_flat,lateral_scene_wheel_f30_flat,lateral_scene1_f10_step,lateral_scene1_f30_step,lateral_scene2_f10_step,lateral_scene2_f30_step,lateral_scene4_f10_step,lateral_scene4_f30_step,lateral_scene_wheel_f20_step,lateral_scene_wheel_f30_step,tumble_scene1_f10_flat,tumble_scene1_f30_flat,tumble_scene1_f50_flat,tumble_scene2_f10_flat,tumble_scene2_f30_flat,tumble_scene2_f50_flat,tumble_scene4_f10_flat,tumble_scene4_f30_flat,tumble_scene4_f50_flat,tumble_scene_wheel_f20_flat,tumble_scene_wheel_f30_flat,tumble_scene1_f10_step,tumble_scene1_f30_step,tumble_scene2_f10_step,tumble_scene2_f30_step,tumble_scene4_f10_step,tumble_scene4_f30_step,tumble_scene_wheel_f20_step,tumble_scene_wheel_f30_step,yaw_scene1_f10_flat,yaw_scene1_f30_flat,yaw_scene1_f50_flat,yaw_scene2_f10_flat,yaw_scene2_f30_flat,yaw_scene2_f50_flat,yaw_scene4_f10_flat,yaw_scene4_f30_flat,yaw_scene4_f50_flat,yaw_scene_wheel_f20_flat,yaw_scene_wheel_f30_flat,yaw_scene1_f10_step,yaw_scene1_f30_step,yaw_scene2_f10_step,yaw_scene2_f30_step,yaw_scene4_f10_step,yaw_scene4_f30_step,yaw_scene_wheel_f20_step,yaw_scene_wheel_f30_step,best_trial_scene1_f10_flat,best_trial_scene1_f30_flat,best_trial_scene1_f50_flat,best_trial_scene2_f10_flat,best_trial_scene2_f30_flat,best_trial_scene2_f50_flat,best_trial_scene4_f10_flat,best_trial_scene4_f30_flat,best_trial_scene4_f50_flat,best_trial_scene_wheel_f20_flat,best_trial_scene_wheel_f30_flat,best_trial_scene1_f10_step,best_trial_scene1_f30_step,best_trial_scene2_f10_step,best_trial_scene2_f30_step,best_trial_scene4_f10_step,best_trial_scene4_f30_step,best_trial_scene_wheel_f20_step,best_trial_scene_wheel_f30_step,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
a931392f,777805.533810,0.6,0.0066,0.0185,10.649980,777794.883830,0.0930,0.0009,-0.0060,-0.0617,0.0834,0.0000,0.0000,0.0000,17.463116,5.625702,5.552013,2.853058,46.678533,1000000.000000,1000000.000000,1000000.000000,0.2009,0.0090,0.0692,-0.0083,0.0048,0.0061,0.0078,-0.0148,-0.0109,-0.0542,-0.0768,0.1037,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.244366,4.817459,2.327524,6.128488,5.380747,5.367870,4.708255,6.068495,5.879290,0.828729,6.901716,88.849527,4.507538,1000000.000000,1000000.000000,1000000.000000,1000000.000000,1000000.000000,1000000.000000,0.382687,0.006260,0.033443,0.012868,0.005764,0.022598,0.016296,0.002688,0.055183,0.037059,0.007612,0.103793,0.111359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046029,0.203657,0.094724,0.021855,0.022573,0.271234,0.010236,0.010758,0.010455,0.010664,0.008392,0.017228,0.286254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.5,115.5,175.8,33.8,167.1,98.6,111.6,148.0,105.9,171.3,15.8,35.5,116.3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.040300035850470185,0.0004323404574793423,1.0221112931862114e-06,0.00276409308781345,2.6527439721195942,0.4423953250975474,0.011928096914168441,1.0228677128924194e-05,0.2713291772749786,5.378613181719133,0.7922012808216252,1.3679269902595879,2.696367729235641e-10,0.44904529488988587
bae72305,972455.679798,0.6,-0.0905,0.0306,83428.054396,889027.625402,-0.2815,-0.0491,-0.0823,0.0508,0.1378,0.0000,0.0000,0.0000,272.023267,8.930035,9.404646,333333.829697,500412.947660,1000000.000000,1000000.000000,1000000.000000,-0.5861,-0.1196,-0.1387,-0.0289,-0.0590,-0.0595,-0.0402,-0.0963,-0.1105,0.0762,0.0000,0.2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,775.329796,20.805166,19.934839,9.452141,9.118580,8.219385,9.590224,9.557621,9.066094,0.744545,1000000.000000,825.895320,1000000.000000,1000000.000000,1000000.000000,1000000.000000,1000000.000000,1000000.000000,1000000.000000,0.115999,0.049445,0.213135,0.017784,0.005657,0.137178,0.068668,0.001179,0.022164,0.139870,0.000000,0.357772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133057,0.225325,0.145596,0.284007,0.020803,0.016945,0.012325,0.012043,0.011720,0.016141,0.000000,0.049539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.2,92.5,33.0,7.3,104.3,53.2,31.6,135.3,56.0,57.6,0.0,140.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.1023502390380101,0.0003346874777827069,1.0670235264690163e-05,0.006535305213611949,3.1661068216983965,0.44653183150027775,0.4998743294855668,1.1791601517320782e-05,0.281335524884549,4.82713793374801,1.1380579553203538,1.1107453196740704,1.071744100848554e-10,0.7231463736877326
cf450f67,111118.191648,0.6,0.1029,0.0679,2.805927,111115.385721,0.0424,0.1520,0.1832,0.0340,0.0277,0.1322,0.1521,-0.0045,3.609420,2.220311,1.225098,1.887571,500001.166873,4.208419,4.324702,1.819730,-0.0062,0.0467,0.0867,0.1495,0.1800,0.1265,0.1422,0.2037,0.2037,0.0356,0.0309,0.0000,0.0555,0.1220,0.1424,0.1128,0.1914,-0.0054,-0.0025,6.882341,2.403465,1.542454,3.859815,0.853919,1.947198,1.062501,1.269374,1.343418,0.614238,4.434238,1000000.000000,2.333746,8.123513,0.293325,1.936437,6.712967,0.060275,5.338639,0.018752,0.003243,0.008015,0.007575,0.036654,0.003691,0.008070,0.053902,0.014379,0.003648,0.019423,0.000000,0.016449,0.032979,0.008861,0.016111,0.033165,0.036986,0.041719,0.018270,0.019879,0.018631,0.007083,0.008890,0.010987,0.002434,0.004418,0.005766,0.001618,0.001477,0.000000,0.029267,0.259538,0.262364,0.261721,0.281795,0.023143,0.023281,147.5,154.7,171.8,175.2,179.1,162.2,178.5,179.1,159.4,165.8,15.0,0.0,178.2,5.5,15.8,11.7,11.2,11.1,14.5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1.390598960575719,4.451410282278052e-05,8.318993126518745e-06,0.0020035749453333885,1.5532243459307222,0.2229768671771554,0.13219541540956464,4.081572703714478e-05,0.20420468939185651,5.5791438936963615,1.0722432588526978,1.0182724665206193,3.4176997386432883e-10,0.32568254346197173
f9837e06,444449.489198,0.6,0.1140,0.0012,1.214040,444448.275158,0.0834,0.1061,0.1907,0.0759,-0.0118,0.0205,-0.0032,0.0000,1.124749,1.338200,0.868324,1.259476,500007.481415,2.789787,5.419474,1000000.000000,0.0322,0.1211,0.0969,0.0538,0.1328,0.1316,0.0906,0.2115,0.2701,0.0425,0.1426,0.0000,-0.0237,0.0450,-0.0040,-0.0015,-0.0050,0.0000,0.0000,1.361388,0.552296,1.460563,1.466413,1.031467,1.516720,0.874132,0.936275,0.794565,0.404340,2.969748,1000000.000000,14.962830,0.232020,5.347554,5.238283,5.600664,1000000.000000,1000000.000000,0.000847,0.016304,0.018260,0.007934,0.001656,0.013596,0.003929,0.010308,0.026860,0.013102,0.009484,0.000000,0.007617,0.063294,0.004700,0.004276,0.003298,0.000000,0.000000,0.016492,0.045483,0.224995,0.157678,0.026341,0.197719,0.005828,0.007908,0.011829,0.007014,0.004694,0.000000,0.254541,0.023821,0.036338,0.026542,0.030574,0.000000,0.000000,178.0,136.2,157.9,176.1,178.2,12.6,179.7,170.1,149.1,118.1,165.8,0.0,178.6,6.2,172.5,179.0,52.5,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0.08247289118634638,0.00027019671166633605,7.1268151816359625e-06,0.0019566664905780484,4.154264753184678,0.22625814287310003,0.9899968702088919,3.6480047889015968e-06,0.29894938289510986,5.533068488245843,0.868392631846126,1.2433951816809712,8.700063328818379e-10,0.9921611600913256
9bc7aecb,555560.646932,0.6,0.0314,0.0008,3.003620,555557.643313,0.0281,0.0434,0.0597,-0.0058,0.0000,0.0042,-0.0006,0.0000,3.066446,3.404117,3.298913,2.162859,1000000.000000,4.234608,5.115376,1000000.000000,0.0237,0.0281,0.0325,0.0252,0.0459,0.0590,0.0426,0.0686,0.0681,-0.0225,0.0278,0.0000,0.0000,0.0105,-0.0021,0.0011,-0.0023,0.0000,0.0000,2.146104,3.536532,3.516702,3.115685,3.287154,3.809513,2.576622,3.435515,3.884601,0.664763,5.159049,1000000.000000,1000000.000000,3.274354,5.194861,4.911053,5.319699,1000000.000000,1000000.000000,0.002479,0.001521,0.039895,0.007660,0.012899,0.023998,0.000986,0.036749,0.010136,0.011670,0.038061,0.000000,0.000000,0.001812,0.009234,0.027038,0.026381,0.000000,0.000000,0.023446,0.034998,0.161636,0.016950,0.024820,0.024777,0.016775,0.021151,0.221414,0.013259,0.013421,0.000000,0.000000,0.027943,0.029329,0.030191,0.028524,0.000000,0.000000,179.5,164.3,78.8,174.1,137.2,177.6,173.5,134.8,145.7,166.3,159.9,0.0,0.0,176.7,175.5,128.0,166.2,0.0,0.0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.35569050387856,0.0005025737726294747,4.473683545572919e-06,0.0010274004235017351,2.68172140580022,0.42203621256544044,0.26507555128946675,0.00013341274901309562,0.3350807146499575,4.563192802220717,0.904419619590171,0.9226606387756454,4.5741713751234327e-10,0.5752137745898755
c009227d,444449.839291,0.6,0.0764,0.0310,2.598434,444447.240857,0.0432,0.1299,0.2047,-0.0723,-0.0027,0.0816,0.0604,0.0000,4.224060,1.065653,0.946336,2.457366,500003.414178,1.630173,3.059854,1000000.000000,-0.0091,0.0078,0.1309,0.0886,0.1239,0.1773,0.1153,0.2822,0.2165,-0.0751,-0.0668,0.0000,-0.0055,0.0868,0.0764,0.1128,0.0080,0.0000,0.0000,7.514455,4.453558,0.704167,0.684241,1.216912,1.295805,0.700247,0.890278,1.248483,0.272125,6.827848,1000000.000000,6.828356,2.052913,1.207433,1.929711,4.189996,1000000.000000,1000000.000000,0.002240,0.015066,0.028894,0.002784,0.029886,0.045170,0.007975,0.045067,0.002153,0.048469,0.045800,0.000000,0.006458,0.013099,0.033019,0.008523,0.021947,0.000000,0.000000,0.011771,0.015497,0.014682,0.006775,0.008477,0.012240,0.002011,0.005074,0.005453,0.001597,0.001648,0.000000,0.026895,0.229965,0.260585,0.261892,0.023501,0.000000,0.000000,158.3,13.9,145.7,175.7,163.9,154.3,177.8,178.1,178.5,21.5,15.9,0.0,20.8,25.5,178.4,3.3,34.8,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.6795637253793058,0.00029766522170075727,3.122281387953978e-06,0.001369411124254913,2.541076421419442,0.7783306642698522,0.8208069829058932,6.0969127475769976e-05,0.11734366616307215,5.166186197519111,0.5960358721379946,1.4564335167252207,1.05765083091572e-10,0.9601963222349778
d41b81f8,14.426069,0.6,0.2048,0.1889,1.498681,12.927388,0.0781,0.1291,0.2435,0.3687,0.0445,0.1337,0.1649,0.3378,1.644872,1.481896,0.922250,1.080078,5.985667,2.402218,7.012754,21.201027,0.0671,0.1198,0.0473,0.1149,0.1686,0.1037,0.1033,0.2471,0.3800,0.3178,0.4705,0.0498,0.0391,0.1043,0.1631,0.0960,0.2339,0.2939,0.4257,1.144805,0.753264,3.036547,1.422559,0.758401,2.264730,0.725753,0.871126,1.169871,1.214491,0.811252,11.502013,0.469321,4.537624,0.266812,0.841939,13.183570,0.479307,62.644468,0.003808,0.014837,0.077109,0.005479,0.017382,0.039525,0.006670,0.035001,0.078969,0.008694,0.029013,0.000058,0.073338,0.000638,0.007816,0.000318,0.024592,0.034672,0.040551,0.003681,0.012171,0.011596,0.003318,0.004214,0.008408,0.000837,0.003347,0.005396,0.000068,0.000331,0.191125,0.232984,0.264852,0.012786,0.262470,0.283443,0.012750,0.011528,175.5,180.0,117.9,179.7,176.7,100.1,179.0,175.6,175.3,179.8,177.8,10.9,81.0,0.4,172.6,0.8,0.3,179.4,179.9,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1.1146804692793628,0.0003662336970576008,4.501353107743085e-06,0.0012846151667490445,3.2347281319756824,0.08236047148084802,0.9871932936647481,6.370694769608932e-06,0.09286980328325492,5.794799033815149,0.5215845146880248,0.963622856948843,2.6252355965641303e-10,0.9881493407072697
c1b07abb,333337.199148,0.6,0.1466,0.0532,2.171207,333335.027941,0.0392,0.1517,0.1879,0.2074,0.0192,0.1146,0.1066,-0.0007,3.840981,1.255814,1.138426,1.292378,500000.133429,0.766282,0.823141,666668.429049,-0.0083,0.0581,0.0679,0.1052,0.2078,0.1422,0.0820,0.2135,0.2681,0.2025,0.2172,0.0000,0.0385,0.0806,0.1486,0.0767,0.1366,0.0000,-0.0021,7.343706,1.996335,2.182901,1.046423,0.839930,1.881089,1.040788,1.287786,1.086704,0.889429,2.098276,1000000.000000,0.266857,1.451100,0.081465,0.054682,1.591600,1000000.000000,5.287146,0.000586,0.006203,0.020283,0.005720,0.010161,0.069858,0.010685,0.075584,0.071295,0.013447,0.027867,0.000000,0.001363,0.007351,0.002358,0.001898,0.016435,0.000000,0.037818,0.012927,0.014296,0.013759,0.007067,0.008893,0.010026,0.002904,0.004278,0.004767,0.000458,0.000516,0.000000,0.132788,0.255531,0.015275,0.027898,0.216129,0.000000,0.025248,165.0,176.4,167.4,179.2,178.2,143.6,172.4,178.4,161.1,171.0,172.3,0.0,8.7,0.7,176.0,179.3,15.7,0.0,177.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5755277064809854,7.743694954061647e-05,7.041550170170224e-06,0.004665291196486827,2.144186453671624,0.5260252561001068,0.8000217825192368,5.6936574527631475e-06,0.7503383025468857,4.794344089629284,0.7497053995880242,0.6271373821069728,1.668835513030303e-10,0.9051353734057462
