timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene1_f30,vel_scene1_f50,vel_scene2_f10,vel_scene2_f30,vel_scene2_f50,vel_scene4_f10,vel_scene4_f30,vel_scene4_f50,vel_scene_wheel_f10,vel_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping
2026-02-15T14:53:50,0.6,8,5c8c3c5f,1.112288,0.0554,0.1139,0.0942,0.1039,0.1618,0.2604,0.0959,0.2438,0.4512,0.1640,0.4746,0.001007,0.005807,0.048555,0.000490,0.001793,0.052755,0.004620,0.026164,0.032193,0.003797,0.007408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.52,4.78,4.70,2.19,2.33,4.69,0.37,1.89,2.22,0.02,0.11,0.031419129,0.00011200186,3.7139421e-05,0.0016801739,1.5317474,0.91882589,0.99897336,0.0037410624,0.75746464,2.0304488,0.50142599,1.0274699,4.0302783e-10
2026-02-15T14:54:29,1.2,16,8321f028,0.845358,0.0497,0.1121,0.1217,0.1091,0.1539,0.2665,0.0970,0.2654,0.4436,0.1637,0.4742,0.002864,0.007285,0.009149,0.001393,0.005582,0.010353,0.005345,0.006675,0.044100,0.004383,0.021087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.37,4.72,5.79,2.63,2.08,5.16,0.67,1.72,2.69,0.02,0.12,0.037902287,0.00011123258,4.0811059e-05,0.0016690721,1.3867697,0.90691855,0.9982918,0.0029664538,0.86165354,2.0615552,0.52228325,1.0787031,4.523208e-10
2026-02-15T15:11:46,18.5,240,eb35d72d,0.787916,0.0554,0.1154,0.1258,0.1114,0.1499,0.2103,0.1015,0.2695,0.3886,0.1633,0.4685,0.001762,0.001899,0.023726,0.005763,0.003077,0.059363,0.001464,0.008667,0.014930,0.004160,0.014716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.57,5.42,5.29,2.16,1.98,4.63,0.67,1.44,2.66,0.02,0.14,0.036249027,0.00014557269,8.6143075e-05,0.0011528575,1.6798647,0.92227862,0.99399744,0.0033370755,0.72839843,1.8383068,0.51056702,1.1146574,3.8960586e-10
2026-02-15T15:15:25,22.2,288,2e80b1e3,0.754159,0.0528,0.1098,0.1177,0.1107,0.1483,0.2493,0.1009,0.2627,0.3984,0.1628,0.4659,0.003443,0.005037,0.011137,0.001633,0.003780,0.031807,0.002343,0.019923,0.015743,0.002902,0.004575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.62,5.66,6.03,2.62,1.96,4.79,0.65,1.11,2.70,0.02,0.13,0.038355951,0.00015095142,8.3587746e-05,0.0012884934,1.626312,0.9375598,0.98818017,0.0035457121,0.72039698,1.7377557,0.50087734,1.1114952,3.8510756e-10
2026-02-15T15:16:02,22.8,296,304b16ac,0.713774,0.0530,0.1094,0.1137,0.1084,0.1498,0.2273,0.1008,0.2511,0.3993,0.1632,0.4696,0.002273,0.001130,0.024902,0.003735,0.002612,0.011448,0.004825,0.014773,0.020981,0.007894,0.011236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.56,5.45,5.55,2.48,1.94,4.65,0.57,1.44,2.60,0.02,0.13,0.039238491,0.0001394001,8.0980571e-05,0.0013245937,1.5956422,0.93820247,0.99247661,0.0036932645,0.74816853,1.7752126,0.50018502,1.087873,3.7199685e-10
2026-02-15T15:16:38,23.4,304,e0cc7a8a,0.641294,0.0493,0.1174,0.1178,0.1051,0.1523,0.2393,0.1004,0.2458,0.4261,0.1632,0.4674,0.003243,0.007662,0.016722,0.001567,0.008104,0.031377,0.002278,0.002483,0.054027,0.003396,0.026318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.78,5.07,4.94,2.35,2.23,4.90,0.53,1.54,2.47,0.02,0.13,0.038366043,0.00012989586,9.1512577e-05,0.0014472343,1.5910625,0.960139,0.99201083,0.0032815753,0.7799182,1.7569033,0.50351205,1.0725146,3.8185936e-10
2026-02-15T15:17:14,24.0,312,399896cc,0.577574,0.0525,0.1195,0.1191,0.1070,0.1539,0.2376,0.1017,0.2537,0.3621,0.1631,0.4685,0.001472,0.004192,0.026511,0.003190,0.002064,0.041919,0.006474,0.019807,0.032923,0.002029,0.013678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.62,5.03,4.62,2.29,1.90,4.37,0.46,1.45,2.54,0.02,0.13,0.037134057,0.00014521754,0.00010628002,0.001355958,1.6436512,0.94030833,0.99538264,0.003389939,0.73163667,1.789062,0.5043827,1.0428473,3.3034412e-10
