id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
d0c0c992,1000000.0,0.2,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0002614979762194783,0.005432328662224165,3.0114763345167153e-06,0.0037728856464702113,0.22052369946140576,0.4908369567187846,0.10992052932513735,0.00016129413330830879,0.48480943809223176,5.647127733018558,0.8050681908295749,1.1296814335170355,5.372165803452657e-11,0.5467934358961211
e0418ae2,175.09596905487996,0.2,0.018120415222350774,0.0,0.0,0.0,154.29557687039625,0,0,0,0.3032541053526158,-0.07708107278817806,-0.17181178689738544,,,,,,,,,120.02706738931093,12.478456044317312,21.790053436768012,,,,,,,,,0.7455494429818905,0.16744465525800162,0.2553903746460918,,,,,,,,,0.0,0.064325317656422,0.0015175114900447442,,,,,,,,,101.51356728972834,94.26312175754956,58.610570251076744,,,,,,,,,9.843844076093172,10.585231577904871,12.878835124011607,,,,,,,,,0.000664127954459555,0.004205325564594854,8.198115685048053e-05,0.008920451827200753,0.28754272438327566,0.4949734631215149,0.36959099402395507,0.00018593960128774045,0.4948157857018022,5.095652485047435,0.8565049851174205,1.0268087652828286,1.1149834080621329e-11,0.6815897637955074
55e00d90,1000000.0,0.2,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.009023287603830216,0.0005593166969550576,6.39161802364445e-05,0.0027348062864465503,0.09880028203548076,0.2714184987983925,0.018783112227817977,0.0006436157124550062,0.4176849502091097,5.847658444995787,0.8321434456200326,0.9898196240214481,6.849860016788594e-11,0.2851016485913516
64cf8d5f,898.1470505547508,0.2,0.05484409882773956,0.0,0.0,0.0,896.8339946859429,0,0,0,0.10046790369297084,0.03613895969753777,0.027925433092710065,,,,,,,,,891.0361428694656,1.8523894693615202,3.9454623471158525,,,,,,,,,0.43506757225774195,0.09015833063153489,0.23777192392607233,,,,,,,,,0.0691048987647073,0.06201021141956488,0.0889028211200169,,,,,,,,,125.63115327336247,99.27228097447757,152.81754554941577,,,,,,,,,36.98178007892214,34.09571025442967,33.421033754787956,,,,,,,,,0.0005351482618581149,0.0033950034419202805,5.475648275380827e-05,0.0026707779668415396,0.43217338392949395,0.2746997744943372,0.9105078397538883,5.752471833005536e-05,0.512429643712363,5.801583039545268,1.0860752497491715,1.0798687100855888,1.7436937266835086e-10,0.935000265208531
72855917,1000000.0,0.2,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0023079966298254497,0.006314805525845742,3.437203991768564e-05,0.0014023638813385445,0.22414696446476468,0.4704778441866776,0.134792215827855,0.0021037611660941584,0.5485609754672106,4.831707353520143,0.8008514669333174,0.9515748929234585,9.16769640648269e-11,0.5418398296771152
1a1da733,1000000.0,0.2,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0044095379854800975,0.003740143416186299,2.398899685410299e-05,0.0018691959390213905,0.20674662254521883,0.8267722958910894,0.6905236474442814,0.00096141098705326,0.33082392698032537,5.434700748818536,0.9771325458659189,1.1999870959943626,1.0534010063847581e-11,0.9463210696060287
d7253ed7,1000000.0,0.2,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.007232913834852856,0.004601701680193526,3.4584629674142376e-05,0.001753452568306742,0.2969415226847262,0.13080210310208518,0.9334093061608497,0.00010045831718846358,0.30635006410050813,6.0633135851145745,0.9449994540205522,0.9679597801927375,5.218611948898835e-11,0.9420261680314216
ec6bf36c,1000000.0,0.2,0.08452590376561737,0.0,0.0,0.0,248.8305141246384,0,0,0,0.2754969389420033,0.0,-0.021919227645151158,,,,,,,,,213.91004271471752,24.564595919146505,10.355875490774379,,,,,,,,,0.09020961495895616,0.24905462727503258,0.1943054131997532,,,,,,,,,0.05241314589654888,0.06951247066905965,0.0693106075411973,,,,,,,,,18.65947914178893,40.542794775320964,16.27124345375781,,,,,,,,,35.307889293652956,32.98032982756536,29.736002773159875,,,,,,,,,0.003734471380160317,0.0009729900434423199,5.410137777201257e-05,0.006367951307223459,0.16025218281491654,0.5744668877213439,0.6697384470576251,8.978223993413058e-05,0.9609819435604814,5.0628586409287095,1.0386003568459308,0.8347491081936477,2.943752967719421e-11,0.8593957996657433
d0d39030,1000000.0,0.3,0.0,0.0,0.0,0.0,3000000.0,0,0,0,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0002486458924274703,0.00195185083544653,8.186131351097653e-05,0.004257944127937142,0.07196645969913762,0.49739152807858655,0.12411840493353449,0.0003332042161803811,0.7006371555600143,5.417696269717995,0.8012517500845245,0.8592067619628599,7.154211228923209e-11,0.5597620780790602
fbcf820b,317.2325729649765,0.3,0.15512229711878017,0.0,0.0,0.0,285.6406930071694,0,0,0,0.43366770276943206,-0.04211618454454984,0.07381537313145829,,,,,,,,,276.0255708342566,7.908691314054939,1.7064308588578772,,,,,,,,,0.14306370708019256,0.08563323903831134,0.1644062788004536,,,,,,,,,0.0,0.08675749286001835,0.0,,,,,,,,,90.42779483016922,39.04578516432665,130.79003658587925,,,,,,,,,7.828272477893199,9.624077192570413,9.094381111472787,,,,,,,,,0.0033532172257986857,0.0015910949855719966,1.77177605726112e-05,0.0015908311729015026,1.9895471090328052,0.6828440908809821,0.49313617430532297,0.0004788502094470376,0.9899950243357142,5.17812808504651,0.8813252400481804,1.0150189220274926,1.1807809481646303e-10,0.8391958289448307
