id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,cost_scene1_f10,cost_scene1_f30,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,best_trial_scene1_f10,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f30,best_trial_scene2_f50,best_trial_scene4_f10,best_trial_scene4_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
5a8c14c5,4.465650238802965,12.8,0.06286597116471167,0.09443234057673329,0.13091816096700065,0.0,2.041208322820638,2.0404407022631847,0.3285900873214604,0,0.03185438764688788,0.09387755468253546,0.07217471216313118,0.10663073112475432,0.10449157844231437,0.07994109165631755,0.18189523027768378,0.3323840234827786,1.708824299337859,0.050446540757131716,0.1495965567007214,1.8403976048053314,0.022285348226444467,0.30630473909501593,0.0024325227955458006,0.008068562095767569,0.0032789913062465617,0.010783338212469299,0.004511581148788637,0.003784764853974715,0.0299799421117644,0.0,0.006335105775417064,0.0,0.0,0.08080765961268797,0.0,0.0,5.106460326303144,173.23777455519104,3.5150269193870156,30.103366200703345,176.56046952619585,12.53081140151734,16.842520623636233,2,2,0,1,0,1,1,0.5122724376322304,0.00016591879312909252,1.4950119779282018e-06,0.0006785987793517637,4.2062047614868865,0.3865289248902096,0.5921664554384353,3.166833125894295e-05,0.8332425713630154,5.439171742760649,0.8754572073509834,1.122063927813196,1.1571312358015065e-09,0.43685948573574923,1.2489731304945717e-06,2.1020853336234704e-05,0.7497467003064364
2e269a77,3.506715849147871,12.8,0.03126655927564396,0.08170539462097591,0.11706028386453782,0.0,2.428984285737215,0.9629058402413208,0.006860808704528666,0,0.02252097199574328,0.040012146555544637,0.06948065922325074,0.11388565286554066,0.06174987177413631,0.0837625147822544,0.15035805294682125,1.1294820781352266,1.2995022076019884,0.01779123233206937,0.0682728449416159,0.8768417629676355,0.0024361911334872346,0.004424617571041431,0.0022598232905724326,0.0054467186043458005,0.006295754921286808,0.010897920682575881,0.00011263137972341458,0.001265123717738796,0.0015235840563994287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4055732736725686,13.11516645761365,33.78076320165978,8.484041473647476,23.22009531881076,31.581547489533687,8.557657172168888,0,0,1,2,1,2,0,0.5754837683361415,0.00015596807587103326,1.6124597960842115e-06,0.0007588670861434361,4.107157201923154,0.2943488343504924,0.6244771076933775,2.279956324258484e-05,0.8221753699792546,5.499305202308344,0.9910189857585727,1.1240247220128239,8.68489475496979e-10,0.4280675483598437,1.164777732024032e-06,1.6055698243964338e-05,0.734949385604988
92ce479f,5.733175390400469,12.8,0.055136715446928386,0.046563455684590215,0.11048494325481396,0.0,0.1721644994979748,4.752064014144446,0.6262653591211653,0,0.03593906716509778,0.07433436372875898,0.06717002058950408,0.03580450028451129,0.03671584617975527,0.0571875887713962,0.16378229773823172,0.1323234443965353,0.03984105510143952,0.00296044912148647,2.6078376885534063,2.141265876469554,0.5521912863053381,0.07407407281582727,0.003115369430782489,0.0005909839718880898,0.003434086563113093,0.003610529215323353,0.002284427674700348,0.0028031559629055026,0.004221016053305938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.537627375636266,1.576723903040867,3.63894834243443,13.8496186576329,2.5117447121227756,4.985803041230226,42.003008698446266,0,2,1,0,0,0,0,0.5188022262213489,0.00012903436970818023,1.5607574294135145e-06,0.0007870012435887434,3.730585281701512,0.3898497486699395,0.5951277661087984,2.8951099087862757e-05,0.8784082827560034,5.487980264884113,0.9497501314938688,1.1315208275383772,1.100797536484357e-09,0.4305593139528057,1.2894738376861062e-06,8.400371233135186e-06,0.7529075919581094
a4c42b06,3.4860388028848877,12.8,0.04515025075461373,0.0788842241294296,0.1032398917472392,0.0,0.8008216331950302,2.4316302538352326,0.20796909771362124,0,0.029851706795091446,0.060448794714136014,0.06377244560220967,0.06976958978670457,0.10311063699937457,0.0689245366606398,0.1375552468338386,0.4635576562760257,0.3372639769190045,0.003938475585331192,1.0517850240382154,1.375906754211686,0.1906749689424145,0.017294128771206722,0.0018155444650120682,0.013074245276365528,0.004450182436849143,0.0002049492481349413,0.008146624756673068,0.0013930034509701365,0.00991593081351758,0.0,0.0,0.0,0.0,0.024210701909044917,0.0,0.0,27.101331414736375,15.54334459583967,27.016261599003705,14.268867319025555,163.51233908250683,23.901423293750522,21.7605702463819,1,0,0,1,1,1,2,0.4557997670840151,0.0001454644294990303,1.6995969003828252e-06,0.0007958765628802949,3.6508136969580063,0.39044940545207657,0.5830557492668471,2.4498919616299125e-05,0.7799614388715743,5.511746337703877,0.9682566720770212,1.1627584353250309,1.0687265795771357e-09,0.4639764016603208,1.1366791915536712e-06,1.7487252866757752e-05,0.7457930784973414
c1c3489e,1.4984818071061907,12.8,0.0654256639599573,0.10346321047539343,0.13278390705855353,0.0,0.8220829105417866,0.3283253841638434,0.2803366156035124,0,0.03077502106362204,0.10007630685629257,0.07241582395105538,0.11143704282181673,0.1265367646533082,0.08501699514017116,0.18055081897693587,0.40036659781261374,0.4217163127291729,0.054216549061116,0.09158833559617606,0.18252049950655136,0.00039475241672829874,0.2799418631867841,0.001590931270282371,0.0016322505576720362,0.0036261592870934205,0.00020414273345123156,0.0023217469669643913,0.004932496344904973,0.008096410647881018,0.0,0.08302042339866803,0.0,0.0,0.0,0.0,0.0,2.201651137890641,8.410885762465707,9.560431201871419,15.471438109201893,7.71615242684867,31.109599056363336,15.100628041616124,1,0,2,2,2,0,1,0.519415350591992,0.0001376235559471794,1.966912041312457e-06,0.0007257318580786673,3.869259544515837,0.34608908804673694,0.6519497785981462,2.7690489307815827e-05,0.8440275362733628,5.451387645887229,0.8864698298116148,1.0901118526266675,1.0618746133201064e-09,0.41802374964302746,1.2164072929899432e-06,1.1664858658187962e-05,0.7723409673397188
2db1e1ff,9.030336854907135,12.8,0.03495568476956457,0.05609020213469895,0.039903972268090476,0.0,1.7731500476157687,3.0659514964994417,4.091830874215281,0,0.028778638816075067,0.041132730723054074,0.0542163909737652,0.0371121075187072,0.07694210791162447,0.055383273946294165,0.024424670589886784,0.542832191827018,1.2303178557887506,0.15056222846725933,2.535101175101222,0.38028809293096044,0.6243770300494005,3.4674538441658806,0.0028541360921876557,0.0014144861703514915,0.00657901617329365,0.004161072048305322,0.002841220158778925,0.00046623320681748515,0.007101729173247994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5716763138456529,1.5237795941845989,10.360806009014649,38.819220886696634,8.62253697104154,17.76797046847176,30.015827614755253,2,0,0,1,0,2,1,0.5322021721104503,0.00014013098129686625,1.7714846338454413e-06,0.0007886081052225542,4.307798993557668,0.37082063033010004,0.5306617304603201,3.2163434531143974e-05,0.8431009818468537,5.429461772195295,0.8976497989205193,1.1467610841270897,1.0132295031544213e-09,0.45711476565244197,1.1996820719344205e-06,4.4182149390648206e-05,0.7046489772360165
cc879bb4,4.810719454037147,12.8,0.03251770924119396,0.07396192949032845,0.12546915256722968,0.0,2.090694920970238,2.4164481420801716,0.205012722940404,0,0.028465436166976176,0.03656998231541174,0.05886474450341411,0.07911500722064468,0.08390603674692657,0.07823982145001426,0.17269848368444513,0.5673278580595854,1.5233670629106524,0.052685700515135034,0.7455199171654989,1.6182425243995375,0.03755557576676704,0.16745714717363697,0.006732988147123048,0.005149888532488119,0.0048745518547629796,0.0020641359936747162,0.00041994273185046887,0.00509204428440302,0.010514927280195024,0.0,0.0,0.0,0.0,0.00938786763003671,0.0,0.0,8.018073170353377,33.73428971880723,17.268937821406258,8.185286024045624,165.6685817270942,13.387073574961299,25.791490481828852,0,1,1,1,0,1,0,0.44655777225376625,0.00013915316651416193,1.662760435614366e-06,0.0007466924979836241,4.133159025073183,0.37886749033389144,0.5865984675449253,2.5378670280522705e-05,0.8526172226890879,5.463699805783337,0.8832759901143108,1.2428925816830307,9.816170383121177e-10,0.41455082893901635,1.2022525565801032e-06,9.298628276686364e-06,0.7431642087996098
68feee44,2.473828273503619,12.8,0.048138449256466626,0.08112203307014634,0.09104703940692513,0.0,0.5082758915750549,1.4619068359056864,0.43687055955600196,0,0.03436791444110963,0.061908984071823624,0.07327582213649449,0.11936692283758712,0.05072335423635741,0.0758833109898154,0.10621076782403487,0.1985301349715651,0.30974575660348985,0.06869355858672838,0.027874709834135248,1.3653385674848229,0.06509599796568746,0.3717745615903145,0.0017046897440072017,0.00459072403601716,0.0027585444877287323,0.011247972230926377,0.00015917377800735025,0.004038160890202846,0.005342642491172934,0.0,0.009017733431153578,0.0,0.0,0.0,0.0,0.0,2.840168119015461,21.969497590198,10.613879974081154,4.5987029715103995,21.272978571950546,1.2871768794088392,9.578231901832657,1,0,2,0,1,2,0,0.46224768988044546,0.0001423876516179023,1.5268369377376615e-06,0.0007326638897754264,3.9634106535952465,0.40776740784978116,0.6000951607239375,2.8907648501885245e-05,0.8581933232058536,5.509195611588602,0.9690877698059552,1.0810171189629272,1.037392115268386e-09,0.45627875553656744,1.238999179866488e-06,9.245008297224423e-06,0.7631033109060485
4b8ab639,6.654276256510228,12.8,0.02971666200549833,0.056442027118874694,0.10101927370956587,0.0,2.6451493153034598,3.6563229439078144,0.16893525086013167,0,0.03545682915945033,0.023976494851546324,0.07427000029217935,0.037078922069570606,0.05797715899487412,0.08220812737602473,0.119830420043107,0.15119044105934373,2.493958874244116,0.08759522706151303,2.536848621796917,1.0318790950493841,0.00808885052364431,0.16084640033648737,0.001370811726043255,0.0036659681703643107,0.00242845912881159,0.00022128339595010285,0.0020871781180500605,0.0017059288244084278,0.0008148434556469813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.132107932275576,2.838147515293447,0.6449314671153202,17.917572448098273,29.73350508869772,11.334023102078802,15.7409299860948,0,0,2,0,2,0,2,0.602239862245952,0.00016417360040749376,1.6369381327693598e-06,0.0007172110216926284,4.838705323831128,0.36160690482263197,0.5565700875836321,2.6025555606253424e-05,0.8511423635611888,5.5109469850653765,0.8233595751138424,1.1877087482575777,1.0315779028326093e-09,0.4646291845526628,1.1778363877904875e-06,2.2056080202700293e-05,0.7168617487095272
f96c171c,6.420119530983449,12.8,0.040648958100420705,0.08171105709285308,0.11199703048755028,0.0,1.1710261585202204,3.117052016171576,1.9125507866939577,0,0.029017111429809245,0.05228080477103216,0.018374641228187896,0.10460612719461516,0.12215240285575617,0.03811761474142469,0.18587644623367586,0.5248059089575429,0.6462202495626775,2.5910346916501132,0.17741949755734232,0.34859782696412017,1.539910889660015,0.3726398970339427,0.0057758126412863885,0.005651680031502875,0.0037677155000686562,0.003185983804372176,0.00182774018043273,0.000884587326537511,0.005020266078726571,0.0,0.0,0.0,0.0,0.11820702231813926,0.0,0.0,5.885250446482959,3.169826384458738,1.5500689357620416,20.945991931997334,12.41706507673634,5.4078249458135,3.1309257710280627,1,0,0,0,0,0,1,0.511810681282328,0.0001355444223385537,1.8132381159186624e-06,0.0007620990480055496,3.4157859395442842,0.3921047640380959,0.6042922194383118,2.6046611473966192e-05,0.804209632732338,5.4281576162680985,0.9161231207466823,1.155923824443242,1.0075571197309977e-09,0.4826657761127157,1.1530448600439183e-06,2.848848133081941e-05,0.7593906961415473
3a108da0,2.632396034431187,13.1,0.03555746195111789,0.09586556335411539,0.11077796688572822,0.0,1.6965144422543337,0.559450436677568,0.2739672797051459,0,0.03364685200279575,0.03746807189944004,0.06135699445360484,0.09705190554687844,0.12918779006186293,0.0663644696341259,0.15519146413733054,0.2334025424940283,1.4631118997603054,0.020868470519037226,0.30520066373607113,0.23338130242245972,0.253566409062865,0.020400870642280907,0.0002587078065411477,0.0009612669853962781,0.0029365053014631954,0.007163381890188777,0.0045236651039785355,0.0036367323142228822,0.01162423406014014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.250049119274976,0.4378036780905867,35.14684748099055,2.430647145564909,45.35740734649424,40.70475060951801,41.98624907916901,0,2,0,1,0,2,2,0.4712977434085012,0.00013465644468028585,1.6359287231947333e-06,0.0007507892690064973,3.93948888884907,0.34021391541940266,0.5838252159283877,2.2268786329426693e-05,0.7258724507301002,5.433615039384447,0.9042901465560496,1.1454467861044093,1.0340974868178136e-09,0.4604478614689695,1.1556498862333539e-06,9.325030127243758e-07,0.7253552861946225
3b94ffb1,5.684906964347691,13.1,0.05144004993160562,0.08426610446386858,0.09551225670078237,0.0,2.2251438359595768,1.8770752571338951,1.5188223507547702,0,0.0315033485723611,0.07137675129085014,0.06359049558975409,0.09819084010607508,0.09101697769577659,0.038608044775242066,0.15241646862632266,0.35387523538184773,1.871268600577729,0.004735011089465413,0.28370760245972565,1.588632643584704,1.508311388703128,0.010510962051642226,0.004460609686748949,0.005825632890796578,0.004203957409957827,0.006280638181205114,0.007027400068293724,0.0018658521075197807,0.01353797880807566,0.0,0.0711240301314597,0.0,0.0,0.05720673898081808,0.0,0.0,15.208101681568682,175.61061541293074,3.644050543968859,28.658837116636658,165.39278875256215,1.7621580559151127,13.618092128358496,0,1,0,0,2,0,1,0.516117447310002,0.00016387603949590278,1.5744005778435108e-06,0.000732773035968664,4.437926890512597,0.35169164500108924,0.6043942430786208,2.4847214000517347e-05,0.7390872365964116,5.45391141527299,0.904028265947467,1.1010884531885043,1.073409975133681e-09,0.46127321632578416,1.2071991311738082e-06,1.1544909463737697e-05,0.7434650430778939
47fcc8a6,10.489176835122798,13.1,0.04808898944300104,0.07886288884514084,0.02542645713988908,0.0,1.818866539700954,2.158624037113335,6.332086348699416,0,0.028271123413185086,0.06790685547281698,0.06899007988264924,0.07849239608190048,0.0891061905708728,0.013186818473527463,0.037666095806250695,0.5825201871152819,1.2363463525856722,0.01353708617518093,0.7642693935299272,1.380817557408227,3.5789069533666913,2.753179395332725,0.003726248183079081,0.004124830799405533,0.0044943011576999555,0.00019194309460124695,0.0014509488380282517,0.000750502101395112,0.0002887662916035267,0.0,0.028356271216556504,0.0,0.0,0.00408204314490665,0.0,0.0,25.711611360157974,151.7120964535692,2.0729359885116154,3.831125324971778,160.32459190980003,0.16146270250571898,2.2103912957537415,0,2,0,2,1,0,1,0.4752675215752984,0.00014358421098324293,1.5746079868547675e-06,0.0007532217018280563,3.970410846668393,0.3537101746506574,0.585978224854887,3.242137313994327e-05,0.7954493096552996,5.448174175717952,0.9161241523582092,1.160594840620404,1.08028810321285e-09,0.5248002489819591,1.2496787648595022e-06,2.497612020805343e-05,0.7323633414281546
4f06755c,3.2889204288679714,13.1,0.028805535279400607,0.10755757570593415,0.10921336516768712,0.0,2.641869465133261,0.4441560831778069,0.04937547680734651,0,0.026938743134418536,0.03067232742438268,0.07663831662577508,0.1160312714972009,0.13000313899482646,0.08672510683562591,0.13170162349974834,0.6932602083974689,1.9486092567357922,0.14187779367141018,0.050307536852600636,0.2519707526537961,0.0008026858065841038,0.04857279100076241,0.0027583085735561758,0.009436329967654465,0.0013394376983729985,0.011061521287267248,0.019079741257608775,0.0017251782437283285,0.009962808945367684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.739289640417024,4.390741646200634,23.555662447248466,1.8836546149567814,19.245182716575105,9.042237655310682,19.216906581981604,2,1,0,0,0,2,2,0.495126362245772,0.00014591392854593012,2.110808588178797e-06,0.0008573815220026279,3.8467699175387904,0.38076793189679503,0.6128988083458717,2.9586811186806855e-05,0.7686369451969487,5.477556651958777,0.9705067094171973,1.0841239623595542,7.715648749785314e-10,0.3833814418683967,1.1225821248824538e-06,2.748503238309998e-06,0.7602332386459645
df644921,3.8599482463611556,13.1,0.050781769767162976,0.0761420970359963,0.10084312157377981,0.0,0.31985959755657745,3.123048361348836,0.35308162869261944,0,0.0395640410095185,0.061999498524807455,0.06787774375045126,0.0599822062694031,0.1005663410881345,0.0633398628570604,0.1383463802904992,0.030656949877200974,0.2892026476793765,0.006177556715929867,1.4290112293965136,1.6878595752363925,0.3392636658345091,0.01381796285811032,0.0041896139860082724,0.007344733312832103,0.004351395892149835,0.004141316328759208,0.0047863775997956555,0.0016582631526839062,0.00137719305065046,0.0,0.0,0.0,0.0,0.074180829224299,0.0,0.0,42.147582712045924,39.47378547805419,13.171961875220584,2.158213072939239,171.14629585221434,6.289282012724727,0.8900933939834732,2,2,2,2,1,0,2,0.5197366373887163,0.00013882714144058885,1.6507253563270562e-06,0.000683567560338999,4.001347093344745,0.3358340162204743,0.5600891355493783,3.138507706610186e-05,0.7849261036221967,5.502631040200789,0.9354500313597474,1.1312333050198933,1.0665405890597466e-09,0.5551337545915225,1.1693646594129912e-06,4.3155079026860826e-07,0.7077701590232963
83ee5559,6.295169397784057,13.1,0.062277547484805504,0.08271292858368794,0.05586885108131276,0.0,1.8296230966223899,1.5145048387323372,2.8256928760748767,0,0.030220205941049155,0.09433488902856185,0.0546556827124229,0.09812717372884118,0.09535592930979975,0.07352189742856004,0.03821580473406548,0.43797737912501256,1.3916457174973773,0.1390225044161319,0.2846916046713388,1.0907907296448665,0.10026252253122003,2.725430353543657,0.006472362648900854,0.015401062451072782,0.0036401671226464986,0.0008599895879325959,0.00437740034380336,0.0013181860658682877,0.004811865641206534,0.0,0.027150096469429105,0.0,0.0,0.08232489726214726,0.0,0.0,5.067017407704291,159.19699094450147,8.284177474432303,36.89023359364313,144.11833570064937,13.547860322172099,11.676742749975357,1,2,1,0,1,0,2,0.5186419424301698,0.00014102500001109009,1.7938794343029382e-06,0.0007540974872946487,4.0067752419078335,0.31651737742047575,0.5922799104134638,2.6232534086987556e-05,0.8532948672325404,5.509977302155962,0.9018581421558989,1.1299904230434008,1.1621095361280344e-09,0.4139785667528691,1.187036277532331e-06,2.8281874607772557e-05,0.7212711758999943
