id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
6dca6dc6,1000000.0,0.3,0.0,0.002105238347390561,0.0,0.0,0,14.244328129350285,0,0,,,,-0.0005002372518462103,0.008305640104899325,-0.001489687810881431,,,,,,,,,5.013740249094791,4.292559844658191,4.938028035597302,,,,,,,,,0.07484939973529924,0.005707804782589968,0.02589520810297578,,,,,,,,,0.08566201949489959,0.06847912568263391,0.0724233443033026,,,,,,,,,17.189332158103678,114.02987085065215,56.682739001257545,,,,,,,,,33.959781186743975,34.29576233768723,37.39324804335036,,,,,,0.0002614979762194783,0.005432328662224165,3.0114763345167153e-06,0.0037728856464702113,0.22052369946140576,0.4908369567187846,0.10992052932513735,0.00016129413330830879,0.48480943809223176,5.647127733018558,0.8050681908295749,1.1296814335170355,5.372165803452657e-11,0.5467934358961211
76653fd6,13.653798280002013,0.3,0.0,5.4238009578184184e-05,0.0,0.0,0,13.65379648233754,0,0,,,,-9.959020731253e-05,-3.2457742949766044e-05,0.0002947619789968486,,,,,,,,,4.849638618677958,4.530344674430468,4.273813189229113,,,,,,,,,0.0001511273016528656,0.0002984176874143399,0.0002778519050176387,,,,,,,,,0.0,0.0,0.0,,,,,,,,,70.82933451033512,122.07418312570307,101.47284871793808,,,,,,,,,4.557977223495232,3.2421295269213726,5.598909307080604,,,,,,0.000664127954459555,0.004205325564594854,8.198115685048053e-05,0.008920451827200753,0.28754272438327566,0.4949734631215149,0.36959099402395507,0.00018593960128774045,0.4948157857018022,5.095652485047435,0.8565049851174205,1.0268087652828286,1.1149834080621329e-11,0.6815897637955074
b455bfd5,1000000.0,0.3,0.0,0.0,0.0,0.0,0,3000000.0,0,0,,,,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.009023287603830216,0.0005593166969550576,6.39161802364445e-05,0.0027348062864465503,0.09880028203548076,0.2714184987983925,0.018783112227817977,0.0006436157124550062,0.4176849502091097,5.847658444995787,0.8321434456200326,0.9898196240214481,6.849860016788594e-11,0.2851016485913516
4ffc8dd5,13.762604538807043,0.3,0.0,-0.00033902277587447406,0.0,0.0,0,13.762566146535875,0,0,,,,-0.0006527244591435524,0.000510884235605738,-0.0008752281040856078,,,,,,,,,5.436310929046344,4.164956115013341,4.161299102476189,,,,,,,,,0.0012612478277838348,0.003369907916386575,0.005033718007900602,,,,,,,,,0.011170927541075664,0.018171771534302175,0.01070161465577939,,,,,,,,,113.25771990301875,62.15073707212603,18.150491406406967,,,,,,,,,13.608156947908022,16.36368734775544,14.737411141223921,,,,,,0.0005351482618581149,0.0033950034419202805,5.475648275380827e-05,0.0026707779668415396,0.43217338392949395,0.2746997744943372,0.9105078397538883,5.752471833005536e-05,0.512429643712363,5.801583039545268,1.0860752497491715,1.0798687100855888,1.7436937266835086e-10,0.935000265208531
e5c68e79,1000000.0,0.3,0.0,0.0,0.0,0.0,0,3000000.0,0,0,,,,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0023079966298254497,0.006314805525845742,3.437203991768564e-05,0.0014023638813385445,0.22414696446476468,0.4704778441866776,0.134792215827855,0.0021037611660941584,0.5485609754672106,4.831707353520143,0.8008514669333174,0.9515748929234585,9.16769640648269e-11,0.5418398296771152
8ed40f1c,1000000.0,0.3,0.0,0.0,0.0,0.0,0,3000000.0,0,0,,,,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0044095379854800975,0.003740143416186299,2.398899685410299e-05,0.0018691959390213905,0.20674662254521883,0.8267722958910894,0.6905236474442814,0.00096141098705326,0.33082392698032537,5.434700748818536,0.9771325458659189,1.1999870959943626,1.0534010063847581e-11,0.9463210696060287
8fab2204,1000000.0,0.3,0.0,-0.0005137828293894428,0.0,0.0,0,2000004.5047037366,0,0,,,,0.0,-0.0015413484881683284,0.0,,,,,,,,,1000000.0,4.504703736524258,1000000.0,,,,,,,,,0.0,0.020555798896409506,0.0,,,,,,,,,0.0,0.06673507429086738,0.0,,,,,,,,,0.0,108.82574299255806,0.0,,,,,,,,,0.0,36.18332949217361,0.0,,,,,,0.007232913834852856,0.004601701680193526,3.4584629674142376e-05,0.001753452568306742,0.2969415226847262,0.13080210310208518,0.9334093061608497,0.00010045831718846358,0.30635006410050813,6.0633135851145745,0.9449994540205522,0.9679597801927375,5.218611948898835e-11,0.9420261680314216
d8e99414,14.759492632179365,0.3,0.0,0.0002645126384037626,0.0,0.0,0,14.759338608220922,0,0,,,,-0.0007322860559806,0.0021819937360695167,-0.0006561697648776289,,,,,,,,,6.007059271621953,4.6192139346702925,4.133065401928678,,,,,,,,,0.0008744494816540547,0.003577964778036744,0.001617371346846076,,,,,,,,,0.10900871021012032,0.056937060768242356,0.038969749970716124,,,,,,,,,153.507872440495,123.60412711825285,59.875362923340695,,,,,,,,,16.130952956727185,20.3740904811491,17.183039482887718,,,,,,0.003734471380160317,0.0009729900434423199,5.410137777201257e-05,0.006367951307223459,0.16025218281491654,0.5744668877213439,0.6697384470576251,8.978223993413058e-05,0.9609819435604814,5.0628586409287095,1.0386003568459308,0.8347491081936477,2.943752967719421e-11,0.8593957996657433
fdceb791,13.131152530457495,0.6,0.0,0.00016443227941965934,0.0,0.0,0,13.131152374239104,0,0,,,,9.537691544900128e-05,0.00023074234356112175,0.00016717757924885498,,,,,,,,,4.8375251819822,4.164903887259578,4.128723304997326,,,,,,,,,0.0013901405097225964,4.3641246138883355e-05,0.0004103118771016905,,,,,,,,,0.0,0.0,0.0,,,,,,,,,51.19989200309156,91.6224190572592,82.80101401549723,,,,,,,,,6.73718571683036,6.0719041395388285,6.230738370421079,,,,,,0.000749994582586754,0.002273353996447231,0.00025979014465524766,0.010464513525845513,0.2786595886851377,0.0035336699825459857,0.37874641850007396,4.45665935685076e-05,0.605517601967253,5.768771079432477,1.1474149685502746,1.0761125907035707,5.872211731919274e-11,0.38090384899071944
10d040ed,1000000.0,0.6,0.0,0.0,0.0,0.0,0,3000000.0,0,0,,,,0.0,0.0,0.0,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.002604976107513643,0.00031391914611871735,2.3430005469027897e-05,0.0009075697429682057,0.5515879177307781,0.39301344219278667,0.44508876661673447,0.00011649745518847335,0.2544081480325589,5.375909822658103,1.0272676303797759,0.878776642543965,1.5019690150614013e-10,0.6631318316834748
