id,cost,velocity_scene4,velocity_scene2,cost_scene4,cost_scene2,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width,kp_mag
9ee3908b,1497.4524183644455,0.07545843382187067,0.08476033614091896,713.1813845562964,784.2710338081491,0.05356990537293311,0.0002087839789328524,0.001564572571760247,0.05130356488494665,1.9289011788073287,0.9591281354965399,0.9863802591659838,0.0010905993150264438,1.4222914183455767e-06
7a3cf0d1,1514.2204879009064,-0.11047418544155171,-0.342953678032901,652.42862744088,861.7918604600263,0.008026180583630162,0.0005758385806125385,0.08052039374087139,0.004826410683202239,0.11249698964995192,0.8381408979860702,0.95,0.00710980329849743,1.5779604154152262e-06
13311cf2,1517.6814255669897,0.025327452382471225,0.0650568072790022,856.338329193531,661.3430963734586,1e-05,2.7371676783486122e-05,6.724985191889252e-05,0.09002163553987606,1.7876785889744327,0.99,0.999,0.0001,9.941502295283458e-07
03a0efc0,1567.348001850979,0.04343485164973421,0.10108731600423282,851.3149810835417,716.0330207674374,0.05662019136793332,9.156745382691013e-05,0.07966483065425742,0.08725973701222291,0.45189154282873445,0.878937034212845,0.999,0.0003357048482125864,1.77779237590508e-06
fd54cc16,1573.4614820018123,0.08277064032313369,0.0891777748191412,763.7350633536679,809.7264186481445,1e-05,0.00017575356657995622,0.0009429792917496281,0.014339635829119225,0.5680054230401684,0.9569266049860895,0.9739061455919193,0.002700656486422798,1e-05
a6158a3f,1583.9320387276261,-0.004974813284893549,-0.011500596314529805,825.5862635737192,758.3457751539069,0.019084714004197898,0.03041707435083808,0.0006650914949459093,0.009461550474797954,0.6108397781929347,0.9123556549288616,0.9845834138640326,0.0003382831924897106,9.51730947775592e-06
c1ef9fc8,1591.22282770927,-0.05121262099509023,0.020826909668786368,674.4247229660616,916.7981047432083,1e-05,0.035208641610558644,1.2967355232377659e-05,0.08578152543319001,0.44945236925260523,0.8307346322473177,0.999,0.0001,2.262445788712883e-06
48cb8e80,1629.1695513622012,-0.01660935081055477,-0.0005124238216640508,863.1626373552402,766.0069140069609,0.00019014871393988115,0.02671030320204574,0.0001460440634877212,0.01074486938813814,0.5854245757776647,0.8569629726913045,0.984010023628028,0.0003187997392587596,9.44704742124621e-06
ef7196e4,1633.550184623042,-0.04731564259883876,0.02037727221223052,832.8592904277311,800.6908941953109,2.163595500154481e-05,0.008154271408705109,0.1,0.001,0.5266490334230322,0.8336195672443574,0.9616930895614652,0.0028461059639214776,9.04934380944831e-06
d6f3221e,1637.26895519343,0.06389258749451047,-0.033591164494269195,793.495829042261,843.773126151169,0.0014469628900514843,4.3263090318888045e-05,2.1828971041208883e-05,0.01024841869011233,0.4008521472057265,0.8806077541223857,0.9811815475635169,0.0003871478662951648,9.614500399998139e-06
81940118,1639.307787384835,0.015877184218788875,0.15179168613306754,885.0637084255382,754.2440789592968,0.0009616776016398315,0.00014446302434150673,9.07921909615561e-05,0.013071717597015083,0.49730101975494023,0.9663957117064617,0.9802787080063039,0.0011695912483566857,1e-05
bc207b4f,1646.040151824538,-0.07378681963113881,-0.05354872633739031,793.5219113787618,852.5182404457761,0.00013488383997241224,0.00016773844206588253,0.0012475625841286884,0.015369535115277763,0.47360136485587145,0.8718428808989871,0.9809084175736038,0.0015877058330130173,9.28305481325637e-06
dff5f6a3,1651.966372646314,-0.05084216108379348,0.010171549198862852,820.0250340209161,831.9413386253979,3.5280470802060966e-05,0.1,0.0022543811641920464,0.004076089929407399,0.48783268184162987,0.975861453036013,0.9797543907338798,0.0035280682468654197,1e-05
c61ff2bb,1659.7312245596818,0.01648458515660618,0.2001430906677799,837.4564300010528,822.2747945586291,3.257858773159584e-05,1.881592638261884e-05,0.004456066456043452,0.014019379399439445,0.4258065652408033,0.9036046241202029,0.9814966194881464,0.0008872318114623173,9.599759552731558e-06
9af062b0,1660.565506876107,-0.07449165562533039,0.044178023746042974,786.3997102246808,874.1657966514264,0.005234737181246509,1.1461508182048308e-05,2.5455138918013065e-05,0.01879372027673805,0.3739202755052967,0.8587422678716338,0.9700709911378751,0.0003121183665477865,8.443966263986598e-06
99855a9a,1660.732165283595,-0.008173612889951774,0.19604344107403773,790.1020094972408,870.630155786354,0.0010878343017303987,0.0002502078789960079,1.063702192687283e-05,0.01571762476903345,0.47605951342477026,0.9819924572516769,0.9810390837009708,0.001815243287273072,9.389121863362911e-06
f2cf677f,1663.0180315894338,-0.024347576423767125,0.2123693067766112,835.1914156422313,827.8266159472025,0.0019649922522449762,0.0278676642316127,0.014458768792211701,0.0181560357275901,0.4154570618570993,0.9892920695841936,0.9800420833449719,0.0004829670258804926,9.611741117813672e-06
841fbe4e,1666.9307462278807,-0.024213443911051832,-0.14738803671703832,867.6164682868579,799.3142779410227,1.9841090203261095e-05,0.0799627716403715,1.5233196913623444e-05,0.001168972586043827,0.5991268136118908,0.9765026610446623,0.9529914977260568,0.009193025719082924,1e-05
98e8b8dc,1668.667882033637,0.03552585853358357,0.24904912634548482,848.0578851383187,820.6099968953181,0.019878339376302213,0.0001235282842716389,1e-05,0.00914942856273453,0.6009708488947435,0.8659498136477259,0.9850199473795845,0.0001,9.412567232622452e-06
ee7a1bbb,1679.5629237835403,0.005363932598799683,-0.07455593897050516,817.0413751756247,862.5215486079156,0.00030060443517397113,0.004289855465060612,0.009144458136291172,0.011546035654021333,0.36749681244048626,0.8,0.9688669904028279,0.0017223102621935521,7.176093818026882e-06
5b15ad7d,1684.1145883526995,0.0492105337735644,0.11654086262357435,822.3562198786921,861.7583684740074,0.0015686322897318556,0.0016276924772060909,0.00234848015951287,0.00900447930693881,0.8023434665166685,0.8460103882727109,0.989353848062615,0.0008721702504470866,9.265018306994052e-06
e8d9c8cc,1691.2575763529712,0.01808637424244113,0.19245135473790878,785.8757560440966,905.3818203088747,0.026037820951170597,0.0036618488273453616,0.00015972583541537614,0.013703139245618664,0.5933588126866302,0.9237497724187063,0.9848320992724984,0.0001145734939619342,9.502445442418643e-06
3086f05e,1693.451408464172,-0.011720294776979884,0.1618397467263678,858.1970041664264,835.2544042977455,0.05078172152843598,0.001047962315404196,0.00855923508399397,0.0010056836943347323,0.9060926607955557,0.8,0.9952048895954336,0.0007722612940929224,9.34513698290959e-06
dd48a1b1,1695.0465679519352,-0.07422061263875532,-0.0010927155569967913,806.7932693916582,888.2532985602771,0.0006760356811455763,0.04006901319194741,1e-05,0.002928486921259121,0.9208672854604736,0.8606116898011873,0.9903786794266053,0.00016171151996615445,9.363872609674155e-06
fde5a06f,1696.2665946710495,0.050751827692956504,0.03337707198544758,856.9655668106636,839.3010278603858,0.00024247045606595657,0.001431680785150522,0.003430743096691519,0.014650141061707395,0.569385343617541,0.8761350445892113,0.983564888164366,0.004032615153521413,9.325401501643964e-06
350edc20,1700.714441944318,0.0013073457371985643,0.18084836716088082,853.5213499074212,847.1930920368967,0.0008810373837769515,0.00025185541710547943,0.04347880475197106,0.014644589837923893,0.4795411883307733,0.9655462341055745,0.9805833986996038,0.004181629228247287,9.464043033516174e-06
7c927bd0,1711.4344892681752,0.06794921393329831,0.13356242806217714,886.2706803721472,825.1638088960278,0.002959454434193125,8.13885079726078e-05,7.0433921200689e-05,0.07705358367814351,0.16842006722305025,0.8151547024422969,0.9774927181716805,0.007050061736979805,1.1125283199257374e-06
2ab71325,1718.1091342648674,-0.11026251165875577,-0.37340664803585605,847.4522647959849,870.6568694688826,0.5393783035366433,0.005835169860438954,0.006638017017011278,0.01936324815138516,0.4056163066085394,0.954528930685037,0.9800396101057188,0.005647147995853675,9.576709610192671e-06
f8f6ab9f,1719.3562612257037,-0.01726523481194464,0.0727683367004326,822.8858140413611,896.4704471843428,3.957875118534623e-05,0.016139429439302744,0.002918210684476747,0.01006589220348161,0.5824800286367171,0.8328005794613823,0.9840892324568472,0.0038075089809862946,9.38078536013531e-06
0ee882bf,1735.198554841551,-0.04213739583637746,0.050684215749125044,827.2519833921207,907.9465714494303,0.010503550003324896,0.013372820257847582,2.4886177040750805e-05,0.002055752327723053,1.1918830246790308,0.9513243714810031,0.979419590428512,0.0048324515693141164,8.966637711395855e-06
57544def,1735.6903361922132,-0.0035168515932748183,-0.0015431122463887826,920.5654151371288,815.1249210550844,0.0011253226498165283,0.1,0.0035974768863970947,0.004552396112978387,0.9060938187090891,0.8164282455120169,0.9917948206820579,0.0003090159622501599,9.272051557109453e-06
f33e3ab5,1738.1946351286642,0.07315045216291013,0.22100357080012265,832.8019584753538,905.3926766533106,8.423990551651692e-05,0.007724144545123557,9.539287107654024e-05,0.007470153762766515,0.5677892212543203,0.8605748793131252,0.9850764053126656,0.00031068692741905893,9.47455384353137e-06
2323b0df,1738.4647387303744,0.010234030648895668,0.017632130705717036,914.1097114866591,824.3550272437152,1.2156306101699652e-05,8.195219443219755e-05,0.0015063496112832952,0.0011402965968433194,0.8969030025227617,0.8704335056519333,0.9951413269272505,0.0014362525576951425,9.341215392025656e-06
7460cb0b,1739.6720503620563,0.05155123883874773,0.07609854990435412,860.0796322427367,879.5924181193195,3.62610211085689e-05,0.006460749796172047,0.001161254539768466,0.017141963652493427,0.442853498304433,0.9401279017174242,0.9810820466473594,0.0009191322360237561,9.554100118612841e-06
5d62cc63,1742.055918891529,-0.058103529807120954,0.0768205070516077,897.0200803532837,845.0358385382452,4.293218183232697e-05,0.0003358731933296077,0.047728506919382005,0.015133672553412986,0.5607575647545155,0.8162073349320502,0.9834629410867869,0.0004655414128073941,9.385351918473928e-06
98200a83,1746.4128877008466,0.013191053586751628,0.1877896733657802,906.5116322831942,839.9012554176522,0.00015816318002000518,0.026248525759002432,0.0007259693183581557,0.010358588550733887,1.1104008917907497,0.8812102650068057,0.9811943900261291,0.00043174317521928467,9.541508304993498e-06
ae13ee6a,1748.4165895826936,0.06555624884976481,0.18609528308417106,871.0688391602114,877.3477504224821,0.004880857184982744,0.0032734899591805155,0.0010782199935135553,0.015690227532122705,0.5567690071194376,0.8706640240521379,0.9834032026600358,0.0009282960815518057,9.392829080654432e-06
80e4ff04,1755.6065353662457,0.026718760007951557,0.04355919687051922,1127.1022561167104,628.5042792495353,1.8348502261627733e-05,0.1,1.3290817521120476e-05,0.1,2.0,0.99,0.95,0.0001,1.2433665079977322e-06
4345800e,1760.641924496421,0.006415282421104182,0.22347942498386267,886.6962572356202,873.9456672608009,1e-05,0.00047296891720376735,0.00014985632079229835,0.014574325533923474,0.5669347854204807,0.9550860547335748,0.9741419957961543,0.0007211234420089882,1e-05
95ba1eec,1760.6535089178399,0.027263847606756368,0.08165091516809433,834.1124827543143,926.5410261635255,1e-05,0.02878213801478448,0.09970028036271313,0.007589532534687517,1.1399656870354171,0.8317485743538372,0.9810866857540103,0.01,9.42099640088959e-06
4b8fff41,1761.4714520503508,-0.0496140031223421,-0.05667256756312833,958.0076541209849,803.4637979293658,9.156657240205511e-05,2.185457591869447e-05,0.005147415136922733,0.001,0.8661900764913631,0.9010889876240067,0.9518398474527676,0.008025853893446757,6.525862819450594e-06
55465219,1768.9508297135324,0.27951466656372365,0.13650240987186685,1768.9508174803957,1.2233136704414574e-05,0.13992498841506118,0.00013794216341651968,0.004853665494647392,0.04080389525593924,0.16536064644877746,0.9211771383823977,0.9810198032902673,0.0006084809711275236,1.1194645962935295e-06
4808b7e5,1771.6956214490629,-0.03196377617800868,0.06219514722093767,911.7305187561234,859.9651026929396,1e-05,0.0023848842833123518,4.8623601207127104e-05,0.001,0.8526270460554746,0.8038889220200599,0.9952309981388593,0.00013883486678760743,9.367102441868746e-06
17cc906e,1780.45683656443,0.12561686848459255,0.1345210412107003,916.7469413945631,863.709895169867,0.004316183988011504,0.03515566221019267,0.004993882993959798,0.005014441116871264,1.1056149236188149,0.8839154953478557,0.9808262806947063,0.0004841821759964345,9.674385753758302e-06
4d8762b0,1789.4960906609656,-0.02567761653457643,-0.011416480251597324,934.8143936865758,854.6816969743898,1.9047718234507753e-05,0.05665115043909401,0.1,0.001,1.1480480361974197,0.9732510675078826,0.9796098628645934,0.01,9.368976587886663e-06
64763852,1790.4620084996618,-0.031990091357843815,-0.07135509509655585,847.2032666860525,943.2587418136094,1.3328134191743241e-05,0.09185778134358892,0.001598031511008897,0.0010933762243631236,0.5351041747287094,0.8926293107339842,0.9609898752320338,0.0005434068236422342,9.172087782744955e-06
49ccfa68,1790.6901133256933,-0.03143251751859428,0.09920290945805973,870.8794456515717,919.8106676741218,0.007901185556609047,0.000238201119026119,0.004245208764205418,0.011389611810797732,0.42458192366182534,0.9845763882088868,0.9814327404857909,0.004475465275906326,9.696408382415937e-06
ced46c4b,1793.7245519727603,-0.021372959156051724,-0.03484768157301332,914.3864388291844,879.3381131435758,4.3255914117960904e-05,0.0002658285930098784,0.011664025996210553,0.0011429357710868362,0.9095907249487091,0.8184393027923471,0.9949844826615535,0.0006891831400572458,9.36113647108304e-06
97aab75d,1795.2533761594964,0.10369419559305093,0.28237146626269055,906.0620856056946,889.1912905538019,2.5745636875816484e-05,2.4121983954492823e-05,0.001080765610149364,0.019055293154617663,0.4144402207903639,0.8425813329521142,0.9813048725160292,0.00011334104909442908,9.600584044316232e-06
efd156c7,1803.2588848994978,-0.037340082023724755,0.20195366829717898,912.248621387571,891.0102635119268,0.11261291390692954,2.5852553712882422e-05,0.006393410956735978,0.013964077384587444,0.4211789619278494,0.9278735859779885,0.9813859031207548,0.0003884749110674198,9.524609736036833e-06
5e0730f3,1803.597832037996,-0.02211883956971311,-0.04949915698093458,698.9519550012319,1104.6458770367642,7.430245633204257e-05,0.0038706594589275967,1e-05,0.018150812701157638,0.37651394673580096,0.8361168317067191,0.9693177228875236,0.0005087886108495206,8.305132966888957e-06
81021a02,1807.3313763294668,-0.06549804812181484,0.1889917868153944,952.9809736773317,854.3504026521352,0.0010124258693934279,0.008519970952436028,0.00016234957056971837,0.0135448663463228,0.44150298815392297,0.8687736714513938,0.9808653952748105,0.00045046821517117844,9.484036851399723e-06
302ddb25,1861.345501633683,-0.05116767734785701,0.03961201946454522,850.5626447850215,1010.7828568486615,0.0010407036455800938,0.002038263462721562,0.0032098159191658116,0.0025850453896039956,0.9596230603899587,0.8411524497964852,0.9907842988121087,0.0008626059075972826,9.287981059776685e-06
00baade3,1880.3254099160013,-0.08725699079022803,0.11775907207408963,905.4720827638621,974.8533271521392,0.00011594015565280654,0.00047256600245032114,6.0615814613738154e-05,0.003393182003664886,0.945275360825157,0.9046409563527846,0.9918869966551249,0.00015541821165228237,9.526541530668474e-06
7d17a4e4,1970.6109085905055,0.020245950754589303,0.34126192727995,810.8985712652155,1159.7123373252898,0.006300812805805971,0.00013505529578245718,0.0002883941654221534,0.02214512231727326,0.4072926489752061,0.9097358758889454,0.9812004771421912,0.00010276593654553138,9.617995547277536e-06
6924fabf,2016.6766452937186,0.1135599987854457,-0.06722903086885476,1177.210425261234,839.4662200324848,0.0014160374853620598,2.9130686936785735e-05,0.0002807109862234156,0.02129886946050861,0.386174335466017,0.8599239277014632,0.969096368424632,0.0028447196251670664,8.93157206577485e-06
3029dd26,2084.2694910099603,0.014978025366349018,0.22947245636206437,1305.3238808618148,778.9456101481456,0.011364243475722619,0.00011267481970285125,0.0016327699713730437,0.056035219785404045,1.7798650837897463,0.9179693561001151,0.9859814033540729,0.006160111725101148,1.4928364302351716e-06
ee7dc635,2136.943347228056,0.0344504671761974,-0.271567372651317,1173.5558045405717,963.3875426874843,0.0012893957965684998,4.2071973414908016e-05,0.00016685522556595184,0.02195786136827789,0.41149079462344684,0.9177773389118564,0.9812898719933436,0.00011005570297133916,9.637628242486224e-06
a9c1483b,2162.284014471064,0.01271206784816136,-0.004343945563497008,724.5618625789632,1437.7221518921008,0.0155369137327124,1.6813042706040666e-05,0.007726718477963435,0.0939167181925593,0.10147965509792722,0.9885201962653314,0.9802565939717581,0.0016722697006183672,1.0330768043240409e-07
307a6466,2246.423795998251,0.057357054439887895,0.024888126490545035,1367.8848097604578,878.5389862377936,0.06832832512416942,1.4643734660690083e-05,1e-05,0.02701569390904901,0.3966517192041493,0.8,0.9688626379825743,0.003390152864402138,1e-05
45d7c2a5,2312.4406040274525,0.018659850134052712,-0.01353149410860897,1503.9987066724696,808.4418973549831,0.009631792342825731,0.008555919255310292,0.020064641175398978,0.02119167736082022,0.38480622030728984,0.8,0.9675323398039396,0.0009658267968418506,8.007441635264237e-06
5a53a705,2332.4236881948627,0.25717338571633863,0.046520382174974076,1437.319569710667,895.1041184841956,0.7501313595713814,1.7276411568078485e-05,0.05944042298026679,0.024515417723957208,0.12158031243688122,0.8,0.95,0.006886563657896055,1.4601571800609818e-06
f7cfbc52,2405.631897759481,0.05331311571867927,0.08047743450274167,931.0565138848237,1474.5753838746573,0.0023078299433918854,0.003072718879728251,1.8801584981300642e-05,0.09922711239796547,1.2305887468030268,0.9882609161110902,0.95,0.0033557102159738417,1.1379874741698731e-06
7a66c160,2417.78261668238,-0.039636397069786375,-0.20231749280164402,1415.1460706620348,1002.6365460203452,1e-05,0.0007970519518669143,0.04658538559947645,0.009795304992338834,0.10654874761177435,0.8,0.95,0.01,1.6767380526618916e-06
9ded2297,2528.4206248369837,0.021188645587791134,0.04978659094168018,815.9439961389487,1712.4766286980348,1.0473252429375997e-05,0.00017133969208001692,9.648614263612252e-05,0.013691514188906816,0.48927235799057,0.96968791029641,0.9802772678752455,0.0017042156592648034,9.942118342927032e-06
65634fdd,2610.9912192886723,0.060164778041208,0.164683039465664,858.1960035824317,1752.7952157062407,0.2503884160498626,0.005148769178377536,3.1482047739069704e-05,0.014808903234534637,0.5643058273308865,0.9827720651019094,0.9835043390777414,0.00013624384056309854,9.371213607507784e-06
56d228bf,2616.602968462886,0.12317705043209347,0.04750993489832719,902.400164076756,1714.20280438613,0.00020730380555937346,1.9668831657236488e-05,0.0001859230123338818,0.007392035229673735,0.54549073762058,0.9759542913086233,0.9772825871168505,0.003998426899322138,9.766358491833511e-06
b22940c5,2644.843247540651,0.14382873288861353,0.13329780226353521,1762.5779355986538,882.2653119419975,1e-05,0.007242477064616715,3.14666001481412e-05,0.014301885474437979,0.5709340195074023,0.9611387278509711,0.9739679234905182,0.004089128955128727,1e-05
35b5ffd3,2665.223704830988,-0.018211653324336392,0.18812705579423264,878.5136731228658,1786.7100317081224,1.2183984217684843e-05,1e-05,2.5855461215460584e-05,0.016711372738099962,0.3725601915989297,0.8327056679310129,0.9697473324797768,0.0001376849345372733,8.057786924293368e-06
9a94fdc6,2731.479492997197,0.29380213870402894,0.20356435315815874,1667.7899357080742,1063.689557289123,0.6655972565192142,2.0382758735734935e-05,0.0528274486318554,0.01539069462702786,0.30565249802576444,0.8442727977756084,0.9508007032938597,0.0031269120783023125,1.960395729986477e-06
ea564d2e,2827.632689656532,0.3142085221626651,0.09683600334945221,1481.2541672847292,1346.3785223718028,0.7279143420476155,3.587254245505737e-05,0.1,0.008566302773270551,0.2850642402510943,0.9869521550746111,0.95,0.01,2.240310035118364e-06
e9ea76e2,1000733.0398373588,-0.03320617561454038,0,733.0398373588056,1000000.0,3.369553203300678e-05,8.172105228390405e-05,0.0021002455765994563,0.001,0.5899069451749741,0.946278076330905,0.9804972030485214,0.0008195762631372447,1e-05
8fd9e44c,1000790.3274032635,-0.03632116137141948,0,790.3274032635015,1000000.0,0.01779926036731125,0.0025303108357413685,2.195490600089035e-05,0.019163512621633842,0.4697603087610247,0.8739847188850455,0.9824429306830189,0.00024019202085730684,9.567484507082802e-06
95f09a35,1000807.6057985473,-0.06265331333392704,0,807.6057985472221,1000000.0,3.9046199036019266e-05,1.2581217476163209e-05,0.010101205269716761,0.001,0.6027601975946636,0.9273498687386539,0.9508013339655002,0.0008177067796028727,5.291525821256995e-06
0e78a357,1000827.4101870059,0.131020471839114,0,827.4101870058855,1000000.0,0.2448030015521176,0.00019457598957075208,0.0011403726051789158,0.019281670489626417,0.40491933183050444,0.8396408037096736,0.9801156866219672,0.004947650327039044,9.5397904827035e-06
4f55e32f,1000834.4214659035,0.05757464808953145,0,834.4214659034639,1000000.0,0.8,1e-05,1e-05,0.1,0.1,0.8,0.95,0.0001,4.094245835680926e-06
537a8a91,1000867.9185788328,-0.205511047885897,0,867.9185788327218,1000000.0,0.0002757688933732747,0.0016167007533315827,0.0014003524242772898,0.0026286928318307347,0.12285046529833053,0.8525802078750218,0.9500439788158977,0.0008636141971716075,1.9480452739113444e-06
29f1c210,1000881.6106083783,-0.17923214568704343,0,881.610608378343,1000000.0,2.5062164217447642e-05,1.467276626436647e-05,2.3931158671878505e-05,0.021228221719308302,0.775481440882914,0.99,0.9738694264921941,0.007670864771844165,5.619688067744086e-06
e7a15765,1001572.4246939952,0,-0.14681977089852816,1000000.0,1572.42469399512,1.0632945149638766e-05,0.002050240452930892,1.9156761328374524e-05,0.01793357452767065,0.37762865010387103,0.9834994267880939,0.9691847246260157,0.0005594978816968945,8.297244576819259e-06
5874b0c2,1001617.1233710208,-0.057504504272793154,0,1617.1233710208048,1000000.0,0.02188632924457084,0.029141008372060066,0.037302446823860365,0.02036486155728778,0.3755122403352549,0.859296665061956,0.9699234965913492,0.00037188182505049,8.581772773841386e-06
a63c5744,2000000.0,0,0,1000000.0,1000000.0,0.050536477511535276,0.000501907283396132,6.788387912421226e-05,0.05720233245417917,0.15949525566556133,0.9600341071730498,0.9720379525351185,0.0006170217483403156,7.133747470888444e-06
f57c70f8,2000000.0,0,0,1000000.0,1000000.0,1.1722888593819386e-05,6.242659053860574e-05,0.007004349545230065,0.07922737851258939,1.2513239520839219,0.9759971669175364,0.9819027742495953,0.006759574377750831,5.012762811014235e-06
3cc9d156,2000000.0,0,0,1000000.0,1000000.0,0.8,0.0005191758842872261,0.0023256748281567,0.004110964928400358,0.1,0.8,0.955338081858126,0.00016458891778859368,9.359007869429868e-06
65a24650,2000000.0,0,0,1000000.0,1000000.0,1e-05,0.09021676314338703,0.1,0.0010178522456072967,0.11103128235123383,0.8,0.95,0.01,1.462467634294403e-07
bbecb9a4,2000000.0,0,0,1000000.0,1000000.0,4.450037389596874e-05,0.047590473821427434,0.0340271473353997,0.0026375028939898274,0.1,0.8202180521644907,0.999,0.01,1.6509737731767353e-06
815766d8,2000000.0,0,0,1000000.0,1000000.0,0.00011545154360927659,0.0011636222144893475,1e-05,0.0015280236230312784,0.12124836980763387,0.8,0.9949107967697256,0.0002174959831864794,9.7679777134161e-06
2cf78fab,2000000.0,0,0,1000000.0,1000000.0,0.0004338127532408986,0.00827106488701546,0.0005336682360342241,0.09383829663193642,0.4610829037033849,0.8391890951394959,0.9811140007517792,0.004180654491984268,9.407742560024374e-06
3113b8f6,2000000.0,0,0,1000000.0,1000000.0,0.02401388462932106,0.1,0.010439575014110662,0.001,0.42419991263269063,0.8691066940896894,0.9715405490785991,0.00016885425072265192,7.649988233859722e-06
74f59ff4,2000000.0,0,0,1000000.0,1000000.0,3.1368049911550115e-05,3.2972862693118374e-05,0.036257497659545834,0.019631604985622466,0.10883248019426398,0.8999157091745517,0.9811771223395942,0.00043355525548934205,6.496120937944785e-06
