timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f30,vel_scene2_f30,vel_scene4_f30,vel_scene_wheel_f30,lateral_scene1_f30,lateral_scene2_f30,lateral_scene4_f30,lateral_scene_wheel_f30,tumble_scene1_f30,tumble_scene2_f30,tumble_scene4_f30,tumble_scene_wheel_f30,yaw_scene1_f30,yaw_scene2_f30,yaw_scene4_f30,yaw_scene_wheel_f30,pitch_rms_scene1_f30,pitch_rms_scene2_f30,pitch_rms_scene4_f30,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
2026-02-17T19:24:39,3.0,128,3824008b,0.015282,0.1250,0.1854,0.2690,0.4740,0.003037,0.013664,0.033347,0.019267,0.000000,0.000000,0.000000,0.000000,11.3,2.4,0.9,0.7,5.83,3.32,1.78,0.13,0.00021865915,0.023896351,3.017425e-06,0.00059745588,9.6066075,0.75115895,0.29099781,0.0019376968,0.042741711,7.6476311,0.83925472,0.8015428,3.9316252e-10,0.82354205
2026-02-17T19:24:51,3.2,136,a00fb232,0.007592,0.1243,0.1899,0.2640,0.4782,0.001376,0.004846,0.011854,0.010239,0.000000,0.000000,0.000000,0.000000,10.7,2.3,8.0,2.1,7.18,3.37,1.92,0.14,0.0014691105,0.01550832,1.232877e-06,0.00017117126,6.6682478,0.9516211,0.44375241,0.001060482,0.49855427,7.2858826,0.85213751,0.86778766,4.3841382e-10,0.97304498
2026-02-17T19:26:03,4.4,184,c32ebff2,0.007038,0.1139,0.1956,0.2778,0.4611,0.002975,0.005037,0.005591,0.009708,0.000000,0.000000,0.000000,0.000000,7.4,4.4,8.0,1.9,6.95,4.07,1.83,0.17,0.00023643452,0.026277261,2.1705497e-06,0.00026618294,6.5062257,0.90187518,0.29959785,0.00037191132,0.41234751,6.9551498,0.87934215,0.92700905,4.447776e-10,0.9312432
2026-02-17T19:26:39,5.0,208,bc0adf04,0.006480,0.1186,0.1946,0.2810,0.4692,0.009848,0.003210,0.018184,0.020787,0.000000,0.000000,0.000000,0.000000,2.3,2.6,6.2,1.2,6.89,3.63,1.78,0.14,0.00032423618,0.011461011,1.2795706e-06,0.00025836266,3.6303199,0.81591955,0.58573677,0.00066254998,0.31761427,6.6857081,0.81323703,0.93106253,3.3685795e-10,0.92368366
2026-02-17T19:26:51,5.2,216,8baed219,0.004095,0.1205,0.1941,0.2882,0.4739,0.003525,0.008233,0.011543,0.006195,0.000000,0.000000,0.000000,0.000000,14.7,2.8,4.2,1.2,7.70,4.09,1.89,0.14,0.00023177516,0.02260037,1.2747617e-06,0.00037500594,2.9644137,0.90066983,0.56627751,0.00054361302,0.22148252,7.0510258,0.86509102,0.95080576,5.5870389e-10,0.95686164
2026-02-17T19:27:03,5.4,224,5ec9c765,0.004067,0.1146,0.1876,0.2787,0.4711,0.012291,0.001100,0.002768,0.009654,0.000000,0.000000,0.000000,0.000000,2.1,4.7,11.8,1.6,7.06,3.85,1.85,0.14,0.00032848706,0.013790643,3.0952623e-06,0.00058795096,2.6943442,0.65083652,0.57514853,0.00067737283,0.3470726,6.7047086,0.81060081,0.8879235,3.6372512e-10,0.85159987
2026-02-17T19:32:29,10.8,440,f69654f5,0.003610,0.1198,0.1861,0.2700,0.4714,0.002669,0.003112,0.014692,0.008577,0.000000,0.000000,0.000000,0.000000,2.7,4.7,3.4,3.4,6.68,4.17,1.77,0.13,0.00078724103,0.046138636,4.751599e-06,0.00053508158,3.1088953,0.8612472,0.79878473,0.00074766476,0.46107061,6.8922863,0.80370147,0.9125872,4.2264234e-10,0.97200094
2026-02-17T19:34:28,12.8,520,28ad4205,0.002054,0.1273,0.1961,0.2916,0.4714,0.006297,0.004569,0.010011,0.011733,0.000000,0.000000,0.000000,0.000000,12.3,2.9,12.2,2.2,6.03,3.88,1.98,0.13,0.00048875498,0.088046213,2.885095e-06,0.00049836933,4.4911467,0.81844411,0.89524166,0.00054746888,0.45039346,7.0706179,0.80000003,0.91292403,3.6616667e-10,0.98089098
2026-02-17T19:37:05,15.4,624,b8e10ac0,0.001559,0.1193,0.1897,0.2826,0.4694,0.005127,0.000531,0.007934,0.007632,0.000000,0.000000,0.000000,0.000000,5.4,1.1,4.9,1.5,6.29,3.60,1.89,0.14,0.00023501724,0.11422159,3.0276516e-06,0.00049859857,4.1062441,0.79443433,0.82160091,0.00056840572,0.55802794,7.0985678,0.80092868,0.92078308,3.9571739e-10,0.96324511
2026-02-17T19:48:30,26.8,1080,d8776fa7,0.001075,0.1234,0.1920,0.2885,0.4681,0.004910,0.003945,0.010378,0.003471,0.000000,0.000000,0.000000,0.000000,6.7,0.4,7.5,1.8,7.29,4.19,1.96,0.15,0.00020927029,0.071503252,2.5115265e-06,0.00035182117,6.2187775,0.74851604,0.66807651,0.00053967572,0.32267291,7.5453495,0.83033302,0.92074651,4.1715377e-10,0.91645976
