id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,cost_scene1_f10,cost_scene1_f30,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,best_trial_scene1_f10,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f30,best_trial_scene2_f50,best_trial_scene4_f10,best_trial_scene4_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
ccb6a85f,27.636298836873717,0.8,0.006176632812293597,0.013703421290979331,0.011532910689015116,0.0,8.52616102670189,11.08214279421328,8.023892624130813,0,0.006369525872068537,0.005983739752518655,0.014519360522035564,0.014834829565090734,0.011756073785811692,0.01055666621362179,0.012509155164408443,4.232226975091406,4.293934051610485,3.031362368669302,3.95157424102849,4.099206184515488,3.843529523075417,4.180363101055397,0.004439649315600165,0.006040362390111071,0.0008525655040122598,0.007111283992389195,0.005468657605240906,0.004643273343324179,0.008278558241183996,0.05697776481770955,0.0,0.0,0.018066127746384317,0.0,0.0,0.0,123.13481421586191,4.925680809963134,45.417039631092436,27.984130068393046,94.19896456826768,17.465290139720032,1.7007396224248468,2,2,0,0,0,0,0,0.10922400563707867,0.00034820208005574717,1.1908765525488424e-06,0.0025756278266397467,2.7172545026989288,0.44329497378016897,0.01672379991994426,1.338976414835725e-05,0.2725688743777399,5.319761515564224,0.7376760417696216,1.3355166621010959,3.4367129135368073e-10,0.3566654638863602,1.0106441604867881e-06,0.00019017408411480368,0.45260352487310473
d16533d1,19.40254368807123,0.8,0.02438154631407457,0.040125010577111146,0.010288198053021867,0.0,3.383977140270899,7.548891264682705,8.144410043687714,0,0.027983084985159504,0.020780007642989633,0.08269138120980592,0.02859216660641638,0.00909148391511113,0.011534246405658422,0.00904214970038531,0.6055890377387945,2.7783881025321047,0.3399544213029141,3.028005481276535,4.180931362103257,3.7440556764037294,4.400354367283984,0.0012505016626066317,0.006953002066301957,0.0031547227129807504,0.00923837140478822,0.0036223579393844037,0.0032086114978022526,0.009186101055868423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.508927768315178,7.866915872692751,0.24663434656972327,1.581225756074674,23.493006062328572,0.45104096461862375,17.028476492808615,0,2,1,1,0,2,0,0.9079586985210921,0.00023771772979522173,4.073117843715369e-06,0.0017583872541047955,2.452912280183607,0.44679728085635345,0.38767867553684526,3.1626208919811073e-06,0.3468409690810082,4.659856797446569,0.9264319257427721,0.5923042959297288,7.610692273697358e-10,0.007161280317053575,1.192848070228941e-06,0.0001311478234313829,0.66122341044979
7dc4cc59,32.42156460025842,0.8,-0.0003883362776870834,0.004320574243909382,0.015341087265932286,0.0,11.432983414064665,13.618993330228697,7.354061865866545,0,-0.005124610123532548,0.004347937568158381,0.006609646477182445,0.0005738304043195261,0.0057782458502261755,0.015929353068290762,0.01475282146357381,6.9513835309013015,4.481599883163364,4.043209521714494,4.9556682892353106,4.620115519278893,3.3132567693172126,4.040805096549333,0.001502848261241379,0.0048182541111976025,0.005586581956638073,0.004325812484856016,0.012094968319497343,0.005094123581229715,0.004374983710308552,0.0,0.0,0.0,0.0,0.07423978335848683,0.0,0.0,134.54805541040903,7.004662781120062,9.457948288610629,20.1022122024768,14.648710873695771,3.213045301111759,43.904329818576954,0,1,2,2,1,0,0,0.16998453778510667,0.0003854884909009398,3.4583108431817424e-06,0.0037451466200807753,1.3027329311390732,0.42865216452038185,0.5316950550214289,6.906773977870308e-06,0.3050242619681782,5.374549698103189,0.6091863106775455,1.1251197622019324,3.125224368754815e-10,0.3270123115063968,1.4599908665012513e-06,4.0216587571919405e-07,0.7323818138365896
d52b687a,28.248122377778557,0.8,0.004931982433909645,0.009168152787875678,0.012912314372055197,0.0,8.20576778874696,12.200818518332422,7.8390841980423,0,0.006386011423173282,0.003477953444646008,0.008860127013492392,0.009069512863571123,0.009574818486563517,0.010886456539342476,0.014938172204767917,3.622804300111698,4.582963488635261,3.740403415390333,4.321043464914154,4.139371638027934,3.809741871079309,4.029342326962991,0.00044654357641375054,0.00015435486293952257,0.0003710248133242176,0.00018614363974588295,0.000870825378730383,0.0009621749463523371,0.0026807206318832846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707621999011267,0.9612202018176118,1.7861158370888999,11.061977790149598,17.63127644996399,3.397839292747171,7.687465441571584,1,0,1,2,0,0,2,0.739231833374637,0.0003931060769367285,6.225377240134388e-06,0.0032341176701153303,2.792524299615045,0.6317764793258869,0.6520067601622622,1.231161821329291e-05,0.19683859392432962,5.204861513307721,0.582200877612878,1.4953187345946555,5.529052267405268e-10,0.35097799760421694,1.958585122587053e-06,3.664048430272669e-05,0.871795503380141
1d47144e,20.75471209903682,0.8,0.015636592553521365,0.01582589069760522,0.030336262242149768,0.0,5.117875439584494,10.348426730789484,5.136440987607326,0,0.0217459299658251,0.00952725514121763,0.046562920371286086,0.000819824380861074,9.492734066849268e-05,0.04804368039538325,0.012628844088916283,1.2169413505343354,3.9009340890501587,0.42076645645478084,4.936591230656459,4.991069043678244,0.9639112425550701,4.172529745052256,0.002411885467045826,0.00394576154527459,0.0006373779030759185,0.00026864486033875484,0.00021480708854472626,0.00022160185736088637,0.00031992670112504853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289479216371751,6.803392253727171,0.07865893873153884,2.5227905415583067,0.003079470530252131,4.684852284502553,6.391472089978328,2,1,2,1,1,1,1,0.4625879112279735,0.00030723873194665074,4.55190313031257e-06,0.001962845668944716,2.460648897640837,0.3408213958951491,0.9249732960188966,3.000374205330752e-05,0.5762646305566383,5.076115297631926,0.6140250886183544,0.9922698659802618,1.9015791482706335e-09,0.5364405202922068,1.093289561564384e-06,2.9491356308144426e-05,0.9504515046695465
714a3100,25.629723450174463,0.8,0.008518583625141738,0.01403578966465705,0.01608293573762242,0.0,6.964544983711383,11.438119125179867,7.208331119793,0,0.012646369519054453,0.004390797731229023,0.019637717745022657,0.01188512348509759,0.0105845277638509,0.018961835918936906,0.013204035556307937,2.4878375518758693,4.476707431835513,2.454260280663044,4.120499529319051,4.863359315197772,3.031261043091454,4.177070076701546,0.006972024264271778,0.0062241231900140625,0.0036371446546978087,0.005718327773597149,0.004472372980104316,0.0038367468582405973,0.006606348816844229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17161339786136,35.63474565008774,57.06153224966944,1.9227304654174375,140.995738342256,25.33168985275058,78.05155991587345,0,2,2,2,2,0,1,0.5142411173312759,0.00017667599535734453,3.963352144976344e-06,0.001076296445754345,8.435111242874786,0.15275328364234414,0.45243822303013503,4.3670156062824034e-05,0.16276541690960522,5.159392926560562,0.5056919500651962,1.0870623775114483,2.493776690382151e-10,0.08992960330389511,1.0659247286576645e-06,9.682002719421689e-05,0.5360348386370157
1338c17e,28.459019081599827,0.8,0.008703013356911303,0.005898194814847314,0.010105708083661489,0.0,7.261367340027367,12.992399616166157,8.200476865523193,0,0.007545750487406884,0.009860276226415722,0.00875227579124222,0.003839155775419038,0.005103152877880682,0.01065157818460788,0.009559837982715097,3.3964620057258683,3.8649053343014987,3.754639185270704,4.706551285308044,4.53120914558741,3.8337363139464227,4.366740551576771,0.001637069056932643,0.0009628376742731254,0.00042618727676868844,0.00033397513843434464,0.0017132564172045385,0.00219119140764584,0.0007869378700606186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8349588557859646,0.6386123615713126,3.182294236192005,6.055909286378146,21.860258640302817,2.561468730918988,23.8506263594487,0,0,2,1,1,1,0,0.5688419392539755,0.0003603483807004159,1.9343522424998314e-06,0.006177871056333395,1.8440719822007707,0.5384105283365043,0.25534888358252134,9.628296437125786e-06,0.5154434947609585,4.814239551607999,0.583172342391833,0.6257874087063905,3.1777698949681026e-10,0.0003595770315896575,1.2874719221993062e-06,4.663217768976254e-05,0.6562513497108655
8c4a5323,20.545192199474112,0.8,0.020567201861115762,0.015569245879067467,0.023381049700480765,0.0,4.396006968486619,10.116765532778246,5.994219915796277,0,0.01546230813659911,0.025672095585632413,0.02639100658134032,0.010039634753837769,0.010277096302024306,0.03272332672442122,0.014038772676540306,2.0466742149453485,2.3493327535412702,1.7858737084459957,4.251375745880917,4.079516078451333,1.9093110267800226,4.084908889016255,0.008127308673291062,0.0002581323855694291,0.0022528236204518866,0.002249766432865197,0.003878617294055745,0.003277450620862889,0.004894123579108706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5900582693659864,4.339060569920652,4.703894929325601,2.0360939105513993,11.705740324456533,4.723145926371769,37.77899206710832,0,0,1,2,0,1,0,0.3359967016873329,0.0005723439583474335,2.9992394085725886e-06,0.001335628407452199,3.6479343910884423,0.5145071641543697,0.28550060009566186,2.244511560161798e-05,0.01521017447973937,5.766464054070173,0.5002947407226424,1.2785491718464599,1.3138714996614182e-09,0.021595758962689535,1.0363164613659564e-06,0.00011662319829727686,0.6530871100704323
28c05142,24.587640002095547,0.8,0.003693154285018739,0.030699746442037355,0.01225426776474809,0.0,8.560613240836895,7.951769819810983,8.031380957197088,0,0.008494550702958686,-0.0011082421329212087,0.017209530585124658,0.06254617345153637,0.012343535289451032,0.008260831100591387,0.016247704428904795,3.2168062872356535,5.343806953601241,2.720708543273906,1.3251408219792642,3.905920454557813,4.082073098566379,3.949307858630709,0.004729085653107139,0.0035425261344753825,0.007683599723297614,0.010850850199859367,0.007471078136288816,0.0031091532023729608,0.0046127397581191285,0.0,0.1035208394140263,0.0,0.0,0.0,0.0,0.0,51.93490649487869,51.53368702313195,19.019735315201412,32.093253687428565,4.494238863517071,7.324211389215556,2.440543141942664,2,2,1,0,1,2,2,0.5190989151775286,4.8294677105023846e-05,3.5233304244906003e-06,0.003997898253619279,1.6854771972986522,0.26916346247731054,0.3700624369973445,1.7523044706429918e-05,0.03823176564736598,5.6147873743042105,0.6023765192724204,1.3702357002670658,2.977858365766184e-10,0.1691356752174557,1.0454588302422456e-06,0.0007796680018428462,0.5395816063559584
72436012,14.163136864221013,0.8,0.03727257175973511,0.03891936196473255,0.017240867976344863,0.0,1.6902734256403043,5.272611066206368,7.127394356128961,0,0.024123860347358472,0.050421283172111746,0.04074497351976168,0.03903375396069553,0.03697935841374044,0.015825205303568398,0.018656530649121327,0.9589504383234279,0.7313229873168763,0.7175124689285655,2.430021657453198,2.1250769398246048,3.323101479920079,3.8042928762088817,0.001909664953250359,0.012429082273382856,0.004293103835875573,0.0035595615834600135,0.0027553524557938462,0.003711037765100517,0.008251607022121311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.968106709894696,26.925494255601524,4.239209131316378,0.2227136963400396,13.05117869213408,0.2075099533778942,3.8710991238275225,0,2,0,1,0,0,2,0.44392931399541935,0.00016290215712200796,1.3673043788819155e-06,0.0014105909349583423,8.037995190962318,0.023175449949216213,0.5231372096045935,3.59288724533923e-05,0.9835118224869126,5.2938460140752825,0.7499800057863468,0.984967502274831,6.440516235544308e-10,0.012380020635217962,1.0026894551318673e-06,0.00040264900898343334,0.5341364056150854
