ref_id,terrain,target_speed,best_cost,best_vel,delta_pct,elapsed_min,status
scene1_f10_flat,flat,0.0512,0.094009,0.05,-2.343749999999999,17.306076486905415,OK
scene1_f30_flat,flat,0.1187,0.175634,0.1222,2.948609941027804,15.060078958670298,OK
