id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f20,velocity_scene1_f30,velocity_scene2_f10,velocity_scene2_f20,velocity_scene2_f30,velocity_scene4_f10,velocity_scene4_f20,velocity_scene4_f30,velocity_scene_wheel_f10,velocity_scene_wheel_f20,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f20,cost_scene1_f30,cost_scene2_f10,cost_scene2_f20,cost_scene2_f30,cost_scene4_f10,cost_scene4_f20,cost_scene4_f30,cost_scene_wheel_f10,cost_scene_wheel_f20,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,progress_scene1_f10,progress_scene1_f20,progress_scene1_f30,progress_scene2_f10,progress_scene2_f20,progress_scene2_f30,progress_scene4_f10,progress_scene4_f20,progress_scene4_f30,progress_scene_wheel_f10,progress_scene_wheel_f20,progress_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f10,best_trial_scene_wheel_f20,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
75d03a41,1000000.0,3.7,0.0,-0.0005436838253632303,-0.001065717810264129,0.0,3000000.0,2000007.1230890215,1000014.335961326,3000000.0,0.0,0.0,0.0,0.0,0.0,-0.001631051476089691,0.0,-0.0015281295213524883,-0.0016690239094398983,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,7.1230890216257325,1000000.0,7.148319729667727,7.187641596392941,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.012904674692364781,0.0,0.00417367222781447,0.007367059866289063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.055555119619562,0.0,4.887653412989861,4.656186179699249,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,2,0,2,1,0,0,0,0.060680815720941236,0.00046653920580289916,1.361830025612535e-06,0.002886138108341716,1.2034589441185415,0.30319994322095467,0.09265035203191596,7.805028337132492e-06,0.9094713290552082,4.999247292287339,0.5394526734459241,1.1261926864011649,1.769843317848215e-10,29.169009184632475,2.65026283472675e-05,0.0014249227647346635,0.36774944874218907
e6aa6127,1000000.0,3.7,0.029550562231091166,0.09371954091410319,0.07525177783840348,0.04202796962131261,6.38235792405893,0.8180644028807106,0.6259534114728195,3.9419164853910593,0.0011290617977245871,0.04700414632020092,0.040518478575348,0.05455558976825859,0.06055300742554089,0.1660500255485101,0.0662968778292261,0.10060368262219656,0.05885477306378778,0.039498085298975326,0.016036662348236443,0.07054916121672605,6.130986463564962,0.00020752284700557136,0.25116393764696204,0.00022154665076937945,0.5205912266984876,0.2972516295314537,0.027448260558511142,0.0047437799133998515,0.5937613710009085,3.120197596630228,0.514349236107706,0.3073696526531253,0.0018758184468280561,0.0034508061930437475,0.0028016747728634595,0.002516532575916579,0.000974738446247132,0.0031069294983912714,0.004408429633337786,0.0016504144809227378,0.0031515762877263823,0.0003347535920680293,0.00039694460239954657,0.012459790987393093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96984437544621,12.425142010094786,23.927320015445375,10.985532940462814,26.823046679672665,14.937660603379157,11.150178130119164,16.85565452367101,22.067951012014593,1.5252044450270832,7.021731361918726,17.794399918832845,0.8411276874697635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,2,0,2,2,2,1,1,2,1.9718874941063362,0.00024694780331501755,2.0534375544189893e-06,0.001527693181229443,1.0785527150295362,0.3070835519413523,0.5184063159043453,7.044197078352649e-07,0.9776710934522265,3.8994060954245806,1.2101536399984474,0.5995704454714796,6.020718177204043e-10,29.783709692695478,6.226274098426481e-06,0.0001563952371702875,0.66624397437737
04f1fa1f,1000000.0,3.7,-0.014311043764666383,0.00036022344644599764,0.0007923358089132832,0.028401274148932065,1000041.8540840399,20.515596762413573,20.01965590526401,1000011.9488637384,0.0,0.01153861320790827,-0.05447174450190742,-0.00030067736769683143,0.000623786957225031,0.0007575607498097934,-0.0002994495897759813,0.001729122900531698,0.0009473341159841328,0.008364439980456237,0.07683938246633996,0.0,1000000.0,4.856174273938903,36.997909765981916,7.05563379156836,6.754326197621565,6.705636773223647,7.0419383216992975,6.28894274305753,6.688774840507183,0.13992809120054578,11.808935647226878,1000000.0,0.0,4.692843366513322e-05,0.0026584679107199737,0.002094219802985209,0.014331046380043372,0.01034540718917129,0.005319486199973519,0.0075589597599485655,0.01233423129858827,0.0006154894283029316,0.018821572993116764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09861306875206036,13.127968708364554,7.739364483435266,9.212040500181674,9.657438696574173,11.304816521910649,9.337713122323011,174.01588190282362,124.94783091420577,105.31209752904897,0.0,1.0,0.9990404037799456,1.0,1.0,0.9118261099170835,0.8810574316139593,1.0,0.7270401459683445,0.8967800186167766,0.0,0.0,1.0,0,2,2,1,0,0,0,2,1,1,1,0,0.12682463137840902,0.0005527408614532897,1.5973458060581167e-06,0.005386334284989199,3.4726014262909692,0.286962948435683,0.6752212110362651,2.589474739701841e-06,0.9446950396002449,5.0905609298522805,0.8576695274488259,0.8924263890344595,1.5916919094943854e-10,30.47513881028707,3.6251537388325577e-06,0.0006047641351928826,0.7683531677855653
4e883f87,17.355424616405738,3.7,0.03678412426568652,0.11580455293923624,0.1346610116631741,0.05514128081190232,0.924714345568457,0.9582578638138322,7.995899184427865,7.210785617179131,0.023836697991560456,0.04145631476356855,0.04505936004193058,0.06173268725866621,0.09842414420697462,0.1872568273520679,0.06879796156952862,0.1351728090017311,0.2000122644182626,0.016018863538385168,0.057856251526988145,0.09154872737033364,0.19567207969049108,0.07631702101192954,0.6527252448660364,0.09657664713896308,0.05094653070192538,0.8107346859729437,0.007662315465477356,0.4568110280867987,7.531425840875588,0.5132093809399513,6.69469190091365,0.002884335325530132,0.0006048849792963094,9.96741767303644e-05,0.0008768957243029607,0.0004267607610207375,0.0009439005718554889,0.002740204332109542,0.002173713130278028,0.007569153713883557,0.0006197031386265923,0.0011844058171887391,0.0004684073173740182,0.00203702962604071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4603331038622955,13.941462627878126,0.5454045862176541,0.6590292508916014,3.6375270285903643,0.0039234635412111855,1.8826676282440467,12.717741264191504,12.738536199788996,3.9286553454474,5.081095810305056,4.597127102430559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,1,2,0,0,0,0,1.4694529276563681,0.0005710649073491149,4.164338245072048e-06,0.004217984282952174,1.2405557153796412,0.5122017248033006,0.806224833626443,6.785963266882746e-06,0.8270115296378047,4.8077472885265005,0.5352095611735577,1.3506386204677376,3.5347539418312504e-10,29.178488295102717,2.055914430113441e-06,0.0003205764476122274,0.9053961855836627
f5e00096,44.1032870374833,3.7,0.030994784230417776,0.04657720208839961,0.08912426151822668,0.0873777107022403,0.8312135201061308,3.820746630705067,0.10766333991405493,39.18734329077623,0.02392617176707734,0.03238407376824503,0.03667410715593095,0.038224582701433654,0.07577050157543003,0.02573652198833517,0.0697845194571534,0.11569485196381077,0.08189341313371587,0.09010717233305593,0.10608402566160598,0.06594193411205898,0.20466803338144882,0.5236090014453986,0.10293648527928341,0.43438710828246746,0.11621313688942259,3.270146385533177,0.00322587904346348,0.06566383990747651,0.03877362096311493,16.238605027137584,22.507641003926896,0.44109725971175007,0.0008592955042687366,9.688029620631472e-05,0.0007122700771798369,0.0010364108053977255,0.0003693346936497301,0.0023652174094582787,0.003358189668585616,0.0022301422348335264,0.003546923928700595,0.00012417530632001083,5.2747923896749377e-05,0.008316922514642439,0.0,0.026389464525947436,0.04463858215249502,0.0,0.0,0.01214385117105117,0.0,0.0,0.0,0.0,0.0,0.0,3.1014785715805413,5.320258215932784,173.0887352355432,1.238457340318266,0.974958315092649,10.969985094327942,0.7729963249357895,9.920947808606844,2.923826037785815,0.3780168928757218,4.19111787538642,18.788488396967495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,2,1,1,0,0,1,2,0.6727365797745986,0.00037870044649117405,2.4712967244673017e-06,0.0018350821823486408,1.081644280185799,0.18956990678275626,0.9698708120170823,2.994874609372339e-05,0.8398460036089029,4.593170262400176,0.8630457793725603,0.7448204672733734,2.769908178252992e-09,28.86938409062273,4.558410104876488e-05,0.0008636769746260384,0.9754854122932424
f740b8c9,30.65623776764931,3.7,0.04705959611679026,0.09869359550148656,0.08752680575270234,0.0731339301936299,7.088505532296066,0.3890310884357252,0.3075612968228473,22.6113775035814,0.041372262105557576,0.050164013873193844,0.04964251237161937,0.06881368807707698,0.0956620598350305,0.1316050385923522,0.07061593823480623,0.08606744900572136,0.10589703001757944,0.08972697894070658,0.056029754202925365,0.07364505743725779,5.821293218351041,0.018341526911924994,1.2488707870331002,0.3634888764437582,0.024532545942469407,0.0010096660494976037,0.0009448890754855039,0.14595281690084544,0.1606635908465163,16.101861504226946,6.278667228616675,0.23084877073777843,0.0005679734275562901,0.0031668338242366034,0.0012620863315298222,0.00015093754345677242,0.0008644152616434611,0.0015005050099477133,0.0006465062889304319,0.005642583662075174,0.0017868174953287637,6.76383331262904e-05,0.000718704535849574,0.00024072884465715997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416840383665102,1.1964278557755808,1.5420254575223613,1.1575575864829746,4.395725055048816,0.09449581719358006,0.8127306539749327,26.2964849176107,3.8260756361714314,0.2500482006204408,0.35814343614114175,1.179645926464873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,2,0,1,2,0,1,0,1,0.802538560736209,0.00015059080505706396,1.9622392521666873e-06,0.0006741115557274765,4.236890314895808,0.005507961098080705,0.5889209454575615,5.598360298397524e-05,0.7899105533133293,4.731966310614569,0.7182891332450472,0.8501418596007149,1.278725238484225e-10,30.080000963282902,4.013228698914314e-05,0.0001993199098611756,0.5911262608036713
33c193d4,35.4818290680605,3.7,0.007387339579109443,0.06574410496987775,0.07380058730305956,0.0003484998632801936,13.25268850067298,3.498190926577341,11.087277382966189,6.877373287820454,0.020706011200236213,0.0005346066259071568,0.0009214009111849602,0.03923778796697174,0.018911756754895207,0.1390827701877663,0.03590559238548805,0.006007329652076021,0.17948883987161462,0.0003697857320047685,0.0004015288350053836,0.00027418502283042866,0.008250840156842913,6.747589265563384,6.496848394952752,0.3810334136734928,3.108412791033801,0.008744721870047363,1.2426533678134708,4.856993722372862,4.987630292779855,0.0003323823393457212,0.00038701786028073215,6.876653887620828,0.006953026471063976,0.001122837717486197,0.013651841081451021,0.0001339861006424796,0.008605531819410824,0.0008864465616747551,0.004032772392857221,0.0018922970073979005,0.0011245897199873445,0.007674592116661072,0.008035362443547344,0.025405138227286617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7009799624779527,5.531917995469987,39.37312864468424,13.132295314036607,31.637032926730644,11.117987172812924,2.757039801295699,9.273339374528366,25.655999518227116,87.99059296919751,8.198551409228642,58.87649003981079,0.0,0.9299869663942035,0.8855782082747418,0.0,0.0,0.0,0.0,0.20949195467278778,0.0,0.0,0.0,0.9525982786102529,1,2,1,1,0,2,1,2,0,2,1,1,0.9495268679440041,0.0004939771216038983,1.0103453848436808e-06,0.01240442566749514,1.037604291843142,0.40867087683276726,0.3743165774842274,4.504729250891557e-06,0.9060718069206423,4.156710685693631,0.5343096198294939,0.5623682656776549,1.6203706954217584e-10,29.860918783074247,4.950812931891607e-06,0.0009478124530396228,0.6299777387257266
f2c0da8b,47.30156246899011,3.7,0.029847568746318772,0.02369236771106518,0.08819816655425078,0.08799382348599648,9.766976729941138,9.558635597787315,0.16874722130891212,27.219542457149082,0.0053193513292267725,0.019665679222948883,0.06455767568678066,0.005642139537323879,0.02899948224918995,0.0364354813466817,0.07189473315316197,0.09082015202498603,0.10187961448460435,0.07359033630947806,0.09046304733340664,0.09992808681510472,3.456808960101582,1.706679507140622,4.603488262698933,4.633124858234388,2.2823197907445687,2.6431909488083596,8.47864907808027e-05,0.07818345376973224,0.09047898104839908,10.831075196300619,16.367125866227347,0.021341394621118597,0.0003438610351536315,0.005116562370811559,0.0033871644159374366,0.0022723660079661022,0.0010421266068762552,0.0005792736508992406,0.0002517356161520765,0.0002483162627125277,0.002246349783068608,4.055893501115883e-06,2.3130319325507555e-05,0.0006519800309343837,0.0,0.0,0.08733801956637792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659337511348826,0.03204099998918721,5.526889996295043,9.80465661759818,6.7576014919952705,1.1881490144886198,1.8402606805474886,5.300123927452299,2.330526316493372,0.09408528709047018,0.6587484770852303,0.7816952744654619,0.3862961682316568,0.0,0.0,0.3099611722408575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,1,0,0,2,1,1,1,1,0.39483253707912447,0.0010680650773494996,1.3408233790971222e-06,0.0009660242032124428,1.6693952404290022,0.38216511603988157,0.40714783098453955,1.846245074122292e-05,0.6042761335879074,5.743751523130587,0.6722707877169518,1.0628976508113697,1.495763215036798e-09,29.9563187145282,1.1809652295614982e-05,0.00017314783391641939,0.63367453416773
3042bb6b,1000000.0,3.7,0.016312924337010586,0.09873333575070918,0.10774044896415086,-2.8798132358297534e-05,1000002.2896620536,0.10838916414949132,3.2317987474085927,6.8711732854057255,0.0,0.015301250510868052,0.033637522500163705,0.051439878898859544,0.09439165403924167,0.1503684743140263,0.08634986817597567,0.0803102811405957,0.15656119757588122,-0.0001777005955437221,-0.0001933858040323628,0.00028469200250119225,1000000.0,2.2883426707065726,0.0013193828781097603,0.012966839734888809,0.015593413282148846,0.07982891113245366,0.212190603172292,0.2560684691741821,2.763539675062119,6.321616921442089e-05,7.65577144047274e-05,6.871033511522106,0.0,0.006211810958879285,0.0008946293097503045,0.0004384060439094914,0.0023760649021890706,0.0004545906619645186,0.0016992423713386654,0.003852318437781358,0.0009298580137052661,0.00024731740988836407,0.0013272437614246149,0.001898263968211425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.20017302733942,8.81971141384541,0.3615540662168182,2.158869555245453,2.4606587288673785,2.1977838374787027,48.02807454953204,18.567687232102635,13.43390537824448,11.82862025119608,10.855173309318724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506674044165181,0,1,0,1,1,0,0,0,1,2,2,2,0.8152136564944715,1.7338092744722745e-05,1.639274850903012e-06,0.006005716447484441,1.1220663717107326,0.1101104621784969,0.499224549156165,1.2220872702138233e-05,0.48730758121717443,5.490957056853984,0.5189108953108577,1.164768069422882,1.5132796007236054e-10,30.212011083138837,1.1112164225851754e-05,1.5719231294063705e-05,0.5543152430413092
c0b29a5f,1000000.0,3.7,0.046443164879955846,0.0,0.0,3.7606743983314746e-05,7.210493756621041,3000000.0,3000000.0,2000000.00689613,0.03714316772770281,0.04183303809326805,0.060353288818896664,0.0,0.0,0.0,0.0,0.0,0.0,0.00011282023194994424,0.0,0.0,3.754032747852445,0.06683122319583047,3.3896297855727657,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.006896130010218902,1000000.0,1000000.0,0.0009293746550234959,0.006071184286437235,0.0017955230490009745,0.0,0.0,0.0,0.0,0.0,0.0,0.0188465389232811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006515481171357674,0.0,0.0,1.8619686128925506,6.5995479271426705,20.10936696165208,0.0,0.0,0.0,0.0,0.0,0.0,63.238385070975085,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,2,0,0,0,0,0,0,0,0,0,0.6281224034779126,0.00013153679907147538,1.1079108274245018e-06,0.0010580683967009973,4.015849526393473,0.21853888683055533,0.6659028429700837,4.0441344491105504e-05,0.37412608223541677,4.95605478980577,1.014102077865021,0.7367070087278258,4.558365664796836e-10,29.76385251996232,1.7263517113726884e-05,0.001938104043910955,0.7388494734763579
