timestamp,elapsed_min,n_eval,id,cost,vel_scene1_f10,vel_scene1_f20,vel_scene1_f30,vel_scene2_f10,vel_scene2_f20,vel_scene2_f30,vel_scene4_f10,vel_scene4_f20,vel_scene4_f30,vel_scene_wheel_f10,vel_scene_wheel_f20,vel_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,progress_scene1_f10,progress_scene1_f20,progress_scene1_f30,progress_scene2_f10,progress_scene2_f20,progress_scene2_f30,progress_scene4_f10,progress_scene4_f20,progress_scene4_f30,progress_scene_wheel_f10,progress_scene_wheel_f20,progress_scene_wheel_f30,best_trial_scene1_f10,best_trial_scene1_f20,best_trial_scene1_f30,best_trial_scene2_f10,best_trial_scene2_f20,best_trial_scene2_f30,best_trial_scene4_f10,best_trial_scene4_f20,best_trial_scene4_f30,best_trial_scene_wheel_f10,best_trial_scene_wheel_f20,best_trial_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,noslip_iterations,noslip_tolerance,margin,solimp_dmax
2026-03-04T01:04:38,3.7,32,37fafa21,12.428709,0.0160,0.0304,0.0230,0.0569,0.0839,0.0940,0.0214,0.0693,0.0519,-0.0002,-0.0002,0.0009,0.000445,0.002829,0.004297,0.000306,0.003883,0.003635,0.007515,0.000900,0.013432,0.002442,0.005869,0.003307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.9,12.0,9.4,7.8,23.3,2.9,6.8,16.2,24.5,0.4,2.9,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8480,1.0000,2.0000,2.0000,1.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,2.0000,0.0000,1.0232094357413788,0.00011638308370291233,1.7832152862747274e-06,0.002874745697116455,7.284275515085521,0.2597486672720126,0.8949893988221862,5.46820035944016e-06,0.559860779598466,4.897985542729688,0.9131555320926312,0.5000599045152723,1.0019252264148412e-10,29.54152116710452,0.00011021210725318487,0.00013130281750642033,0.922176263587674
2026-03-04T01:08:32,7.6,64,e9fe92be,7.587263,0.0155,0.0473,0.0354,0.0518,0.1066,0.1279,0.0746,0.0994,0.1105,-0.0003,-0.0001,0.0008,0.001280,0.001277,0.003402,0.000380,0.002474,0.000126,0.001924,0.000479,0.000791,0.000038,0.000579,0.002627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.5,5.5,13.1,0.4,9.3,17.8,0.3,15.5,1.8,3.2,2.3,2.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8515,2.0000,2.0000,2.0000,1.0000,2.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,2.0000,0.6156453100431306,0.0002061325122907516,3.3746784817493015e-05,0.003019052716898382,2.6254234183747847,0.31106257872169885,0.37801313638722783,4.019697357186292e-05,0.025609548614080067,4.461276222270662,0.972706067232121,0.8153172769756886,1.823004691819915e-10,29.650674291381275,1.785815561420802e-05,8.724839870317272e-05,0.5714521727999996
2026-03-04T01:15:31,14.6,128,f2de57b4,5.495543,0.0253,0.0478,0.0383,0.0433,0.0748,0.1306,0.0497,0.1027,0.0487,0.0390,0.0018,0.0881,0.002498,0.006927,0.002597,0.001340,0.002503,0.001216,0.001489,0.002998,0.000665,0.000143,0.000001,0.001020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4,3.6,10.3,1.4,4.1,1.5,2.3,13.0,4.7,0.5,0.6,1.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,1.0000,2.0000,2.0000,1.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.45247111061961715,0.00019040181375743024,2.851857039409672e-06,0.0010231574718943433,5.350658504125981,0.2225279918769774,0.7632712110526891,3.072787021569761e-05,0.41496418495879206,5.219232600358776,0.9122932009881952,0.6930387204894666,7.720793828580181e-10,29.798985796467925,1.0135768174649992e-05,0.00022564039076112866,0.8158736659554977
2026-03-04T01:18:48,17.9,160,4fc01c16,4.894831,0.0208,0.0224,0.0274,0.0444,0.0889,0.1075,0.0572,0.0426,0.0925,0.0098,0.0017,0.0570,0.000188,0.000209,0.002696,0.000131,0.000262,0.001050,0.001516,0.000061,0.000995,0.000110,0.000434,0.000588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.3,5.7,47.8,6.7,4.0,6.8,1.2,9.0,3.6,0.2,0.1,0.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.39960685172900323,0.00010696224374169963,7.608574263514281e-06,0.0010812027881680621,9.793029844410723,0.6454829017982048,0.2239623094171092,5.089671877323757e-05,0.695837059912187,6.298592168103447,0.6415769152102092,0.7753804228675955,1.0442128662214441e-10,30.43425524541328,1.0061443342293808e-05,0.00035544481554604325,0.7248589736083892
2026-03-04T01:45:40,44.8,416,62e5b6dd,3.807786,0.0211,0.0485,0.0312,0.0586,0.1017,0.1384,0.0693,0.0952,0.0847,0.0038,0.0057,0.0170,0.000087,0.000412,0.001705,0.001057,0.006044,0.004245,0.000828,0.004749,0.007763,0.001220,0.001038,0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.1,4.6,41.5,7.6,9.7,18.1,8.3,10.0,43.8,3.0,2.9,3.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,1.0000,0.7402271113896728,0.00011846620985283669,8.754251827928932e-06,0.0024713236549403694,2.1923175855138766,0.4169139131614228,0.529656536804231,7.911847397062956e-05,0.10604680128653776,5.404800774795238,0.8049492593420329,0.6829510065115983,1.0900109195748844e-10,29.861386375423123,1.4558688632246021e-05,1.78177998468245e-05,0.7256963049213943
2026-03-04T01:56:06,55.2,512,76ebf31c,1.617859,0.0221,0.0421,0.0343,0.0749,0.0967,0.1169,0.0601,0.1040,0.1084,0.0015,0.0000,0.1146,0.006745,0.003088,0.002990,0.001661,0.005100,0.007397,0.013555,0.000620,0.005023,0.006930,0.015232,0.024406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.8,2.8,24.5,2.6,28.2,23.2,1.4,2.1,3.5,21.3,3.5,49.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,2.0000,1.0000,0.0000,1.6580492114372625,0.00011902427161042956,3.3000359424604093e-06,0.0027396397848112445,3.703135910212773,0.5794439864422448,0.569907118136131,3.655986130962232e-05,0.3851628116850391,5.428986786247604,0.9279882437710949,0.6201194875636191,1.0000975121128217e-10,29.519856073782254,6.278397044197636e-05,3.0115708661633768e-05,0.8190648614319511
2026-03-04T03:38:28,157.6,1504,5c5febb0,1.196298,0.0226,0.0441,0.0293,0.0605,0.0906,0.1460,0.0798,0.0769,0.0756,0.0023,0.0129,0.0948,0.000119,0.003986,0.000163,0.000557,0.001930,0.002315,0.005035,0.000171,0.003369,0.000335,0.000362,0.001021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.6,6.6,8.1,14.1,1.5,12.9,2.1,18.7,10.1,1.4,1.9,2.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,1.0000,2.0000,1.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,0.6958311884456295,0.00021049671626096808,2.9870159045965844e-05,0.0006165387874178528,2.6872887621766193,0.1150640139976805,0.8367542602489163,0.0001251177009576106,0.7076436733324488,4.94819551319488,0.8915361891383936,0.709656256940741,1.0803712034025453e-10,29.72228694010802,1.8931246207532337e-05,0.0002960729851018341,0.8554542949066718
2026-03-04T06:14:34,313.7,3072,4cffacbb,0.898924,0.0196,0.0452,0.0317,0.0555,0.0928,0.1457,0.0600,0.1043,0.1105,0.0096,0.0041,0.0757,0.002806,0.002554,0.002967,0.001902,0.000060,0.004600,0.001801,0.003165,0.001532,0.000197,0.001302,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.9,7.8,4.2,1.1,0.5,3.3,2.1,1.6,12.2,0.3,3.8,0.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6006628387957954,0.00019988998920124332,5.734569689189027e-05,0.0002702956436704665,4.260257674717961,0.10185061067346537,0.8987941204985944,0.00013486656479896018,0.4469368184824708,5.239072939918392,0.8246945620927999,0.877899979298997,1.179268326043438e-10,29.611546609683877,5.003847027413514e-06,0.00041536173875264163,0.9090121217175079
2026-03-04T10:12:52,552.0,5440,acff8535,0.898894,0.0203,0.0479,0.0353,0.0619,0.0849,0.1321,0.0772,0.1154,0.0751,0.0117,0.0109,0.0910,0.001103,0.001334,0.005336,0.000522,0.002228,0.002487,0.000724,0.001083,0.017599,0.000514,0.001459,0.002608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.8,2.8,7.0,1.3,6.0,1.3,13.0,12.1,9.1,1.4,2.6,0.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,1.0000,2.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,2.0000,0.6759559928123501,0.0001310008169479696,2.809374478980453e-05,0.0008270413712870967,2.3789376807218234,0.1307938018266425,0.9730672768423183,0.0003189088368416843,0.5484304071004046,5.5810512798622804,0.849044395229857,0.7641125175120788,1.1159296004820103e-10,29.601283828681513,2.9593741707439945e-06,0.0005996197653485143,0.9764926033699717
2026-03-04T10:38:48,577.9,5696,64091001,0.808595,0.0219,0.0487,0.0347,0.0573,0.0850,0.1278,0.0737,0.0862,0.0910,0.0132,0.0098,0.0962,0.001514,0.002682,0.006021,0.001851,0.000150,0.000031,0.001600,0.001317,0.000569,0.000454,0.000080,0.000233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.5,12.8,38.4,9.5,6.4,7.2,4.2,9.6,9.6,1.8,0.7,3.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,1.0000,0.598500516380017,9.59551669477848e-05,8.999024938713793e-05,0.0005609137716757861,6.1496888718393965,0.14275944265776344,0.9490173080846991,0.00029762426599884466,0.3375756945130272,5.792482477939325,0.8962511892377254,0.8085519539258889,1.7086990548621021e-10,29.81629561069195,1.9527803412383164e-06,0.000829314503808883,0.9562006670369114
